"Argensola_Alejandra" "Argensola_Isabela" "Artieda_Amantes" "Bermudez_Lastimosa" "Bermudez_Laureada" "Cervantes_CasaCelos" "Cervantes_Tratos" "Cervantes_Urdemalas" "Duda_Jerusalem" "JCueva_Infamador" "JCueva_Principe" "JCueva_Saco" "Lasso_Constantinopla" "Lasso_Dido restaurada" "Virues_Marcela" "Virues_Semirámis" "Virues_Tirano"
"duermes" 0 0 0 0.00848608282416836 0.00693866222592284 0.00674854906195168 0.00684603272403642 0 0 0 0 0 0 0 0 0 0
"echo" 0 0.0133698776656194 0 0 0 0 0 0 0 0 0 0 0.0114797382619676 0.0108554059921841 0 0 0
"edificios" 0 0.00668493883280968 0 0 0 0 0 0 0 0 0 0.0137268359643102 0.0114797382619676 0 0 0.00696330339112875 0
"ejecución" 0.0158002844051193 0 0 0 0 0 0 0.00634840020314881 0 0 0 0 0 0.0108554059921841 0 0 0
"elegante" 0 0 0 0 0 0.00674854906195168 0 0 0.00634236062662523 0 0 0 0.0114797382619676 0.0108554059921841 0 0 0
"elijo" 0 0 0 0 0 0 0 0 0.0126847212532505 0 0 0 0 0 0 0.0139266067822575 0
"embidia" 0 0 0 0 0 0 0 0 0 0 0 0 0.0459189530478705 0 0 0 0
"empero" 0 0 0 0 0 0.0134970981239034 0.00684603272403642 0.00634840020314881 0 0 0 0 0 0 0 0 0
"empieza" 0 0 0.0216052716862915 0 0 0 0 0 0.00634236062662523 0 0 0 0 0 0.00908843042806507 0 0
"emplea" 0 0 0 0 0 0 0 0 0 0 0 0 0.0229594765239353 0.0217108119843682 0 0 0
"enamorada" 0 0.00668493883280968 0 0 0 0.00674854906195168 0.0136920654480728 0 0 0 0 0 0 0 0 0 0
"encanto" 0 0 0 0 0.00693866222592284 0.00674854906195168 0 0 0 0 0 0 0 0 0 0 0.0191405876160398
"encendía" 0 0 0.0108026358431457 0 0 0 0.00684603272403642 0 0 0 0 0 0 0 0 0.00696330339112875 0.00957029380801991
"encubrir" 0 0 0.0324079075294372 0 0 0 0 0 0 0 0 0 0 0 0 0.00696330339112875 0
"endechas" 0 0.00668493883280968 0 0.00848608282416836 0.00693866222592284 0.00674854906195168 0 0 0 0 0 0 0 0 0 0 0
"enfadosa" 0 0 0 0 0 0.00674854906195168 0.00684603272403642 0 0.0126847212532505 0 0 0 0 0 0 0 0
"enfermedad" 0 0 0.0108026358431457 0 0 0.00674854906195168 0 0.00634840020314881 0.00634236062662523 0 0 0 0 0 0 0 0
"engaña" 0.00790014220255965 0 0.0216052716862915 0 0 0 0 0 0.00634236062662523 0 0 0 0 0 0 0 0
"engañar" 0.00790014220255965 0 0 0 0 0 0 0 0 0 0 0 0 0.0108554059921841 0 0.0139266067822575 0
"engáñaste" 0 0 0 0.0169721656483367 0 0 0 0.00634840020314881 0.00634236062662523 0 0 0 0 0 0 0 0
"engañoso" 0 0 0 0 0 0.00674854906195168 0 0 0 0 0 0 0.0114797382619676 0 0 0.0139266067822575 0
"engendrada" 0 0 0 0.00848608282416836 0.00693866222592284 0 0 0.00634840020314881 0 0 0 0 0.0114797382619676 0 0 0 0
"enojado" 0.00790014220255965 0 0 0 0 0.00674854906195168 0 0 0 0 0 0 0.0114797382619676 0 0 0.00696330339112875 0
"ensayo" 0 0 0 0 0.0138773244518457 0.00674854906195168 0 0.00634840020314881 0 0 0 0 0 0 0 0 0
"enseña" 0 0.00668493883280968 0 0 0 0 0.00684603272403642 0.00634840020314881 0 0 0 0 0 0 0 0 0.00957029380801991
"entrando" 0.00790014220255965 0 0 0 0 0 0 0 0 0.00796178343949045 0 0.0137268359643102 0 0 0 0.00696330339112875 0
"entraron" 0 0 0 0 0 0.00674854906195168 0 0.00634840020314881 0 0 0 0 0 0 0 0.00696330339112875 0.00957029380801991
"entrega" 0 0 0 0 0.0138773244518457 0 0 0.00634840020314881 0 0 0.00661988613795843 0 0 0 0 0 0
"entregar" 0 0 0 0.00848608282416836 0.00693866222592284 0.00674854906195168 0 0 0 0 0 0.0137268359643102 0 0 0 0 0
"entregas" 0.00790014220255965 0 0 0 0.00693866222592284 0.00674854906195168 0 0 0 0 0.00661988613795843 0 0 0 0 0 0
"entregó" 0 0 0.0108026358431457 0.00848608282416836 0 0 0 0.00634840020314881 0 0 0 0 0.0114797382619676 0 0 0 0
"enviado" 0 0 0 0 0 0 0.00684603272403642 0 0 0.00796178343949045 0 0.0274536719286205 0 0 0 0 0
"envío" 0 0 0 0 0 0.00674854906195168 0 0 0 0 0 0 0 0 0 0.0208899101733863 0
"epidauro" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0382811752320796
"ermitaño" 0 0 0 0 0 0 0 0.00634840020314881 0.0190270818798757 0 0 0 0 0 0 0 0
"escalas" 0.00790014220255965 0 0 0 0 0 0 0 0.00634236062662523 0 0 0 0 0 0 0.0139266067822575 0
"escarmiento" 0 0 0 0.00848608282416836 0.0208159866777685 0 0 0 0 0 0 0 0 0 0 0 0
"escondida" 0.00790014220255965 0 0 0 0 0.00674854906195168 0 0 0 0 0 0 0 0 0.00908843042806507 0 0.00957029380801991
"escuadrones" 0 0 0 0 0 0 0 0 0.0126847212532505 0 0 0 0 0 0 0 0.0191405876160398
"escuchar" 0 0 0.0108026358431457 0 0 0 0 0 0.00634236062662523 0 0 0 0 0.0108554059921841 0 0 0.00957029380801991
"esforzados" 0.00790014220255965 0 0 0 0.0138773244518457 0.00674854906195168 0 0 0 0 0 0 0 0 0 0 0
"espacioso" 0 0 0 0 0 0 0 0.00634840020314881 0.00634236062662523 0 0 0 0 0.0217108119843682 0 0 0
"espantable" 0 0 0 0 0.00693866222592284 0 0 0.00634840020314881 0 0 0 0 0.0114797382619676 0 0 0 0.00957029380801991
"espérame" 0.00790014220255965 0 0 0 0 0.00674854906195168 0.00684603272403642 0 0 0 0 0 0 0 0.00908843042806507 0 0
"espérate" 0 0 0.0108026358431457 0 0 0 0 0.0126968004062976 0 0 0 0 0 0 0 0 0.00957029380801991
"espiritu" 0 0 0 0 0 0 0 0 0 0 0.0264795445518337 0 0 0 0 0 0
"espuelas" 0 0.00668493883280968 0 0 0 0 0 0 0.0190270818798757 0 0 0 0 0 0 0 0
"essas" 0 0 0 0 0 0 0 0 0 0 0.0264795445518337 0 0 0 0 0 0
"estábamos" 0.00790014220255965 0.00668493883280968 0 0 0 0 0 0 0.0126847212532505 0 0 0 0 0 0 0 0
"estaua" 0 0 0 0 0 0 0 0 0 0 0 0 0.0459189530478705 0 0 0 0
"estava" 0 0 0 0 0 0 0 0 0 0 0.0264795445518337 0 0 0 0 0 0
"estéis" 0 0 0 0 0 0 0 0 0 0.00796178343949045 0 0 0 0.0108554059921841 0.0181768608561301 0 0
"estemos" 0 0.00668493883280968 0 0 0 0.00674854906195168 0.00684603272403642 0 0 0 0 0 0 0.0108554059921841 0 0 0
"estimada" 0 0 0 0 0 0.00674854906195168 0 0.00634840020314881 0 0 0.00661988613795843 0 0 0 0.00908843042806507 0 0
"estimado" 0 0 0 0 0 0.00674854906195168 0 0 0 0.00796178343949045 0.00661988613795843 0 0 0 0 0.00696330339112875 0
"estotro" 0 0 0 0 0 0.00674854906195168 0 0.00634840020314881 0 0 0.00661988613795843 0.0137268359643102 0 0 0 0 0
"estremada" 0 0 0 0 0 0.00674854906195168 0 0.0126968004062976 0 0 0 0 0.0114797382619676 0 0 0 0
"estuviere" 0 0 0 0 0 0 0 0.00634840020314881 0 0 0.00661988613795843 0 0 0.0108554059921841 0 0 0.00957029380801991
"eternidad" 0 0 0 0 0 0 0 0 0 0 0.00661988613795843 0 0 0 0 0.0208899101733863 0
"evidente" 0 0.020054816498429 0.0108026358431457 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"excusa" 0.00790014220255965 0.020054816498429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"exemplo" 0 0 0 0 0 0 0 0 0 0 0.0198596584138753 0 0.0114797382619676 0 0 0 0
"extiende" 0 0 0 0 0 0 0.00684603272403642 0 0.00634236062662523 0 0 0 0 0.0108554059921841 0.00908843042806507 0 0
"facilidad" 0 0.00668493883280968 0 0 0 0 0.00684603272403642 0.00634840020314881 0 0.00796178343949045 0 0 0 0 0 0 0
"faltare" 0 0 0 0 0 0 0.00684603272403642 0.00634840020314881 0 0 0.00661988613795843 0 0.0114797382619676 0 0 0 0
"faltò" 0 0 0 0 0 0 0 0 0 0 0.0264795445518337 0 0 0 0 0 0
"fantástica" 0 0 0 0 0 0 0 0 0 0.00796178343949045 0 0 0.0229594765239353 0 0 0 0.00957029380801991
"fatigado" 0 0 0 0 0 0 0.00684603272403642 0 0.00634236062662523 0 0.00661988613795843 0 0 0 0.00908843042806507 0 0
"félix" 0 0 0 0 0 0 0 0.0190452006094464 0.00634236062662523 0 0 0 0 0 0 0 0
"fénix" 0 0.0133698776656194 0 0 0.00693866222592284 0 0 0 0 0 0 0 0 0 0 0.00696330339112875 0
"ferraguto" 0 0 0 0 0 0.0269941962478067 0 0 0 0 0 0 0 0 0 0 0
"fiar" 0 0 0 0 0 0 0 0.00634840020314881 0.00634236062662523 0 0 0 0.0114797382619676 0 0 0.00696330339112875 0
"filiberto" 0 0 0 0 0 0 0 0 0 0 0 0.0549073438572409 0 0 0 0 0
"filipo" 0 0 0 0 0 0 0.0273841308961457 0 0 0 0 0 0 0 0 0 0
"filos" 0 0 0 0 0.00693866222592284 0 0 0 0 0 0.00661988613795843 0 0 0 0 0.0139266067822575 0
"finge" 0.00790014220255965 0.00668493883280968 0.0108026358431457 0.00848608282416836 0 0 0 0 0 0 0 0 0 0 0 0 0
"firmar" 0 0 0 0 0 0 0 0 0 0 0.0198596584138753 0 0 0 0.00908843042806507 0 0
"flandes" 0 0 0.0216052716862915 0 0 0 0.00684603272403642 0.00634840020314881 0 0 0 0 0 0 0 0 0
"fondo" 0 0 0 0 0 0 0 0 0 0.00796178343949045 0 0 0 0 0 0 0.0287108814240597
"formado" 0.00790014220255965 0 0 0 0.00693866222592284 0 0 0 0 0 0 0 0.0114797382619676 0 0 0.00696330339112875 0
"formaron" 0 0 0 0 0 0.00674854906195168 0.00684603272403642 0 0.00634236062662523 0 0 0 0 0 0 0.00696330339112875 0
"formas" 0 0 0 0.00848608282416836 0 0 0 0 0 0 0.00661988613795843 0 0 0 0 0.00696330339112875 0.00957029380801991
"franca" 0 0 0 0 0 0.00674854906195168 0 0.00634840020314881 0 0 0 0 0.0114797382619676 0.0108554059921841 0 0 0
"fraude" 0 0.00668493883280968 0 0 0 0 0.0136920654480728 0.00634840020314881 0 0 0 0 0 0 0 0 0
"fresca" 0 0 0.0108026358431457 0 0.00693866222592284 0 0 0 0 0 0 0 0.0114797382619676 0.0108554059921841 0 0 0
"frías" 0 0 0.0108026358431457 0.00848608282416836 0.00693866222592284 0 0 0 0 0 0 0 0 0 0.00908843042806507 0 0
"fronteras" 0 0 0.0216052716862915 0 0 0.00674854906195168 0 0.00634840020314881 0 0 0 0 0 0 0 0 0
"fuesen" 0 0 0 0 0 0 0.00684603272403642 0 0 0 0 0.0137268359643102 0 0 0.0181768608561301 0 0
"fuistes" 0 0 0 0 0.00693866222592284 0 0 0.00634840020314881 0 0 0 0 0 0 0 0.00696330339112875 0.00957029380801991
"ganada" 0 0 0.0108026358431457 0 0 0 0 0 0 0.00796178343949045 0 0 0.0229594765239353 0 0 0 0
"gastar" 0 0 0 0 0 0 0 0.0190452006094464 0 0 0 0 0 0 0.00908843042806507 0 0
"género" 0.00790014220255965 0.00668493883280968 0.0108026358431457 0 0 0.00674854906195168 0 0 0 0 0 0 0 0 0 0 0
"gitanas" 0 0 0 0 0 0 0 0.0253936008125952 0 0 0 0 0 0 0 0 0
"gobernador" 0 0 0 0.00848608282416836 0 0 0 0 0 0 0 0 0 0.0217108119843682 0 0 0.00957029380801991
"gozas" 0 0 0 0.0254582484725051 0 0 0 0 0 0 0.00661988613795843 0 0 0 0 0 0
"granada" 0 0 0 0 0 0.00674854906195168 0.0136920654480728 0 0 0 0 0 0 0 0.00908843042806507 0 0
"gruesa" 0 0.00668493883280968 0 0 0 0 0 0.00634840020314881 0 0 0 0.0137268359643102 0 0.0108554059921841 0 0 0
"gruessa" 0 0 0 0 0 0 0 0 0 0 0.00661988613795843 0 0.0344392147859029 0 0 0 0
"guardados" 0 0 0 0 0.00693866222592284 0 0 0.0126968004062976 0 0 0 0.0137268359643102 0 0 0 0 0
"guardan" 0 0 0 0 0 0 0.0136920654480728 0 0 0 0.00661988613795843 0.0137268359643102 0 0 0 0 0
"guerras" 0 0 0 0.00848608282416836 0.00693866222592284 0 0 0 0 0 0 0 0 0 0 0.0139266067822575 0
"guiar" 0 0 0 0 0 0.00674854906195168 0.00684603272403642 0 0.00634236062662523 0 0 0 0 0 0.00908843042806507 0 0
"guillermo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0382811752320796
"guste" 0 0 0 0 0 0 0 0.0190452006094464 0 0 0 0 0 0 0 0 0.00957029380801991
"gustosa" 0 0 0 0.00848608282416836 0 0 0 0 0 0 0 0 0 0 0.0181768608561301 0.00696330339112875 0
"haberte" 0.00790014220255965 0 0 0 0.0138773244518457 0 0.00684603272403642 0 0 0 0 0 0 0 0 0 0
"habías" 0 0 0 0.0169721656483367 0 0 0 0 0 0.00796178343949045 0 0 0 0 0.00908843042806507 0 0
"hablado" 0 0 0 0 0.00693866222592284 0 0 0 0.00634236062662523 0 0.0132397722759169 0 0 0 0 0 0
"hablador" 0 0 0 0 0 0.00674854906195168 0 0.00634840020314881 0 0 0 0.0274536719286205 0 0 0 0 0
"haciendas" 0 0 0 0 0 0 0 0 0 0 0 0.0274536719286205 0 0 0.00908843042806507 0.00696330339112875 0
"hallada" 0 0 0 0 0 0 0 0 0.00634236062662523 0 0.0132397722759169 0 0 0 0 0 0.00957029380801991
"hallarte" 0 0.0133698776656194 0 0 0 0.00674854906195168 0 0 0 0.00796178343949045 0 0 0 0 0 0 0
"haréis" 0.00790014220255965 0 0 0 0 0 0 0 0 0 0 0 0 0.0217108119843682 0 0.00696330339112875 0
"hebra" 0 0 0 0 0 0 0 0 0 0 0.0132397722759169 0 0.0114797382619676 0.0108554059921841 0 0 0
"hebras" 0 0 0.0108026358431457 0 0 0 0 0 0 0.00796178343949045 0 0 0 0.0108554059921841 0 0 0.00957029380801991
"hechizos" 0 0 0 0 0 0 0 0 0.00634236062662523 0.0238853503184713 0 0 0 0 0 0 0
"helada" 0.00790014220255965 0 0.0108026358431457 0.00848608282416836 0 0 0 0 0 0 0 0 0 0 0 0.00696330339112875 0
"hermosísima" 0 0 0 0 0 0 0.0136920654480728 0 0 0 0 0 0 0 0.00908843042806507 0.00696330339112875 0
"heroico" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00908843042806507 0.0139266067822575 0.00957029380801991
"hicieras" 0.00790014220255965 0 0 0 0.00693866222592284 0 0.00684603272403642 0 0.00634236062662523 0 0 0 0 0 0 0 0
"hijuelos" 0.0158002844051193 0.00668493883280968 0 0.00848608282416836 0 0 0 0 0 0 0 0 0 0 0 0 0
"hileras" 0 0 0 0 0 0 0 0 0.0126847212532505 0 0 0 0 0 0 0 0.0191405876160398
"hinchado" 0 0 0 0 0.00693866222592284 0 0.00684603272403642 0 0 0 0 0 0.0114797382619676 0.0108554059921841 0 0 0
"hojoso" 0 0 0 0 0 0 0 0 0 0 0 0 0.0114797382619676 0.0325662179765523 0 0 0
"honda" 0 0.00668493883280968 0 0 0 0 0 0.00634840020314881 0 0.00796178343949045 0.00661988613795843 0 0 0 0 0 0
"hondas" 0 0 0 0.0169721656483367 0 0 0 0.00634840020314881 0 0 0 0 0 0 0 0 0.00957029380801991
"horrendas" 0.00790014220255965 0.0133698776656194 0 0 0 0 0.00684603272403642 0 0 0 0 0 0 0 0 0 0
"huiré" 0 0 0 0.00848608282416836 0 0.0134970981239034 0.00684603272403642 0 0 0 0 0 0 0 0 0 0
"humilla" 0 0 0.0324079075294372 0 0 0 0 0.00634840020314881 0 0 0 0 0 0 0 0 0
"hurtar" 0 0 0 0 0 0 0.00684603272403642 0.00634840020314881 0.00634236062662523 0 0 0 0 0.0108554059921841 0 0 0
"huyó" 0 0 0.0108026358431457 0.00848608282416836 0 0 0 0 0 0 0.00661988613795843 0 0 0 0.00908843042806507 0 0
"idea" 0 0 0 0 0.0277546489036914 0 0 0 0 0 0 0 0 0 0 0 0
"ilustres" 0 0.00668493883280968 0 0 0.0138773244518457 0 0 0 0 0 0 0.0137268359643102 0 0 0 0 0
"imagina" 0.00790014220255965 0 0.0216052716862915 0 0 0 0 0.00634840020314881 0 0 0 0 0 0 0 0 0
"impaciente" 0 0 0 0 0 0 0 0 0 0 0.0132397722759169 0 0 0 0 0 0.0191405876160398
"indias" 0 0 0 0 0 0.00674854906195168 0 0.00634840020314881 0 0 0 0 0.0114797382619676 0 0 0.00696330339112875 0
"indomable" 0 0 0 0 0 0.00674854906195168 0.0136920654480728 0 0 0 0 0.0137268359643102 0 0 0 0 0
"inestimable" 0 0 0 0.00848608282416836 0 0 0 0 0 0 0 0 0 0.0325662179765523 0 0 0
"infanta" 0 0 0 0 0 0 0 0 0 0 0.0264795445518337 0 0 0 0 0 0
"infausto" 0 0 0 0 0 0 0 0 0 0 0.0132397722759169 0 0 0.0217108119843682 0 0 0
"ingratitud" 0 0 0.0324079075294372 0 0 0 0 0.00634840020314881 0 0 0 0 0 0 0 0 0
"inmortales" 0.0158002844051193 0 0 0 0.0138773244518457 0 0 0 0 0 0 0 0 0 0 0 0
"innumerables" 0 0.00668493883280968 0 0 0 0 0 0 0 0 0 0 0 0 0.0181768608561301 0.00696330339112875 0
"inorme" 0 0 0 0 0 0 0 0 0 0 0.0132397722759169 0 0 0 0 0 0.0191405876160398
"insaciable" 0 0.00668493883280968 0 0 0 0 0 0 0 0 0 0.0137268359643102 0 0.0108554059921841 0 0 0.00957029380801991
"insignias" 0 0.0133698776656194 0 0 0.00693866222592284 0 0 0 0 0 0 0.0137268359643102 0 0 0 0 0
"intentas" 0 0 0 0 0 0 0 0 0 0.0159235668789809 0 0 0 0 0.0181768608561301 0 0
"invierno" 0 0.00668493883280968 0.0108026358431457 0 0.00693866222592284 0.00674854906195168 0 0 0 0 0 0 0 0 0 0 0
"inviolable" 0.00790014220255965 0 0.0108026358431457 0 0 0 0 0 0 0 0.0132397722759169 0 0 0 0 0 0
"invisible" 0 0 0 0 0 0 0.0136920654480728 0 0 0 0 0 0 0.0217108119843682 0 0 0
"iremos" 0.00790014220255965 0 0 0 0 0 0 0 0 0.00796178343949045 0 0 0 0.0108554059921841 0 0.00696330339112875 0
"irreparable" 0 0 0.0108026358431457 0 0 0 0 0 0 0 0 0 0.0229594765239353 0.0108554059921841 0 0 0
"ismenio" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0363537217122603 0 0
"jarcias" 0 0 0 0 0 0 0.00684603272403642 0 0 0 0 0 0 0 0 0.0139266067822575 0.00957029380801991
"jazmín" 0 0 0 0 0 0 0 0.00634840020314881 0 0 0 0 0.0229594765239353 0.0108554059921841 0 0 0
"juegos" 0.00790014220255965 0.00668493883280968 0 0 0.00693866222592284 0 0 0 0 0 0 0 0 0 0 0 0.00957029380801991
"juezes" 0 0 0 0 0 0 0 0 0 0 0.0264795445518337 0 0 0 0 0 0
"jugando" 0 0 0 0 0 0 0 0.00634840020314881 0 0 0 0 0 0.0108554059921841 0.00908843042806507 0.00696330339112875 0
"juntar" 0 0.00668493883280968 0 0 0 0 0 0.00634840020314881 0.00634236062662523 0 0 0 0 0 0 0 0.00957029380801991
"justiniano" 0 0 0 0 0 0 0 0.00634840020314881 0 0 0 0 0.0344392147859029 0 0 0 0
"justino" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0434216239687364 0 0 0
"labra" 0 0.00668493883280968 0 0 0 0 0.0136920654480728 0 0 0 0 0 0 0 0 0 0.00957029380801991
"labrador" 0 0 0 0.00848608282416836 0 0 0 0.00634840020314881 0 0 0 0 0 0.0217108119843682 0 0 0
"laquesis" 0 0 0 0 0 0 0 0 0 0 0.0264795445518337 0 0 0 0 0 0
"lastimoso" 0.00790014220255965 0 0 0.00848608282416836 0 0 0 0 0 0 0 0 0 0.0108554059921841 0 0.00696330339112875 0
"lenguas" 0 0.0133698776656194 0 0 0.00693866222592284 0.00674854906195168 0 0 0 0 0 0 0 0 0 0 0
"leona" 0.0158002844051193 0.00668493883280968 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00696330339112875 0
"letras" 0 0.0133698776656194 0 0 0.00693866222592284 0 0 0.00634840020314881 0 0 0 0 0 0 0 0 0
"levantadas" 0 0.0133698776656194 0 0 0 0 0 0 0.0126847212532505 0 0 0 0 0 0 0 0
"libros" 0 0 0.0216052716862915 0 0 0 0 0 0 0.0159235668789809 0 0 0 0 0 0 0
"ligeros" 0 0.00668493883280968 0 0 0 0.00674854906195168 0 0 0.00634236062662523 0 0 0 0 0 0.00908843042806507 0 0
"lindas" 0 0 0.0216052716862915 0.00848608282416836 0 0 0 0 0 0 0 0 0 0 0 0.00696330339112875 0
"lindo" 0 0 0 0 0 0 0 0 0 0 0 0 0.0229594765239353 0 0.00908843042806507 0.00696330339112875 0
"lista" 0 0 0.0108026358431457 0 0 0 0 0.0126968004062976 0 0 0 0 0 0 0 0 0.00957029380801991
"llagas" 0 0 0 0.00848608282416836 0.0208159866777685 0 0 0 0 0 0 0 0 0 0 0 0
"llegad" 0 0 0 0 0 0 0 0.0190452006094464 0 0 0 0 0 0 0 0.00696330339112875 0
"llevaron" 0 0 0 0 0 0 0 0.00634840020314881 0 0 0 0 0 0 0 0.0208899101733863 0
"llevase" 0.00790014220255965 0 0 0 0 0 0.00684603272403642 0.00634840020314881 0 0.00796178343949045 0 0 0 0 0 0 0
"lleves" 0 0 0 0 0.00693866222592284 0.00674854906195168 0 0 0 0.00796178343949045 0 0 0 0 0.00908843042806507 0 0
"lloros" 0 0.0133698776656194 0 0 0 0 0.0136920654480728 0 0 0 0 0 0 0 0 0 0
"luces" 0 0.020054816498429 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00696330339112875 0
"luctuoso" 0 0 0 0 0 0 0 0 0 0 0 0 0.0229594765239353 0.0217108119843682 0 0 0
"luengos" 0 0 0 0 0 0.0134970981239034 0 0.00634840020314881 0.00634236062662523 0 0 0 0 0 0 0 0
"lusitana" 0 0.00668493883280968 0 0 0.0208159866777685 0 0 0 0 0 0 0 0 0 0 0 0
"lustre" 0 0 0 0 0 0 0 0.00634840020314881 0 0.00796178343949045 0.00661988613795843 0 0 0 0 0.00696330339112875 0
"maestra" 0 0.0133698776656194 0 0 0.00693866222592284 0 0 0 0 0 0 0 0 0 0 0.00696330339112875 0
"magancia" 0 0 0 0 0 0 0 0 0 0.0318471337579618 0 0 0 0 0 0 0
"magnánimo" 0.00790014220255965 0 0 0 0 0 0 0 0 0.00796178343949045 0 0.0137268359643102 0 0.0108554059921841 0 0 0
"maldición" 0 0 0 0 0.0208159866777685 0 0 0.00634840020314881 0 0 0 0 0 0 0 0 0
"malhechor" 0 0 0 0 0.0208159866777685 0 0 0 0 0 0 0 0 0.0108554059921841 0 0 0
"malvado" 0 0.00668493883280968 0 0 0 0 0.00684603272403642 0 0 0 0.00661988613795843 0 0 0 0 0.00696330339112875 0
"mamí" 0 0 0 0 0 0 0.0273841308961457 0 0 0 0 0 0 0 0 0 0
"mancebos" 0 0.0133698776656194 0 0 0 0 0 0 0.00634236062662523 0 0 0 0 0 0 0.00696330339112875 0
"mancillas" 0 0 0 0.0169721656483367 0.00693866222592284 0 0 0 0.00634236062662523 0 0 0 0 0 0 0 0
"mantiene" 0 0.0133698776656194 0 0.00848608282416836 0 0 0 0 0 0 0 0 0 0 0 0 0.00957029380801991
"maraña" 0.0237004266076789 0 0 0 0 0 0.00684603272403642 0 0 0 0 0 0 0 0 0 0
"marchando" 0 0 0 0 0 0 0 0 0 0 0 0.0411805078929307 0.0114797382619676 0 0 0 0
"marsenio" 0 0 0 0 0 0 0 0 0.0253694425065009 0 0 0 0 0 0 0 0
"matrimonio" 0 0 0.0108026358431457 0.00848608282416836 0 0 0 0 0 0.00796178343949045 0 0 0 0.0108554059921841 0 0 0
"mayormente" 0 0 0 0 0.00693866222592284 0 0 0 0 0 0 0 0 0.0325662179765523 0 0 0
"máz" 0 0 0 0 0 0 0 0.0253936008125952 0 0 0 0 0 0 0 0 0
"mazmorra" 0 0 0 0 0.00693866222592284 0 0 0.00634840020314881 0 0 0 0 0.0114797382619676 0 0 0.00696330339112875 0
"megera" 0 0 0 0 0 0 0 0 0 0.00796178343949045 0.00661988613795843 0 0 0 0 0 0.0191405876160398
"memorable" 0 0.00668493883280968 0 0 0 0 0 0 0.00634236062662523 0 0.00661988613795843 0 0 0 0 0 0.00957029380801991
"mentirosa" 0.00790014220255965 0.00668493883280968 0 0 0 0 0 0 0.00634236062662523 0 0.00661988613795843 0 0 0 0 0 0
"mercurio" 0.0158002844051193 0 0 0 0 0 0 0 0 0 0 0 0 0.0108554059921841 0 0.00696330339112875 0
"mereció" 0 0 0 0 0.0208159866777685 0 0.00684603272403642 0 0 0 0 0 0 0 0 0 0
"meses" 0 0 0 0 0 0.00674854906195168 0.00684603272403642 0.00634840020314881 0 0 0 0 0 0 0 0.00696330339112875 0
"mezquita" 0 0.0133698776656194 0 0 0 0 0 0 0.0126847212532505 0 0 0 0 0 0 0 0
"mides" 0 0 0 0 0 0.00674854906195168 0.0136920654480728 0.00634840020314881 0 0 0 0 0 0 0 0 0
"milagrosa" 0 0 0 0.00848608282416836 0 0 0 0 0 0 0 0 0 0 0.00908843042806507 0.00696330339112875 0.00957029380801991
"milicia" 0 0 0 0 0 0.00674854906195168 0 0 0 0 0 0 0 0.0108554059921841 0 0.00696330339112875 0.00957029380801991
"millares" 0 0.00668493883280968 0 0 0 0.00674854906195168 0 0 0.0126847212532505 0 0 0 0 0 0 0 0
"mirarte" 0 0 0 0 0.00693866222592284 0 0.0136920654480728 0 0 0 0 0 0 0 0 0.00696330339112875 0
"momentos" 0 0 0 0.00848608282416836 0 0 0 0 0 0.00796178343949045 0 0 0 0 0.0181768608561301 0 0
"mondego" 0 0 0 0.0169721656483367 0.0138773244518457 0 0 0 0 0 0 0 0 0 0 0 0
"monja" 0 0 0 0 0 0 0 0 0 0 0 0.0549073438572409 0 0 0 0 0
"morada" 0.00790014220255965 0 0 0 0 0 0 0 0.00634236062662523 0 0 0.0137268359643102 0 0.0108554059921841 0 0 0
"morirá" 0.0158002844051193 0 0 0.00848608282416836 0 0 0 0 0 0 0 0 0 0 0 0 0.00957029380801991
"motín" 0.0237004266076789 0 0 0 0 0 0 0 0 0 0 0.0137268359643102 0 0 0 0 0
"movimientos" 0 0.020054816498429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00957029380801991
"mozos" 0 0 0 0.00848608282416836 0 0 0 0.00634840020314881 0 0 0 0 0 0 0 0.0139266067822575 0
"mueves" 0 0.00668493883280968 0 0 0 0.00674854906195168 0.00684603272403642 0 0.00634236062662523 0 0 0 0 0 0 0 0
"mujeril" 0 0 0 0.00848608282416836 0.00693866222592284 0 0 0 0 0 0 0 0 0 0 0.0139266067822575 0
"multitud" 0.00790014220255965 0 0 0 0 0 0 0.00634840020314881 0.0126847212532505 0 0 0 0 0 0 0 0
"murallas" 0 0 0 0 0 0 0.0136920654480728 0 0.0126847212532505 0 0 0 0 0 0 0 0
"navíos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0434216239687364 0 0 0
"necesaria" 0 0.0133698776656194 0 0.00848608282416836 0 0 0 0 0 0 0 0 0 0.0108554059921841 0 0 0
