"Cervantes_GallardoEspanol" "Cervantes_Numancia" "Cervantes_Tratos" "Duda_Jerusalem" "JCueva_Infamador" "Virues_Atila"
"llegara" 0 0 0 0.0190270818798757 0.00796178343949045 0
"llegué" 0.00602736423362064 0.0068054988430652 0.00684603272403642 0 0.00796178343949045 0.0191405876160398
"llevad" 0.00602736423362064 0.0068054988430652 0 0 0.0159235668789809 0
"lloran" 0 0 0.00684603272403642 0.00634236062662523 0 0
"lloras" 0.00602736423362064 0.0068054988430652 0 0.00634236062662523 0 0
"luteranos" 0 0 0 0 0 0
"maldito" 0 0 0.0136920654480728 0 0.00796178343949045 0
"mancilla" 0 0 0 0 0 0
"mandaba" 0 0 0.00684603272403642 0 0 0
"mandé" 0 0 0 0 0 0
"máquinas" 0 0 0 0.0697659668928775 0 0.00957029380801991
"martirio" 0 0 0 0 0 0
"matanza" 0 0 0 0 0 0
"matarme" 0.00602736423362064 0 0 0.00634236062662523 0 0
"medios" 0 0.0068054988430652 0 0.0126847212532505 0 0
"mejora" 0.0120547284672413 0.0068054988430652 0.0136920654480728 0.0253694425065009 0.00796178343949045 0
"memorias" 0.0120547284672413 0 0 0 0 0.00957029380801991
"mereces" 0.00602736423362064 0 0 0 0.00796178343949045 0.00957029380801991
"merecía" 0 0 0 0 0 0.00957029380801991
"mete" 0.00602736423362064 0.0068054988430652 0 0 0 0
"metido" 0.00602736423362064 0 0.0136920654480728 0 0 0
"miente" 0.0180820927008619 0 0.00684603272403642 0.00634236062662523 0.00796178343949045 0.00957029380801991
"ministro" 0 0 0.00684603272403642 0 0.0159235668789809 0
"mohíno" 0 0 0 0 0.00796178343949045 0
"monarcas" 0 0 0 0 0 0
"morirán" 0 0 0 0 0 0
"moriré" 0 0 0.00684603272403642 0 0 0
"mostráis" 0 0 0 0 0 0
"mostraré" 0 0 0 0 0 0.00957029380801991
"mostrarse" 0 0.0068054988430652 0 0 0 0.00957029380801991
"mostraste" 0.0120547284672413 0 0 0.00634236062662523 0 0
"movimiento" 0 0 0 0 0 0.00957029380801991
"mudable" 0.00602736423362064 0 0 0 0 0
"mudado" 0 0 0.0136920654480728 0.00634236062662523 0 0
"mudar" 0.00602736423362064 0 0.0205380981721093 0.0190270818798757 0.0159235668789809 0
"mueras" 0 0 0.00684603272403642 0 0 0
"nacer" 0 0 0 0 0 0
"nacidos" 0 0.0068054988430652 0 0 0 0
"nación" 0 0.0136109976861304 0.0342301636201821 0.00634236062662523 0 0
"nave" 0 0.0136109976861304 0.0136920654480728 0 0 0
"negra" 0 0.0204164965291956 0 0.0126847212532505 0 0
"negras" 0 0 0 0.00634236062662523 0 0
"nietos" 0 0 0 0 0 0
"nise" 0 0 0 0 0 0
"nobles" 0 0 0 0 0 0
"noches" 0 0 0 0 0 0
"nombres" 0 0 0 0 0.0159235668789809 0
"norte" 0 0 0.00684603272403642 0.00634236062662523 0 0.00957029380801991
"nuevos" 0.00602736423362064 0 0.00684603272403642 0.00634236062662523 0 0
"obligación" 0 0 0.00684603272403642 0 0 0
"obligado" 0.0120547284672413 0 0 0.00634236062662523 0 0
"ofender" 0 0 0.00684603272403642 0 0.0159235668789809 0.00957029380801991
"ofenderme" 0 0 0 0 0 0
"ofensas" 0 0 0.00684603272403642 0.00634236062662523 0 0
"ofrecer" 0 0.0204164965291956 0 0 0 0
"ofrezca" 0.00602736423362064 0 0 0.0126847212532505 0 0
"oída" 0 0.0068054988430652 0 0 0 0
"oigo" 0.0180820927008619 0 0 0 0.0238853503184713 0
"ojo" 0 0 0 0 0 0
"olas" 0 0 0 0 0 0
"olvida" 0 0.0068054988430652 0 0.0126847212532505 0.00796178343949045 0.00957029380801991
"oraciones" 0 0 0 0 0 0
"ordenado" 0 0.0136109976861304 0.00684603272403642 0.00634236062662523 0 0
"paces" 0 0.0272219953722608 0 0 0 0
"padrón" 0 0 0 0 0 0
"paloma" 0 0 0 0 0.00796178343949045 0
"parabién" 0 0 0 0 0 0
"parentesco" 0.0120547284672413 0 0 0 0 0
"parezca" 0.00602736423362064 0.0136109976861304 0 0.0190270818798757 0.00796178343949045 0
"particular" 0.00602736423362064 0 0 0 0.00796178343949045 0
"partido" 0.00602736423362064 0.0204164965291956 0.00684603272403642 0.0126847212532505 0 0
"partió" 0.00602736423362064 0 0 0 0 0
"partir" 0 0 0.00684603272403642 0 0 0
"passa" 0 0 0 0 0 0
"pedido" 0 0 0.00684603272403642 0 0.00796178343949045 0.00957029380801991
"peligrosa" 0.0120547284672413 0 0.00684603272403642 0 0 0
"peña" 0 0 0 0 0 0.00957029380801991
"pensado" 0 0 0 0 0 0.00957029380801991
"perafán" 0 0 0 0 0 0
"perdamos" 0 0 0 0.00634236062662523 0 0
"perdone" 0.00602736423362064 0 0 0 0 0
"permita" 0.00602736423362064 0 0 0.00634236062662523 0 0
"permitas" 0 0 0 0.00634236062662523 0.0159235668789809 0
"piadosa" 0 0 0 0.0126847212532505 0.00796178343949045 0
"pico" 0 0 0.00684603272403642 0 0 0
"plazo" 0 0 0 0.00634236062662523 0 0
"plomo" 0 0 0 0 0 0
"ponen" 0.00602736423362064 0.0068054988430652 0.00684603272403642 0 0 0
"ponerme" 0.0120547284672413 0 0 0 0 0
"pongas" 0.00602736423362064 0 0 0 0.00796178343949045 0
"porqu" 0 0 0 0 0 0.00957029380801991
"possible" 0 0 0 0 0 0
"postrera" 0 0.0068054988430652 0.00684603272403642 0.00634236062662523 0 0
"postrero" 0 0.0272219953722608 0 0.00634236062662523 0 0
"prender" 0.00602736423362064 0 0 0 0 0.00957029380801991
"pretenden" 0 0 0 0 0 0
"pretendía" 0 0 0 0 0 0.00957029380801991
"prevención" 0.00602736423362064 0 0 0 0 0
"primavera" 0 0 0 0 0 0
"privado" 0 0 0 0 0.00796178343949045 0.00957029380801991
"procurar" 0 0.0068054988430652 0 0 0 0
"prometí" 0.00602736423362064 0 0 0 0 0.00957029380801991
"propicio" 0 0.0068054988430652 0 0 0 0
"publica" 0 0 0 0 0.00796178343949045 0
"pudiste" 0 0 0.00684603272403642 0 0 0
"pujanza" 0 0.0068054988430652 0.00684603272403642 0 0 0.00957029380801991
"quebranta" 0 0 0 0 0 0
"quédese" 0 0 0 0 0.00796178343949045 0
"quepa" 0 0 0 0 0 0
"querrá" 0 0 0.00684603272403642 0.00634236062662523 0 0
"quexas" 0 0 0 0 0 0
"quimeras" 0 0.0136109976861304 0 0 0 0.0191405876160398
"rastro" 0 0 0.00684603272403642 0 0 0
"recela" 0 0 0 0 0 0
"recogida" 0 0 0 0 0 0
"red" 0 0 0.00684603272403642 0.00634236062662523 0 0
"refrena" 0 0 0 0 0.00796178343949045 0
"regalada" 0.00602736423362064 0 0 0.0126847212532505 0 0
"religión" 0.00602736423362064 0 0.00684603272403642 0 0 0
"remedios" 0 0.0068054988430652 0.00684603272403642 0 0 0
"requiere" 0 0 0 0 0.00796178343949045 0
"resista" 0.00602736423362064 0 0 0 0.00796178343949045 0
"resistir" 0 0 0 0.00634236062662523 0.00796178343949045 0
"resoluto" 0 0 0 0 0 0
"respecto" 0 0 0 0 0 0
"respeto" 0.00602736423362064 0 0 0 0.0159235668789809 0.0191405876160398
"respondido" 0 0 0 0.00634236062662523 0 0
"respondiendo" 0 0 0 0 0.00796178343949045 0.00957029380801991
"resto" 0.0120547284672413 0.0136109976861304 0 0 0 0
"retrato" 0 0 0.00684603272403642 0 0 0
"revoca" 0 0 0 0 0 0
"rigurosas" 0 0 0 0 0 0.00957029380801991
"robo" 0 0.0068054988430652 0.0136920654480728 0 0 0
"rompa" 0.00602736423362064 0.0068054988430652 0 0 0.00796178343949045 0
"romper" 0.0120547284672413 0.0204164965291956 0 0.0126847212532505 0 0
"rompió" 0 0 0 0 0 0
"ronco" 0 0 0.00684603272403642 0.00634236062662523 0 0
"saben" 0.0180820927008619 0.0204164965291956 0.00684603272403642 0 0 0
"sabras" 0 0 0 0 0 0
"sabré" 0.0120547284672413 0 0 0 0.0159235668789809 0
"sabroso" 0.00602736423362064 0 0.0136920654480728 0.00634236062662523 0 0
"sagradas" 0 0 0 0.00634236062662523 0 0
"saliendo" 0 0.0068054988430652 0 0 0.0159235668789809 0
"salve" 0.00602736423362064 0.0068054988430652 0 0 0 0
"salvo" 0.00602736423362064 0 0 0.0126847212532505 0 0
"sancho" 0 0 0 0 0 0
"sanos" 0 0.0068054988430652 0.0136920654480728 0 0 0
"santas" 0 0 0 0.0126847212532505 0 0
"satisfecha" 0 0.0068054988430652 0.0205380981721093 0 0 0
"seguros" 0 0 0.00684603272403642 0.0126847212532505 0 0
"selin" 0 0 0 0 0 0
"señas" 0 0.0068054988430652 0.00684603272403642 0.00634236062662523 0 0
"señorío" 0 0 0 0 0.00796178343949045 0
"servido" 0 0 0 0.00634236062662523 0 0
"sientes" 0.00602736423362064 0.0136109976861304 0 0.0126847212532505 0.00796178343949045 0
"sierpes" 0 0 0 0 0 0
"sierva" 0 0 0.0136920654480728 0 0.0238853503184713 0
"siguen" 0 0.0068054988430652 0 0 0 0
"siquiera" 0.0180820927008619 0.0068054988430652 0.00684603272403642 0.00634236062662523 0 0
"sirven" 0.00602736423362064 0 0 0 0 0
"sobra" 0 0.0068054988430652 0.00684603272403642 0 0 0.00957029380801991
"socorredme" 0 0 0 0 0 0
"sospiros" 0 0 0 0 0 0
"subo" 0 0 0 0 0 0
"suenan" 0.00602736423362064 0.0068054988430652 0.00684603272403642 0.0126847212532505 0 0
"suene" 0 0 0 0 0 0
"suficiente" 0.00602736423362064 0 0 0 0 0
"tálamo" 0 0.0068054988430652 0 0 0.00796178343949045 0
"tantico" 0 0 0 0 0 0
"tardas" 0.0120547284672413 0 0 0.00634236062662523 0.00796178343949045 0
"temiendo" 0 0 0 0 0.0318471337579618 0.00957029380801991
"temprano" 0 0 0.00684603272403642 0.00634236062662523 0 0.00957029380801991
"tendréis" 0 0 0 0.0126847212532505 0 0
"tendremos" 0.00602736423362064 0.0068054988430652 0 0 0 0
"tengan" 0.00602736423362064 0.0136109976861304 0.00684603272403642 0 0 0
"tenías" 0 0.0068054988430652 0.00684603272403642 0 0.00796178343949045 0.00957029380801991
"tenor" 0 0 0 0 0 0
"teruel" 0 0 0 0 0 0
"tholomeo" 0 0 0 0 0 0
"tienda" 0 0.0136109976861304 0 0 0 0
"tiende" 0 0.0068054988430652 0.00684603272403642 0 0.00796178343949045 0
"tiria" 0 0 0 0 0 0
"título" 0 0.0136109976861304 0 0.0253694425065009 0 0
"tolomeo" 0 0 0 0 0 0
"tomó" 0.0120547284672413 0.0068054988430652 0 0.0190270818798757 0 0.00957029380801991
"tormenta" 0.00602736423362064 0.0068054988430652 0 0.0126847212532505 0 0
"torres" 0 0.0068054988430652 0 0 0 0.0191405876160398
"trabajos" 0 0.0068054988430652 0.0136920654480728 0.0190270818798757 0.00796178343949045 0
"traes" 0.00602736423362064 0 0.0136920654480728 0.0126847212532505 0.00796178343949045 0.00957029380801991
"tragedia" 0 0 0 0 0 0
"trama" 0 0 0.00684603272403642 0 0.00796178343949045 0
"trato" 0 0.0136109976861304 0.0205380981721093 0 0.00796178343949045 0
"tristezas" 0 0 0 0 0 0
"trompa" 0 0.0068054988430652 0 0 0 0
"tropel" 0 0.0068054988430652 0 0 0 0.00957029380801991
"troya" 0 0 0 0 0.00796178343949045 0.00957029380801991
"trujo" 0.0180820927008619 0.0136109976861304 0.00684603272403642 0 0 0
"universal" 0 0.0068054988430652 0.0136920654480728 0.00634236062662523 0 0
"usado" 0 0 0 0 0 0.00957029380801991
"vais" 0 0 0 0.0190270818798757 0 0
"valen" 0 0.0068054988430652 0 0 0 0
"valerme" 0.00602736423362064 0 0 0 0.00796178343949045 0
"valerosa" 0.00602736423362064 0 0.00684603272403642 0 0 0
"varios" 0 0 0 0.00634236062662523 0 0
"varonil" 0.00602736423362064 0 0 0 0 0
"velle" 0.0180820927008619 0 0 0 0 0
"vencer" 0 0.034027494215326 0 0.0190270818798757 0 0.00957029380801991
"venturoso" 0.0120547284672413 0 0.00684603272403642 0 0.0159235668789809 0.00957029380801991
"venza" 0 0.0068054988430652 0 0 0 0
"veremos" 0.0120547284672413 0 0 0.00634236062662523 0.00796178343949045 0.00957029380801991
"vieres" 0 0.0068054988430652 0 0.00634236062662523 0 0
"vigor" 0 0.0068054988430652 0 0 0.00796178343949045 0
"viles" 0 0 0 0 0 0
"visible" 0 0 0.0136920654480728 0.00634236062662523 0 0
"vitorias" 0.00602736423362064 0 0 0 0 0.0191405876160398
"volar" 0.00602736423362064 0 0 0 0 0
"volved" 0 0.0136109976861304 0 0 0 0
"vuelves" 0 0.0068054988430652 0 0 0 0
"abierta" 0 0.0068054988430652 0 0.00634236062662523 0.0398089171974522 0.00957029380801991
"abrir" 0 0.0136109976861304 0 0 0.00796178343949045 0
"absconde" 0 0 0 0 0.00796178343949045 0
"abundante" 0 0 0 0 0 0
"acentos" 0 0 0 0 0 0
"acertar" 0 0 0 0 0 0
"acomete" 0 0 0 0.0126847212532505 0 0
"acomodas" 0 0 0.00684603272403642 0 0 0.00957029380801991
"acostumbrado" 0.00602736423362064 0.0136109976861304 0 0 0 0
"acudió" 0.00602736423362064 0 0 0.00634236062662523 0 0
"acuerde" 0 0 0.00684603272403642 0 0 0
"adiestra" 0 0 0.00684603272403642 0 0 0.00957029380801991
"admirable" 0 0 0 0 0 0
"admirables" 0 0 0 0 0 0
"admirar" 0.00602736423362064 0 0 0 0 0
"adversidades" 0 0 0 0 0 0
"afán" 0.0120547284672413 0.0272219953722608 0.0136920654480728 0 0.00796178343949045 0
"afloxa" 0 0 0 0 0 0
"africanos" 0 0 0 0 0 0
"aglante" 0 0 0 0 0 0
"agradecer" 0.00602736423362064 0 0 0 0 0
"agradezco" 0.0120547284672413 0 0 0.00634236062662523 0 0
"agramante" 0 0 0 0 0 0
"aguardar" 0.00602736423362064 0 0 0 0.0318471337579618 0
"aguardas" 0.00602736423362064 0 0 0.00634236062662523 0.0398089171974522 0
"agüero" 0.00602736423362064 0.0204164965291956 0 0 0.00796178343949045 0
"aira" 0 0 0 0 0 0
"alabe" 0 0.0068054988430652 0 0 0 0
"alargar" 0 0.0068054988430652 0 0 0 0
"alarido" 0 0 0 0.00634236062662523 0 0.0191405876160398
"alcança" 0 0 0 0 0 0
"alcançar" 0 0 0 0 0 0
"alemaña" 0 0 0 0 0 0.0191405876160398
"alemanes" 0 0 0 0 0 0
"alevoso" 0 0 0 0 0 0
"allana" 0 0.0068054988430652 0 0 0 0
"almo" 0 0 0 0 0 0
"altiva" 0 0 0.00684603272403642 0 0 0
"altura" 0 0 0 0 0 0.0191405876160398
"amados" 0 0.0136109976861304 0.00684603272403642 0.00634236062662523 0 0
"amargos" 0 0 0.00684603272403642 0 0 0
"ambas" 0 0.0068054988430652 0 0 0.0159235668789809 0.00957029380801991
"ambicioso" 0 0.0068054988430652 0 0 0 0
"amigas" 0 0 0 0.00634236062662523 0 0
"amohína" 0 0 0 0 0 0
"an" 0 0 0.0136920654480728 0 0 0
"andad" 0.00602736423362064 0 0 0 0.00796178343949045 0
"andan" 0.00602736423362064 0.0136109976861304 0 0 0 0
"anegado" 0 0 0.00684603272403642 0 0 0
"angelicos" 0 0 0 0 0 0
"ánima" 0.00602736423362064 0.0068054988430652 0.00684603272403642 0.00634236062662523 0.00796178343949045 0
"ánimas" 0.0361641854017238 0 0 0 0 0
"animosa" 0 0 0 0 0 0
"aparejado" 0 0 0.00684603272403642 0 0.0159235668789809 0
"apartar" 0 0 0 0 0 0.00957029380801991
"apetece" 0 0 0 0 0 0
"aplaque" 0 0 0 0 0 0
"aplauso" 0 0 0 0.0126847212532505 0 0
"aprendí" 0 0 0 0 0.00796178343949045 0
"apretando" 0 0 0 0 0 0
"aprieta" 0 0.0068054988430652 0 0.00634236062662523 0.00796178343949045 0.00957029380801991
"aquéllos" 0 0 0 0 0 0
"aquéste" 0.0120547284672413 0 0 0 0 0
"ardo" 0 0 0 0.0126847212532505 0.00796178343949045 0.00957029380801991
"arremete" 0 0 0 0 0 0
"arrojó" 0 0 0 0 0.00796178343949045 0
"asechanzas" 0 0 0 0 0 0
"aseguro" 0 0.0272219953722608 0 0 0.00796178343949045 0
"asesor" 0 0 0 0 0 0
"asimismo" 0 0 0 0.00634236062662523 0 0
"assiento" 0 0 0 0 0 0
"atado" 0 0 0.00684603272403642 0.00634236062662523 0.00796178343949045 0
"atados" 0 0.0068054988430652 0 0 0 0
"atajado" 0 0 0 0 0 0
"atesora" 0 0 0 0 0 0.00957029380801991
"atino" 0.00602736423362064 0 0 0 0 0
"atrevimiento" 0.00602736423362064 0.0136109976861304 0 0.0253694425065009 0.0159235668789809 0
"atrevo" 0 0 0.00684603272403642 0 0 0.0191405876160398
"avisa" 0 0 0 0 0 0
"ayo" 0.0120547284672413 0 0 0 0 0
"ayudado" 0 0 0.00684603272403642 0 0 0
"baña" 0 0.0136109976861304 0 0 0 0.00957029380801991
"barbas" 0 0 0 0 0 0
"barrunto" 0.0120547284672413 0 0 0 0 0
"bastará" 0.00602736423362064 0 0 0 0.00796178343949045 0
"bautismo" 0 0 0.00684603272403642 0.0126847212532505 0 0
"bautizada" 0 0 0 0.0126847212532505 0 0
"belicosa" 0 0 0 0.00634236062662523 0 0
"belicosos" 0 0 0 0 0 0
"bellos" 0 0 0 0.0126847212532505 0 0
"bendición" 0 0 0 0 0 0.00957029380801991
"blasón" 0 0 0 0 0.0159235668789809 0
"bosque" 0 0.0068054988430652 0 0 0.00796178343949045 0
"brauo" 0 0 0 0 0 0
"buelo" 0 0 0 0 0 0
"buelve" 0 0 0 0 0 0
"buscas" 0.00602736423362064 0 0.00684603272403642 0 0 0.00957029380801991
"cansarte" 0 0 0 0 0 0
"cante" 0 0.0068054988430652 0 0.00634236062662523 0 0
"caos" 0 0 0.00684603272403642 0 0 0
"captiuo" 0 0 0 0 0 0
"caridad" 0 0 0.0205380981721093 0 0 0
"caros" 0 0 0 0 0 0
"casar" 0 0 0 0 0 0
"castidad" 0 0 0 0 0 0
"cativas" 0 0 0 0 0 0
"causan" 0 0 0 0 0 0
"cebe" 0 0 0 0 0 0
"cela" 0 0 0 0 0 0
"celebrar" 0 0 0 0 0.0238853503184713 0.00957029380801991
"cenizas" 0 0 0 0 0.00796178343949045 0
"centinela" 0 0.0068054988430652 0 0.0253694425065009 0 0
"cercano" 0 0 0.00684603272403642 0 0 0
"certifico" 0.00602736423362064 0 0 0 0.00796178343949045 0
"chozas" 0 0 0 0 0 0
"christianos" 0 0 0 0 0 0
"ciento" 0.0120547284672413 0 0.0273841308961457 0.00634236062662523 0.00796178343949045 0
"cincuenta" 0.0120547284672413 0 0.0136920654480728 0 0 0
"clamor" 0 0 0 0 0.00796178343949045 0
"clobando" 0 0 0 0 0 0
"cloto" 0 0 0 0 0 0
"codiciosa" 0 0 0 0 0 0
"combaten" 0 0 0 0 0 0
"compás" 0 0.0068054988430652 0.0136920654480728 0.00634236062662523 0 0
"compone" 0 0 0 0 0 0.00957029380801991
"comunica" 0 0 0 0 0 0
"concedido" 0 0.0068054988430652 0.00684603272403642 0 0.00796178343949045 0
"concluydo" 0 0 0 0 0 0
"condenados" 0 0.0068054988430652 0 0 0 0
"condenas" 0 0 0 0 0 0
"confiado" 0 0 0 0.0126847212532505 0 0
"conformes" 0 0 0 0 0 0
"confunda" 0 0 0 0 0 0
"confusa" 0.00602736423362064 0 0 0.00634236062662523 0 0
"congojas" 0 0 0 0 0 0
"conociendo" 0.00602736423362064 0 0 0 0.0238853503184713 0
"considerando" 0 0 0 0.00634236062662523 0 0
"consiento" 0 0 0 0 0 0
"contemplo" 0.00602736423362064 0 0 0 0.00796178343949045 0.00957029380801991
"contienda" 0 0.0272219953722608 0 0.00634236062662523 0 0
"convenga" 0.0120547284672413 0.0136109976861304 0 0 0 0
"convertida" 0.00602736423362064 0.0136109976861304 0 0 0 0
"convierte" 0.00602736423362064 0.0068054988430652 0.00684603272403642 0.0126847212532505 0 0
"cordera" 0 0 0 0 0 0
"cordero" 0.0120547284672413 0 0.0273841308961457 0 0 0
"corrida" 0 0.0068054988430652 0 0 0.00796178343949045 0.00957029380801991
"cortada" 0 0 0 0 0 0
"creciendo" 0 0.0068054988430652 0 0 0 0
"creído" 0 0 0 0 0 0
"creyendo" 0 0 0 0 0 0.00957029380801991
"criados" 0 0.0068054988430652 0 0.00634236062662523 0 0.00957029380801991
"criaturas" 0 0 0 0 0 0
"crueldades" 0 0 0 0 0 0.00957029380801991
"cruento" 0 0 0 0 0 0
"cuadra" 0 0.0136109976861304 0 0 0 0.00957029380801991
"cuáles" 0 0 0 0 0 0.00957029380801991
"cubierta" 0.0180820927008619 0.0068054988430652 0 0.0126847212532505 0 0
"cubrió" 0 0 0 0 0.0159235668789809 0
"cuerdo" 0 0 0.00684603272403642 0 0.00796178343949045 0
"culpados" 0 0 0 0 0 0
"cumpliré" 0 0 0.00684603272403642 0 0.00796178343949045 0
"cupido" 0 0 0 0 0.00796178343949045 0
"cura" 0 0 0.0205380981721093 0.00634236062662523 0 0.00957029380801991
"curar" 0 0 0 0 0 0
"curioso" 0.00602736423362064 0 0 0 0 0
"daban" 0.00602736423362064 0 0 0 0.00796178343949045 0
"daca" 0.0301368211681032 0 0 0 0 0
"dañar" 0 0 0 0 0 0
"danos" 0 0 0 0 0 0
"dañosa" 0 0 0 0 0 0
"daros" 0.0120547284672413 0.0068054988430652 0.00684603272403642 0.0126847212532505 0.00796178343949045 0
"dársele" 0 0 0 0 0 0
"dártele" 0 0 0 0 0 0
"debidas" 0 0 0 0 0 0
"dechado" 0 0 0 0 0 0
"decidme" 0 0.0068054988430652 0 0 0 0
"decreto" 0 0.0068054988430652 0 0.00634236062662523 0.00796178343949045 0
"dedicada" 0 0 0 0 0 0.00957029380801991
"déjame" 0.00602736423362064 0.0068054988430652 0.0273841308961457 0.00634236062662523 0.00796178343949045 0
"dejen" 0 0.0068054988430652 0 0.00634236062662523 0 0.00957029380801991
"deleite" 0 0 0 0 0 0
"delicto" 0 0 0 0 0 0
"desabrida" 0 0 0 0 0 0
"desafío" 0.0482189138689651 0.0136109976861304 0 0 0 0
"desasosiego" 0 0 0 0.00634236062662523 0 0.0287108814240597
"descuidado" 0 0 0.00684603272403642 0 0 0
"deseando" 0.00602736423362064 0 0 0 0.00796178343949045 0
"desenvoltura" 0 0 0.00684603272403642 0 0 0.00957029380801991
"desgracia" 0.00602736423362064 0 0.00684603272403642 0 0 0.00957029380801991
"desierta" 0 0 0 0 0.00796178343949045 0
"desmayo" 0.00602736423362064 0.0068054988430652 0 0 0 0
"desnuda" 0.00602736423362064 0.0068054988430652 0.0136920654480728 0 0 0
"deso" 0.00602736423362064 0.0068054988430652 0.00684603272403642 0 0 0
"desorden" 0.00602736423362064 0 0 0 0.00796178343949045 0
"desprecio" 0 0 0 0.00634236062662523 0 0
"destruye" 0 0 0.00684603272403642 0.00634236062662523 0 0.00957029380801991
"desvío" 0 0 0 0.00634236062662523 0.0238853503184713 0.00957029380801991
"determina" 0 0 0 0.00634236062662523 0 0
"deuo" 0 0 0 0 0 0
"devaneo" 0.0120547284672413 0 0 0 0.00796178343949045 0.00957029380801991
"devo" 0 0 0 0 0 0
"dexas" 0 0 0 0 0 0
"dïarco" 0 0 0 0 0 0
"diente" 0.00602736423362064 0 0.00684603272403642 0 0 0
"diferentes" 0.0120547284672413 0.0068054988430652 0 0.0190270818798757 0 0
"dilata" 0.00602736423362064 0 0.00684603272403642 0.00634236062662523 0 0
"dilatas" 0 0 0 0 0 0
"dilate" 0 0 0 0 0 0
"diligente" 0.00602736423362064 0.0068054988430652 0 0.00634236062662523 0 0
"dilo" 0.00602736423362064 0 0 0.00634236062662523 0 0.00957029380801991
"dimos" 0 0 0 0 0.00796178343949045 0
"dirán" 0.00602736423362064 0.0068054988430652 0 0.00634236062662523 0 0
"disfrazada" 0 0 0 0 0 0
"disgusto" 0 0 0 0.00634236062662523 0.0159235668789809 0
"doliente" 0 0.0068054988430652 0.00684603272403642 0.00634236062662523 0 0
"dolorosa" 0 0 0 0 0 0
"doloroso" 0 0.0068054988430652 0 0 0 0
"dorados" 0 0 0 0 0 0
"ducados" 0 0 0.0342301636201821 0 0 0.00957029380801991
"echa" 0 0 0.0273841308961457 0 0 0
"echado" 0.0180820927008619 0 0 0 0.0159235668789809 0
"echo" 0 0 0 0 0 0
"edificios" 0 0 0 0 0 0
"ejecución" 0 0.0136109976861304 0 0 0 0
"elige" 0 0 0 0.0126847212532505 0 0
"embaraza" 0.00602736423362064 0.0068054988430652 0.00684603272403642 0 0 0
"embidia" 0 0 0 0 0 0
"emplea" 0 0.0068054988430652 0 0 0 0
"encendida" 0 0.0068054988430652 0 0 0 0.0191405876160398
"encomiendo" 0 0 0 0 0 0.00957029380801991
"encubierto" 0.00602736423362064 0 0 0 0 0.00957029380801991
"encubrir" 0 0 0 0 0 0
"endechas" 0 0 0 0 0 0
"enfada" 0.0120547284672413 0.0068054988430652 0 0 0.00796178343949045 0
"engañado" 0.0120547284672413 0 0 0.00634236062662523 0.00796178343949045 0
"engañar" 0 0 0 0 0 0
"engañoso" 0 0 0 0 0 0
"engendrada" 0 0 0 0 0 0
"enojado" 0 0 0 0 0 0
"enojosa" 0 0 0 0.00634236062662523 0 0
"enriquecido" 0.00602736423362064 0 0 0 0.00796178343949045 0
"ensayo" 0 0.0068054988430652 0 0 0 0
"entera" 0.00602736423362064 0.0136109976861304 0 0 0 0.00957029380801991
"entrega" 0 0 0 0 0 0
"entregado" 0 0.0068054988430652 0.00684603272403642 0.00634236062662523 0 0
"entregar" 0.0120547284672413 0.0136109976861304 0 0 0 0
"entregas" 0 0.0068054988430652 0 0 0 0
"entregó" 0 0 0 0 0 0
"entregue" 0.00602736423362064 0.0068054988430652 0.00684603272403642 0 0 0
"entretiene" 0 0.0136109976861304 0.0136920654480728 0.00634236062662523 0 0.0191405876160398
"envío" 0 0 0 0 0 0
"envuelta" 0 0 0.00684603272403642 0 0.00796178343949045 0.00957029380801991
"eras" 0 0 0 0 0.00796178343949045 0
"errar" 0 0 0 0.00634236062662523 0 0
"escarmiento" 0 0 0 0 0 0
"escribe" 0 0 0 0 0.00796178343949045 0
"escuadrón" 0.0241094569344826 0.0204164965291956 0 0.0443965243863766 0 0.00957029380801991
"escudos" 0 0 0.0547682617922914 0 0.00796178343949045 0.0382811752320796
"escusado" 0 0 0.00684603272403642 0 0 0
"esfera" 0.00602736423362064 0.0136109976861304 0 0 0.00796178343949045 0.0191405876160398
"esforzados" 0 0.0136109976861304 0 0 0 0
"espaciosa" 0 0 0.00684603272403642 0 0.0159235668789809 0
"espantosas" 0.00602736423362064 0 0.00684603272403642 0 0 0
"espiritu" 0 0 0 0 0 0
"esquiva" 0.0180820927008619 0 0.0205380981721093 0.0126847212532505 0 0
"esquivas" 0 0 0.00684603272403642 0 0 0
"esquivo" 0 0.0204164965291956 0.0205380981721093 0 0.00796178343949045 0
"essas" 0 0 0 0 0 0
"estandarte" 0 0.0068054988430652 0 0 0 0.00957029380801991
"estaua" 0 0 0 0 0 0
"estava" 0 0 0 0 0 0
"estén" 0.0120547284672413 0.0068054988430652 0 0.00634236062662523 0 0.0382811752320796
"estima" 0.00602736423362064 0.0068054988430652 0.00684603272403642 0.00634236062662523 0 0
"estimada" 0 0.0068054988430652 0 0 0 0
"estorbo" 0.00602736423362064 0.0136109976861304 0 0.0126847212532505 0 0
"estotro" 0 0 0 0 0 0
"estrecheza" 0.00602736423362064 0 0.00684603272403642 0 0 0
"estremada" 0.00602736423362064 0 0 0 0 0
"estriba" 0.0180820927008619 0 0 0.0126847212532505 0 0
"estuviera" 0 0 0.00684603272403642 0.00634236062662523 0.00796178343949045 0
"eternidad" 0 0 0 0 0 0
