"ne0013" "ne0014" "ne0015" "ne0016" "ne0017" "ne0020" "ne0021" "ne0022" "ne0030" "ne0033" "ne0035" "ne0036" "ne0037"
"cirios" 0 0.0089289700433055 0.0427853246336507 0 0 0 0 0.00406272852847973 0 0.00132786253966989 0 0 0
"cobre" 0 0.00446448502165275 0 0.00414851690520639 0.00517812758906379 0.00455871626549964 0.00790388871324692 0.0162509141139189 0 0 0.00227575298977049 0 0
"cofre" 0.0191754554170662 0 0.0106963311584127 0 0.00517812758906379 0 0 0.00406272852847973 0 0.00132786253966989 0.00341362948465574 0 0
"comenzaban" 0 0.00446448502165275 0.00534816557920633 0.00414851690520639 0 0.0136761487964989 0.00790388871324692 0.00812545705695945 0.00411361813282873 0 0 0 0
"comisario" 0.00479386385426654 0 0 0 0 0 0 0 0 0 0 0.0215741267381882 0
"confidencial" 0 0 0 0 0 0.00911743253099927 0 0 0.0143976634649006 0.00265572507933979 0.00113787649488525 0 0
"conocía" 0.0143815915627996 0 0 0.00829703381041278 0 0.00455871626549964 0 0 0.00617042719924309 0.00132786253966989 0 0.00392256849785239 0
"consigna" 0 0 0 0 0 0.00455871626549964 0 0 0.00411361813282873 0.00398358761900968 0.00227575298977049 0.00784513699570479 0
"constitucional" 0 0 0 0 0 0 0 0 0.00205680906641436 0.00796717523801936 0.00568938247442623 0 0
"contestó" 0.0143815915627996 0 0 0 0.00517812758906379 0.00911743253099927 0.00790388871324692 0.00406272852847973 0 0.00265572507933979 0 0.0019612842489262 0
"contraria" 0 0 0 0 0 0 0 0 0.0102840453320718 0.00132786253966989 0.00341362948465574 0.0019612842489262 0.0174109863323757
"corrida" 0 0 0 0 0 0 0 0 0.00617042719924309 0.00132786253966989 0.00682725896931147 0.00392256849785239 0
"corrieron" 0.00479386385426654 0.00446448502165275 0.00534816557920633 0.00829703381041278 0.00517812758906379 0 0.00790388871324692 0 0 0.00132786253966989 0.00227575298977049 0.0019612842489262 0
"cortés" 0 0.0133934550649583 0 0.00829703381041278 0 0 0 0.00406272852847973 0.00822723626565746 0.00132786253966989 0 0.0019612842489262 0
"creer" 0.00479386385426654 0.00446448502165275 0 0 0 0 0.00790388871324692 0 0.00205680906641436 0.00663931269834947 0.00113787649488525 0.0019612842489262 0
"cristianos" 0 0 0.00534816557920633 0.0124455507156192 0.0103562551781276 0 0.0118558330698704 0 0 0.00132786253966989 0.00227575298977049 0 0
"cuadrilla" 0 0.00446448502165275 0 0 0.00517812758906379 0 0 0 0 0.00531145015867957 0.00455150597954098 0.00392256849785239 0
"cuáles" 0 0 0 0 0 0 0.00395194435662346 0.00812545705695945 0.00411361813282873 0.00132786253966989 0.00341362948465574 0.00588385274677859 0
"cuartago" 0 0 0 0 0 0 0 0 0.00205680906641436 0.0132786253966989 0.00113787649488525 0 0
"cuerno" 0 0 0 0.00414851690520639 0 0 0.00395194435662346 0.00406272852847973 0.00205680906641436 0.00531145015867957 0.00341362948465574 0.0019612842489262 0
"debían" 0 0.0089289700433055 0 0.00414851690520639 0.00517812758906379 0.00455871626549964 0.00395194435662346 0 0 0.00398358761900968 0.00341362948465574 0 0
"declaración" 0 0 0 0 0 0 0 0 0.00411361813282873 0.00265572507933979 0.00341362948465574 0.00980642124463098 0
"dejaré" 0 0.00446448502165275 0 0.00414851690520639 0 0 0 0.0162509141139189 0.00617042719924309 0.00132786253966989 0.00227575298977049 0 0
"déjate" 0 0 0 0 0 0 0 0.00406272852847973 0 0.011950762857029 0.00227575298977049 0 0
"denegó" 0 0 0 0 0 0 0 0.00406272852847973 0.00617042719924309 0.00398358761900968 0 0.00980642124463098 0
"descubierto" 0 0 0 0 0.00517812758906379 0 0.00395194435662346 0.00406272852847973 0.00411361813282873 0.00265572507933979 0.00455150597954098 0.0019612842489262 0
"desgraciado" 0 0 0.016044496737619 0 0 0 0 0 0.00205680906641436 0.00398358761900968 0.00113787649488525 0.00784513699570479 0
"despertó" 0.00479386385426654 0.00446448502165275 0.00534816557920633 0.00414851690520639 0.00517812758906379 0.00455871626549964 0.00790388871324692 0 0 0.00132786253966989 0.00113787649488525 0.00392256849785239 0
"diario" 0 0 0 0 0 0 0 0 0.00617042719924309 0.00398358761900968 0.00568938247442623 0.0019612842489262 0
"diligencia" 0 0 0 0 0 0 0 0 0.0102840453320718 0.00398358761900968 0.00455150597954098 0 0
"displicente" 0 0 0 0 0 0 0 0 0.00411361813282873 0.00929503777768925 0.00227575298977049 0.0019612842489262 0
"dolores" 0.00479386385426654 0.00446448502165275 0.00534816557920633 0.0165940676208256 0 0 0.00395194435662346 0.0121881855854392 0 0.00132786253966989 0 0 0
"drama" 0 0 0.00534816557920633 0 0 0 0 0 0.00411361813282873 0.00929503777768925 0.00113787649488525 0.0019612842489262 0
"dramática" 0 0 0 0.00414851690520639 0 0 0 0 0.0102840453320718 0.00132786253966989 0.00113787649488525 0.00588385274677859 0.00870549316618786
"duele" 0 0 0 0.0124455507156192 0 0 0 0.00406272852847973 0.00205680906641436 0.00531145015867957 0.00113787649488525 0.00392256849785239 0
"echa" 0 0 0 0 0 0 0 0 0.00411361813282873 0.00531145015867957 0.00113787649488525 0.00784513699570479 0.00870549316618786
"elegantes" 0 0 0 0.00414851690520639 0 0 0 0 0 0.00398358761900968 0.00682725896931147 0.00392256849785239 0
"encaje" 0.00479386385426654 0 0.016044496737619 0 0 0 0.00395194435662346 0.00812545705695945 0 0.00265572507933979 0.00113787649488525 0.00392256849785239 0
"entero" 0 0 0.00534816557920633 0 0.0103562551781276 0.00911743253099927 0.00395194435662346 0.00406272852847973 0.00205680906641436 0.00132786253966989 0.00227575298977049 0.0019612842489262 0
"entornaba" 0 0.00446448502165275 0 0.00414851690520639 0 0 0.00395194435662346 0 0.00617042719924309 0.00265572507933979 0.00113787649488525 0.00588385274677859 0
"entornó" 0.00958772770853308 0.0089289700433055 0 0.00414851690520639 0 0 0.00395194435662346 0 0.00205680906641436 0.00531145015867957 0.00113787649488525 0 0
"entré" 0.0143815915627996 0.00446448502165275 0.0267408278960317 0.0124455507156192 0 0 0 0 0 0 0 0 0
"escarnio" 0 0 0 0 0 0 0 0 0.00822723626565746 0.00796717523801936 0.00227575298977049 0 0
"escena" 0 0 0 0 0 0 0 0 0.00205680906641436 0.00663931269834947 0.00568938247442623 0.0019612842489262 0
"ésos" 0 0 0 0 0 0 0 0 0.00205680906641436 0 0.00568938247442623 0.0117677054935572 0
"esparcía" 0 0.00446448502165275 0.00534816557920633 0 0.00517812758906379 0 0.00395194435662346 0.00406272852847973 0.0102840453320718 0.00132786253966989 0 0.0019612842489262 0
"expresiones" 0 0 0 0 0 0 0 0 0.00205680906641436 0.00132786253966989 0.00682725896931147 0.00784513699570479 0
"fábula" 0 0 0.00534816557920633 0.00414851690520639 0 0 0 0 0.00411361813282873 0.00132786253966989 0.00455150597954098 0.00588385274677859 0
"falsos" 0 0 0 0 0 0.00455871626549964 0 0 0.00205680906641436 0.00398358761900968 0.00227575298977049 0.00980642124463098 0
"fámulo" 0 0 0 0 0 0 0 0 0.0164544725313149 0.00132786253966989 0.00341362948465574 0 0
"fanático" 0 0 0.00534816557920633 0.00829703381041278 0 0.00455871626549964 0 0 0.00205680906641436 0.00132786253966989 0.00227575298977049 0.00784513699570479 0
"filósofo" 0 0 0.00534816557920633 0.00414851690520639 0 0.00455871626549964 0 0 0 0.00398358761900968 0.00455150597954098 0.00392256849785239 0
"finanzas" 0 0 0 0 0 0 0 0 0.0143976634649006 0 0 0.00980642124463098 0
"fondos" 0 0 0 0 0 0 0 0 0 0.00132786253966989 0.0102408884539672 0.00392256849785239 0
"formar" 0.00479386385426654 0 0 0 0 0.00455871626549964 0.00395194435662346 0.0121881855854392 0.00205680906641436 0.00265572507933979 0.00113787649488525 0.00392256849785239 0
"fórmula" 0 0 0 0 0.00517812758906379 0 0 0 0.00411361813282873 0.00132786253966989 0.00455150597954098 0.00784513699570479 0
"frágil" 0.00479386385426654 0 0.00534816557920633 0 0 0 0 0.00406272852847973 0.00205680906641436 0.00796717523801936 0 0.00392256849785239 0
"fregado" 0 0 0 0 0 0 0 0 0.022624899730558 0 0.00113787649488525 0 0
"gabinete" 0 0 0 0 0 0 0 0 0 0.00398358761900968 0.00796513546419672 0.00392256849785239 0
"gachupines" 0 0 0 0 0 0 0 0 0.0246817087969724 0 0 0 0
"galanes" 0 0 0 0 0 0 0 0 0 0.00663931269834947 0.00682725896931147 0.0019612842489262 0
"gallinas" 0 0 0 0 0.0155343827671914 0.00455871626549964 0.00790388871324692 0.00406272852847973 0.00411361813282873 0.00132786253966989 0.00227575298977049 0 0
"galones" 0 0 0 0 0 0.00911743253099927 0 0.00406272852847973 0.00205680906641436 0.00398358761900968 0.00455150597954098 0.0019612842489262 0
"gatos" 0 0 0 0.00414851690520639 0 0 0 0.00812545705695945 0.00411361813282873 0.00132786253966989 0.00341362948465574 0.00588385274677859 0
"gentiles" 0.00958772770853308 0.0089289700433055 0.016044496737619 0.00414851690520639 0 0.00455871626549964 0 0 0.00205680906641436 0.00132786253966989 0.00113787649488525 0 0
"gentilhombre" 0 0 0 0 0 0 0 0 0 0.00531145015867957 0.00682725896931147 0.00392256849785239 0
"gordo" 0 0 0 0 0 0 0 0 0.00205680906641436 0.00132786253966989 0.00568938247442623 0.00980642124463098 0
"granadas" 0 0 0 0 0 0 0 0 0 0 0 0 0.104465917994254
"guante" 0 0 0 0 0 0 0 0.00406272852847973 0.00205680906641436 0.00929503777768925 0.00227575298977049 0.0019612842489262 0
"guerras" 0 0 0.00534816557920633 0 0 0.00455871626549964 0.00395194435662346 0 0.00617042719924309 0.00132786253966989 0.00341362948465574 0.0019612842489262 0.00870549316618786
"guiñaba" 0 0 0 0 0 0 0.00790388871324692 0.00406272852847973 0.00205680906641436 0.00398358761900968 0.00341362948465574 0.00392256849785239 0
"habrás" 0.00479386385426654 0 0 0.0165940676208256 0 0 0.00395194435662346 0 0.00411361813282873 0.00265572507933979 0.00227575298977049 0 0
"harías" 0 0.00446448502165275 0 0.00414851690520639 0 0.00455871626549964 0.00395194435662346 0.00406272852847973 0.00411361813282873 0.00265572507933979 0.00227575298977049 0.0019612842489262 0
"horca" 0 0 0 0 0 0.00911743253099927 0.00395194435662346 0.00406272852847973 0 0.00929503777768925 0 0.0019612842489262 0
"iluminado" 0.00479386385426654 0.0089289700433055 0.016044496737619 0 0.00517812758906379 0 0 0.00812545705695945 0.00205680906641436 0.00265572507933979 0 0 0
"incendio" 0 0 0 0 0 0.00455871626549964 0.00395194435662346 0.00406272852847973 0.00205680906641436 0.00398358761900968 0.00227575298977049 0 0.0261164794985636
"indiana" 0 0 0 0 0 0 0 0 0.022624899730558 0 0.00113787649488525 0 0
"ingenio" 0 0 0 0.00414851690520639 0 0.00455871626549964 0 0.00406272852847973 0 0.00531145015867957 0.00341362948465574 0.00392256849785239 0
"inglesas" 0 0 0 0 0 0.00455871626549964 0 0 0.00205680906641436 0.00531145015867957 0.00341362948465574 0.0019612842489262 0.0174109863323757
"interesa" 0 0 0 0 0 0.00455871626549964 0 0 0.00205680906641436 0.00398358761900968 0.00341362948465574 0.00784513699570479 0
"irá" 0 0 0 0 0.00517812758906379 0.00911743253099927 0 0.00406272852847973 0 0.00132786253966989 0.00455150597954098 0.00588385274677859 0
"iré" 0 0.00446448502165275 0 0 0.0103562551781276 0.00455871626549964 0.00395194435662346 0.00812545705695945 0 0.00265572507933979 0.00341362948465574 0 0
"isabelino" 0 0 0 0.00414851690520639 0 0 0 0 0 0.011950762857029 0.00227575298977049 0 0
"jo" 0 0 0 0 0 0 0.0474233322794815 0 0 0 0 0 0
"joyas" 0.0143815915627996 0 0 0 0.025890637945319 0.00911743253099927 0 0 0.00205680906641436 0 0.00113787649488525 0 0
"jujú" 0 0 0 0 0 0.0547045951859956 0 0 0 0 0 0 0
"juntaron" 0 0 0.0106963311584127 0.00414851690520639 0 0 0.0237116661397408 0 0 0.00265572507933979 0.00113787649488525 0 0
"justamente" 0 0 0 0 0 0 0 0 0 0.00531145015867957 0.00796513546419672 0.0019612842489262 0
"ladridos" 0 0.0089289700433055 0 0.00414851690520639 0.0155343827671914 0.00455871626549964 0 0 0 0.00265572507933979 0.00227575298977049 0.0019612842489262 0
"lamento" 0 0.0089289700433055 0 0.00414851690520639 0 0 0 0 0.00411361813282873 0.00132786253966989 0.00568938247442623 0.0019612842489262 0
"lances" 0.00479386385426654 0 0 0.00414851690520639 0.00517812758906379 0.00455871626549964 0 0 0.00205680906641436 0.00265572507933979 0.00568938247442623 0 0
"largamente" 0.00479386385426654 0.0089289700433055 0.016044496737619 0.00829703381041278 0.0103562551781276 0 0 0 0.00205680906641436 0 0.00113787649488525 0 0
"lecciones" 0 0 0 0.00829703381041278 0 0 0.00395194435662346 0 0.00411361813282873 0.00132786253966989 0.00682725896931147 0 0
"levantan" 0 0 0 0 0 0 0 0.00406272852847973 0 0 0 0 0.0957604248280665
"levantaron" 0.00958772770853308 0.00446448502165275 0.0213926623168253 0.00414851690520639 0.00517812758906379 0 0.00395194435662346 0.00406272852847973 0 0.00132786253966989 0 0 0
"limpió" 0 0 0.00534816557920633 0 0 0 0.00395194435662346 0.00406272852847973 0 0.00265572507933979 0.00568938247442623 0.00392256849785239 0
"lindo" 0 0.0089289700433055 0 0.00414851690520639 0.0155343827671914 0 0.00395194435662346 0 0.00822723626565746 0.00132786253966989 0 0 0
"llegada" 0.00479386385426654 0 0 0 0 0.0227935813274982 0.00395194435662346 0.00812545705695945 0 0 0.00227575298977049 0.0019612842489262 0
"llego" 0.00479386385426654 0.00446448502165275 0 0 0 0 0 0.00406272852847973 0.00205680906641436 0.00265572507933979 0.00568938247442623 0.0019612842489262 0
"majestades" 0 0 0 0 0 0 0 0 0 0.00398358761900968 0.0102408884539672 0 0
"mantas" 0 0 0 0.00414851690520639 0 0 0.00395194435662346 0.00406272852847973 0 0.00531145015867957 0.00227575298977049 0.00392256849785239 0.00870549316618786
"mantos" 0 0 0.0213926623168253 0.00414851690520639 0 0 0 0 0 0.00796717523801936 0.00113787649488525 0 0
"mastín" 0 0 0 0 0.0466031483015742 0 0 0.00812545705695945 0 0.00132786253966989 0 0 0
"mendigos" 0 0.0089289700433055 0.016044496737619 0 0.0155343827671914 0.00455871626549964 0.0118558330698704 0 0 0 0 0 0
"mensaje" 0 0.00446448502165275 0.00534816557920633 0 0 0 0 0 0.00205680906641436 0.00132786253966989 0.00682725896931147 0.00392256849785239 0
"méritos" 0 0 0 0 0 0 0 0 0.00205680906641436 0.00398358761900968 0.00796513546419672 0.0019612842489262 0
"merlín" 0 0 0 0 0 0 0 0 0.0246817087969724 0 0 0 0
"metían" 0 0.0089289700433055 0 0 0 0 0.00395194435662346 0 0 0.00531145015867957 0.00227575298977049 0.00588385274677859 0
"mirado" 0 0.00446448502165275 0.00534816557920633 0 0 0.00455871626549964 0.00395194435662346 0 0 0.00132786253966989 0.00227575298977049 0.00980642124463098 0
"miradores" 0.0191754554170662 0 0 0 0 0 0 0 0.00205680906641436 0 0.00341362948465574 0.00784513699570479 0
"molinos" 0.0191754554170662 0 0 0 0.0103562551781276 0.00911743253099927 0 0.00812545705695945 0 0.00132786253966989 0 0 0.00870549316618786
"monótono" 0 0.0133934550649583 0 0 0.00517812758906379 0.0136761487964989 0 0 0.00411361813282873 0 0.00113787649488525 0.0019612842489262 0.00870549316618786
"montera" 0.0143815915627996 0 0 0 0.025890637945319 0.00455871626549964 0 0 0 0.00265572507933979 0.00113787649488525 0 0
"mortales" 0.00479386385426654 0.00446448502165275 0.0106963311584127 0.00829703381041278 0 0 0 0 0.00411361813282873 0.00132786253966989 0.00113787649488525 0.0019612842489262 0.00870549316618786
"mostrarse" 0.00479386385426654 0 0.0106963311584127 0 0 0 0 0 0.00205680906641436 0.00265572507933979 0.00227575298977049 0.00784513699570479 0
"mozuelas" 0 0 0 0 0 0 0 0 0 0.00398358761900968 0.0102408884539672 0 0
"muero" 0.00479386385426654 0 0 0 0 0 0.0118558330698704 0.00812545705695945 0 0.00531145015867957 0 0 0.0174109863323757
"muestran" 0 0.00446448502165275 0 0 0.00517812758906379 0.00455871626549964 0 0.00406272852847973 0.00617042719924309 0.00132786253966989 0 0.0019612842489262 0.0261164794985636
"musarelo" 0 0 0.064177986950476 0 0 0 0 0 0 0 0 0 0
"músicas" 0 0 0 0 0 0 0 0.00406272852847973 0.0123408543984862 0.00265572507933979 0.00227575298977049 0.0019612842489262 0
"mustia" 0 0 0.00534816557920633 0 0 0 0 0 0.0164544725313149 0 0 0.00588385274677859 0
"necesidad" 0 0 0 0.00414851690520639 0 0 0 0 0.00205680906641436 0.00398358761900968 0.00455150597954098 0.00392256849785239 0.00870549316618786
"novedad" 0 0 0 0 0 0 0 0.00406272852847973 0.00205680906641436 0.00531145015867957 0.00682725896931147 0 0
"ocaña" 0 0 0 0 0 0 0 0 0.0246817087969724 0 0 0 0
"oí" 0.0143815915627996 0.0089289700433055 0.0106963311584127 0 0 0 0 0.00812545705695945 0.00205680906641436 0.00132786253966989 0.00113787649488525 0 0
"oían" 0.00479386385426654 0 0.00534816557920633 0 0 0.00911743253099927 0.00790388871324692 0 0.00205680906641436 0.00265572507933979 0.00113787649488525 0.00392256849785239 0
"olvidarlo" 0 0 0 0.00829703381041278 0 0 0 0 0.00205680906641436 0.00531145015867957 0.00227575298977049 0.00588385274677859 0
"ondulaba" 0.0143815915627996 0.00446448502165275 0.0106963311584127 0.00414851690520639 0.00517812758906379 0 0 0 0.00411361813282873 0.00265572507933979 0 0 0
"pago" 0 0 0 0 0 0 0 0 0.00822723626565746 0.00531145015867957 0.00341362948465574 0.0019612842489262 0
"palacios" 0.00479386385426654 0.0312513951515693 0 0 0.00517812758906379 0 0 0 0 0.00398358761900968 0 0 0
"pantalón" 0 0 0 0.00414851690520639 0 0 0.00395194435662346 0.00406272852847973 0.00205680906641436 0.00265572507933979 0.00568938247442623 0.0019612842489262 0
"pasajeros" 0 0.0223224251082638 0 0 0 0 0 0 0 0 0.00113787649488525 0.0117677054935572 0
"pausa" 0 0 0.00534816557920633 0.0124455507156192 0.00517812758906379 0 0.00395194435662346 0 0 0.00531145015867957 0.00113787649488525 0.0019612842489262 0
"pegado" 0 0 0.0106963311584127 0 0 0.00455871626549964 0 0.00406272852847973 0.00205680906641436 0.00398358761900968 0.00341362948465574 0.0019612842489262 0
"pergamino" 0.00479386385426654 0 0.00534816557920633 0.00829703381041278 0.00517812758906379 0 0 0.00406272852847973 0.00205680906641436 0.00398358761900968 0.00227575298977049 0 0
"pesetas" 0 0 0 0 0 0 0 0 0 0.00398358761900968 0.00910301195908196 0.0019612842489262 0
"piel" 0.0143815915627996 0 0 0.00414851690520639 0.00517812758906379 0.0136761487964989 0.00395194435662346 0 0.00205680906641436 0.00265572507933979 0 0 0
"placer" 0.00958772770853308 0.0223224251082638 0.00534816557920633 0.00414851690520639 0 0.00455871626549964 0 0 0 0 0.00113787649488525 0.0019612842489262 0
"plebe" 0 0 0 0 0 0 0 0 0.0205680906641436 0.00132786253966989 0 0.0019612842489262 0
"ponían" 0 0 0 0 0.00517812758906379 0 0 0.00812545705695945 0.00411361813282873 0.00398358761900968 0.00227575298977049 0.0019612842489262 0.00870549316618786
"prefiero" 0.00479386385426654 0 0.00534816557920633 0.00829703381041278 0 0 0 0 0 0.00265572507933979 0.00113787649488525 0.00980642124463098 0
"presentimiento" 0 0.00446448502165275 0.016044496737619 0.00414851690520639 0.00517812758906379 0 0 0 0.00205680906641436 0.00531145015867957 0.00113787649488525 0 0
"primogénito" 0.00958772770853308 0 0 0.00414851690520639 0 0 0 0.0121881855854392 0 0.00796717523801936 0 0 0
"probable" 0.00479386385426654 0 0.00534816557920633 0.00414851690520639 0 0 0 0 0 0 0.00341362948465574 0.0117677054935572 0
"procesiones" 0 0 0.032088993475238 0 0.0103562551781276 0 0 0.00406272852847973 0 0.00132786253966989 0 0.00392256849785239 0
"progresistas" 0 0 0 0 0 0 0 0 0 0.00265572507933979 0.00910301195908196 0.00392256849785239 0
"prueba" 0 0 0 0 0 0 0.00790388871324692 0 0.00205680906641436 0.00265572507933979 0.00455150597954098 0.00392256849785239 0.00870549316618786
"puestas" 0.00479386385426654 0.00446448502165275 0 0 0 0 0 0.00406272852847973 0.00617042719924309 0.00398358761900968 0.00113787649488525 0.00392256849785239 0
"puntos" 0 0 0 0 0 0 0 0 0.00411361813282873 0 0.00796513546419672 0.00588385274677859 0
"querencia" 0 0 0 0 0 0.00455871626549964 0 0 0.00617042719924309 0.00398358761900968 0.00455150597954098 0.0019612842489262 0
"queriendo" 0 0.0089289700433055 0.00534816557920633 0.0207425845260319 0.0103562551781276 0 0 0 0 0.00132786253966989 0 0.0019612842489262 0
"quevedos" 0 0.00446448502165275 0 0 0 0 0 0 0.00205680906641436 0.00929503777768925 0.00113787649488525 0.00392256849785239 0
"quietud" 0 0.0133934550649583 0.016044496737619 0 0.00517812758906379 0 0 0.00812545705695945 0 0 0.00227575298977049 0.0019612842489262 0
"quinqué" 0 0 0 0 0 0 0 0 0 0.00531145015867957 0.00455150597954098 0.00588385274677859 0.00870549316618786
"rapé" 0 0 0 0.00414851690520639 0 0 0 0.00406272852847973 0 0.00132786253966989 0.0102408884539672 0 0
"recato" 0 0 0 0.00414851690520639 0 0.00911743253099927 0 0 0.00205680906641436 0.00132786253966989 0.00341362948465574 0.00784513699570479 0
"receloso" 0.00479386385426654 0 0 0.00414851690520639 0 0 0.00790388871324692 0.00812545705695945 0.00617042719924309 0.00265572507933979 0.00113787649488525 0 0
"reconocimiento" 0 0 0.00534816557920633 0.00414851690520639 0 0 0 0 0 0.00265572507933979 0.00455150597954098 0.00588385274677859 0.00870549316618786
"régimen" 0 0 0 0 0 0 0 0 0.00205680906641436 0.00132786253966989 0.00455150597954098 0.0117677054935572 0
"relación" 0 0 0 0 0.00517812758906379 0.00455871626549964 0 0 0.00617042719924309 0.00398358761900968 0.00341362948465574 0.0019612842489262 0
"relevo" 0 0 0 0 0 0 0 0.0203136426423986 0.00411361813282873 0.00132786253966989 0.00227575298977049 0.0019612842489262 0.00870549316618786
"remotos" 0 0 0 0 0 0 0 0 0.00205680906641436 0.00531145015867957 0.00796513546419672 0 0
"renegado" 0 0 0 0 0 0 0 0 0 0.00398358761900968 0.00682725896931147 0.00588385274677859 0
"repente" 0 0 0.00534816557920633 0 0 0 0 0.00406272852847973 0.00411361813282873 0.00132786253966989 0.00568938247442623 0.0019612842489262 0.00870549316618786
"representan" 0 0 0 0 0 0 0 0.00406272852847973 0.00617042719924309 0.00398358761900968 0.00455150597954098 0.0019612842489262 0
"res" 0 0.00446448502165275 0 0 0.0207125103562552 0.00455871626549964 0.0118558330698704 0.00812545705695945 0 0 0.00113787649488525 0 0
"resignada" 0.0143815915627996 0.00446448502165275 0.00534816557920633 0 0.0155343827671914 0 0.00395194435662346 0.00406272852847973 0.00205680906641436 0 0 0.0019612842489262 0
"respondí" 0.00479386385426654 0.0267869101299165 0.00534816557920633 0.0165940676208256 0 0 0 0 0 0 0 0 0
"retirarse" 0 0 0.016044496737619 0.00414851690520639 0.00517812758906379 0.00455871626549964 0 0.00406272852847973 0.00411361813282873 0 0.00113787649488525 0.0019612842489262 0.00870549316618786
"reunir" 0 0.0089289700433055 0 0.00414851690520639 0.0103562551781276 0.00911743253099927 0 0.00406272852847973 0.00411361813282873 0.00132786253966989 0 0.0019612842489262 0
"reza" 0 0 0.016044496737619 0 0.00517812758906379 0.00911743253099927 0.00395194435662346 0 0.00205680906641436 0.00398358761900968 0.00113787649488525 0 0
"riendo" 0.0143815915627996 0 0 0.00414851690520639 0 0.00455871626549964 0.00790388871324692 0.0162509141139189 0 0 0 0.0019612842489262 0
"rivera" 0 0 0 0 0 0 0 0 0 0 0.00227575298977049 0.019612842489262 0
"rodó" 0.0143815915627996 0 0.00534816557920633 0 0 0 0.00395194435662346 0.00406272852847973 0.00205680906641436 0.00132786253966989 0.00227575298977049 0.00392256849785239 0
"ronzal" 0.00479386385426654 0 0 0 0.0207125103562552 0.0136761487964989 0.00395194435662346 0 0 0.00132786253966989 0.00113787649488525 0 0.00870549316618786
"ropas" 0 0 0 0 0.00517812758906379 0 0.00395194435662346 0.00406272852847973 0.00205680906641436 0 0.00227575298977049 0.00588385274677859 0.0261164794985636
"ros" 0 0 0 0 0 0 0.00790388871324692 0.00406272852847973 0 0 0.00682725896931147 0.00588385274677859 0
"rotas" 0.00479386385426654 0 0 0 0 0 0 0 0.00205680906641436 0 0.00455150597954098 0.00588385274677859 0.0261164794985636
"sacerdote" 0 0 0.00534816557920633 0.00414851690520639 0 0 0 0 0.00205680906641436 0.00132786253966989 0.00796513546419672 0.0019612842489262 0
"salas" 0.0143815915627996 0 0.0106963311584127 0 0.00517812758906379 0.00911743253099927 0 0 0 0.00132786253966989 0.00113787649488525 0 0.0174109863323757
"salida" 0 0.00446448502165275 0 0 0.0103562551781276 0.00455871626549964 0 0 0.00822723626565746 0 0.00227575298977049 0.00392256849785239 0
"salimos" 0.00479386385426654 0.00446448502165275 0.00534816557920633 0.0124455507156192 0 0 0 0.00406272852847973 0.00411361813282873 0 0.00227575298977049 0.0019612842489262 0
"señalado" 0 0 0 0 0 0.00455871626549964 0 0 0.00205680906641436 0.00929503777768925 0.00227575298977049 0.0019612842489262 0
"sepulcro" 0.0143815915627996 0 0.0106963311584127 0.00829703381041278 0.0155343827671914 0.00911743253099927 0 0 0 0 0 0 0
"silueta" 0 0.00446448502165275 0 0 0 0 0.0118558330698704 0.00406272852847973 0 0.00663931269834947 0.00113787649488525 0 0.00870549316618786
"socorro" 0 0 0.016044496737619 0 0 0.00455871626549964 0 0.00812545705695945 0 0.00265572507933979 0 0.00392256849785239 0.0174109863323757
"sombríos" 0 0.0133934550649583 0.016044496737619 0.0165940676208256 0 0 0 0 0.00205680906641436 0 0 0 0.00870549316618786
"sueltas" 0.00479386385426654 0.00446448502165275 0 0 0 0 0.00395194435662346 0.00406272852847973 0 0.00531145015867957 0.00341362948465574 0.0019612842489262 0
"suspicacia" 0 0 0 0 0 0 0 0 0.00617042719924309 0.00398358761900968 0.00341362948465574 0.00588385274677859 0
"suspicacias" 0 0 0 0 0 0 0 0 0.00822723626565746 0.00132786253966989 0.00455150597954098 0.00588385274677859 0
"sutil" 0.00958772770853308 0.00446448502165275 0 0.00414851690520639 0 0 0 0 0.00411361813282873 0.00265572507933979 0.00341362948465574 0.0019612842489262 0
"talento" 0.00479386385426654 0 0 0.00414851690520639 0 0 0.00395194435662346 0.00406272852847973 0.00205680906641436 0.00531145015867957 0.00227575298977049 0.0019612842489262 0
"tambor" 0 0 0 0 0 0 0.00395194435662346 0.00812545705695945 0.0102840453320718 0 0.00455150597954098 0 0
"teniendo" 0 0 0 0 0 0.00911743253099927 0.00395194435662346 0 0.00411361813282873 0 0.00341362948465574 0.00588385274677859 0.00870549316618786
"ternura" 0.00958772770853308 0.00446448502165275 0 0.0165940676208256 0 0 0.00790388871324692 0.00812545705695945 0 0.00132786253966989 0 0 0
"tesoros" 0 0 0 0.00414851690520639 0.0414250207125104 0.00455871626549964 0.00395194435662346 0 0 0.00132786253966989 0 0 0
"tibia" 0.0191754554170662 0.00446448502165275 0.00534816557920633 0 0.0103562551781276 0.00455871626549964 0.00395194435662346 0 0 0 0.00113787649488525 0 0.00870549316618786
"tientas" 0.00479386385426654 0 0.00534816557920633 0.00829703381041278 0.0103562551781276 0.00455871626549964 0.00395194435662346 0 0 0.00132786253966989 0 0.0019612842489262 0.0174109863323757
"tiranía" 0 0 0 0 0 0 0 0 0.0164544725313149 0 0.00227575298977049 0.00392256849785239 0
