"ne0012" "ne0013" "ne0014" "ne0015" "ne0016" "ne0017" "ne0018" "ne0020" "ne0021" "ne0022" "ne0023" "ne0025" "ne0030" "ne0033" "ne0035" "ne0036" "ne0037"
"general" 0.0254814167667722 0.00479386385426654 0.035715880173222 0 0 0 0.0373366521468575 0 0.106702497628833 0.223450069066385 0 0 0.0473066085275304 0.0570980892058054 0.124028537942492 0.233392825622217 0.0870549316618787
"tu" 0.0691638455098103 0.12464046021093 0.017857940086611 0.0884368781782003 0.0374371590544443 0.0310687655343828 0.0580792366728894 0.0866156090444931 0.0395194435662346 0.0731291135126351 0.0798881565807869 0.130633572828217 0.084329171722989 0.104901140633922 0.0591695777340327 0.0784513699570479 0
"sombra" 0.0546030359287976 0.0767018216682646 0.0982186704763606 0.0884368781782003 0.155096801796984 0.119096934548467 0.0829703381041278 0.118526622902991 0.0790388871324692 0.0528154708702364 0.12382664270022 0.119747441759199 0.0637610810588453 0.0610816768248151 0.0398256773209836 0.0372644007295977 0.0609384521633151
"mismo" 0.105565869462342 0.062320230105465 0.102683155498013 0.0789614983733931 0.117659642742539 0.0724937862468931 0.116158473345779 0.0957330415754923 0.122510275055327 0.121881855854392 0.0838825644098262 0.103418245155672 0.0370225631954586 0.0398358761900968 0.0409635538158688 0.0627610959656383 0.0609384521633151
"ni" 0.145608095810127 0.0431447746883988 0.0446448502165275 0.0663276586336502 0.0267408278960317 0.0155343827671914 0.0995644057249533 0.0683807439824945 0.051375276636105 0.089380027626554 0.0639105252646295 0.0489875898105813 0.0617042719924309 0.0663931269834947 0.0659968367033442 0.133367328926981 0
"dios" 0.0946452622765826 0.0719079578139981 0.0446448502165275 0.107387637787815 0.0748743181088887 0.181234465617233 0.124455507156192 0.186907366885485 0.138318052481821 0.0690663849841554 0.0798881565807869 0.0870890485521446 0.00822723626565746 0.0557702266661355 0.0409635538158688 0.0176515582403358 0.0348219726647515
"vieja" 0.0182010119762659 0.0575263662511985 0.0446448502165275 0.123179937462493 0.112311477163333 0.253728251864126 0.0705247873885086 0.132202771699489 0.0987986089155865 0.182822783781588 0.0359496704613541 0.0925321140866536 0.0719883173245028 0.0424916012694366 0.0318605418567869 0.00980642124463098 0.0522329589971272
"fue" 0.0837246550908231 0.105465004793864 0.0580383052814858 0.0852784182432646 0.123007808321746 0.0569594034797017 0.116158473345779 0.0866156090444931 0.10275055327221 0.113756398797432 0.12382664270022 0.0816459830176355 0.0390793722618729 0.0398358761900968 0.0489286892800655 0.0451095377253025 0.00870549316618786
"aquí" 0.0691638455098103 0.100671140939597 0.0803607303897495 0.0979122579830075 0.0534816557920633 0.0776719138359569 0.074673304293715 0.0911743253099927 0.10275055327221 0.0650036564556756 0 0.108861310690181 0.0617042719924309 0.087638927618213 0.0489286892800655 0.0470708219742287 0.0348219726647515
"hace" 0.0691638455098103 0.0575263662511985 0.0491093352381803 0.0758030384384574 0.0106963311584127 0.0517812758906379 0.0663762704833022 0.0364697301239971 0.0790388871324692 0.0568781993987162 0.11983223487118 0.125190507293708 0.045249799461116 0.0796717523801936 0.0785134781470819 0.0549159589699335 0.113171411160442
"luz" 0.0436824287430381 0.11025886864813 0.089289700433055 0.091595338113136 0.0427853246336507 0.103562551781276 0.0622277535780958 0.104850474106492 0.0276636104963642 0.0528154708702364 0.259636508887557 0.0707598519486175 0.0534770357267735 0.0358522885710871 0.0375499243312131 0.0431482534763763 0.217637329154697
"alma" 0.0764442503003167 0.0958772770853308 0.0803607303897495 0.091595338113136 0.096266980425714 0.0673156586578293 0.107861439535366 0.0455871626549964 0.0632311097059753 0.109693670268953 0.331535849810266 0.0979751796211626 0.0287953269298011 0.0278851133330678 0.0295847888670164 0.0254966952360406 0.0435274658309393
"poco" 0.14924829820538 0.0575263662511985 0.0669672753247913 0.0884368781782003 0.096266980425714 0.0724937862468931 0.128604024061398 0.0364697301239971 0.0711349984192223 0.105630941740473 0.011983223487118 0.0870890485521446 0.0617042719924309 0.0584259517454753 0.0455150597954098 0.0568772432188597 0.0348219726647515
"momento" 0.123766881438608 0.0767018216682646 0.102683155498013 0.0852784182432646 0.176489464113809 0.0310687655343828 0.136901057871811 0.0729394602479942 0.0711349984192223 0.044690013813277 0.115837827042141 0.146962769431744 0.0267385178633867 0.0265572507933979 0.0352741713414426 0.0647223802145645 0.0261164794985636
"bien" 0.0837246550908231 0.0575263662511985 0.017857940086611 0.0505353589589716 0.0213926623168253 0.103562551781276 0.0788218211989214 0.100291757840992 0.094846664558963 0.089380027626554 0.0279608548032754 0.0489875898105813 0.0617042719924309 0.0770160273008538 0.0728240956726557 0.0666836644634907 0.00870549316618786
"desde" 0.0873648574860762 0.129434324065197 0.089289700433055 0.0789614983733931 0.096266980425714 0.10874067937034 0.0788218211989214 0.0957330415754923 0.10275055327221 0.089380027626554 0.107849011384062 0.0653167864141084 0.0308521359962155 0.0411637387297667 0.0352741713414426 0.0313805479828191 0.104465917994254
"silencio" 0.0582432383240508 0.167785234899329 0.0982186704763606 0.113704557657686 0.192533960851428 0.0880281690140845 0.165940676208256 0.0774981765134938 0.0750869427758457 0.0487527423417567 0.0199720391451967 0.141519703897235 0.0246817087969724 0.0358522885710871 0.0238954063925901 0.0274579794849668 0.0870549316618787
"sonrisa" 0.120126679043355 0.0910834132310642 0.125005580606277 0.0536938188939073 0.0748743181088887 0.0310687655343828 0.0788218211989214 0.0683807439824945 0.0632311097059753 0.0325018282278378 0.0159776313161574 0.119747441759199 0.0719883173245028 0.062409539364485 0.0284469123721311 0.100025496695236 0.0522329589971272
"también" 0.0546030359287976 0.143815915627996 0.089289700433055 0.0505353589589716 0.096266980425714 0.103562551781276 0.132752540966604 0.0820568927789934 0.0750869427758457 0.0771918420411148 0.0439384861194328 0.0979751796211626 0.022624899730558 0.0610816768248151 0.0341362948465574 0.0627610959656383 0.0348219726647515
"ahora" 0.0728040479050635 0.0910834132310642 0.0580383052814858 0.069486118568586 0.0909188148465076 0.00517812758906379 0.0788218211989214 0.0774981765134938 0.0987986089155865 0.14219549849679 0.011983223487118 0.0653167864141084 0.0349657541290442 0.0663931269834947 0.0591695777340327 0.0549159589699335 0.0348219726647515
"gesto" 0.0364020239525318 0.0575263662511985 0.0133934550649583 0.0157922996746786 0.0695261525296823 0 0.074673304293715 0.0774981765134938 0.0750869427758457 0.0812545705695945 0.0718993409227082 0.0381014587415632 0.129578971184105 0.0969339653959022 0.0375499243312131 0.0666836644634907 0.0609384521633151
"boca" 0.0436824287430381 0.100671140939597 0.053573820259833 0.091595338113136 0.0374371590544443 0.0517812758906379 0.0373366521468575 0.0547045951859956 0.0671830540625988 0.0162509141139189 0.0159776313161574 0.108861310690181 0.0904995989222321 0.0756881647611839 0.0421014303107541 0.0882577912016789 0.0522329589971272
"cómo" 0.0145608095810127 0.0719079578139981 0.0848252154114023 0.0663276586336502 0.0909188148465076 0.0880281690140845 0.10371292263016 0.0319110138584974 0.0632311097059753 0.0771918420411148 0.0359496704613541 0.0870890485521446 0.0534770357267735 0.062409539364485 0.0671347131982295 0.0529546747210073 0.00870549316618786
"fondo" 0.0837246550908231 0.191754554170662 0.102683155498013 0.0789614983733931 0.16044496737619 0.10874067937034 0.0456336859572703 0.0364697301239971 0.0197597217831173 0.0731291135126351 0.0359496704613541 0.130633572828217 0.0411361813282873 0.0345244260314172 0.0261711593823606 0.0333418322317453 0.174109863323757
"eso" 0.0546030359287976 0.0383509108341323 0.0446448502165275 0.0473768990240359 0.0374371590544443 0.0310687655343828 0.0622277535780958 0.0410284463894967 0.0553272209927284 0.0650036564556756 0.00798881565807869 0.0925321140866536 0.045249799461116 0.0677209895231646 0.101271008044787 0.0902190754506051 0
"reina" 0.0182010119762659 0.0239693192713327 0.0491093352381803 0.00631691986987145 0.0106963311584127 0.025890637945319 0.0539307197676831 0 0.0158077774264938 0.00812545705695945 0 0.108861310690181 0.00411361813282873 0.173949992696756 0.133131549901574 0.0411869692274501 0
"tres" 0.0364020239525318 0.062320230105465 0.035715880173222 0.123179937462493 0.0374371590544443 0.0724937862468931 0.0290396183364447 0.0592633114514953 0.0711349984192223 0.105630941740473 0.12382664270022 0.0326583932070542 0.0555338447931878 0.0584259517454753 0.055755948249377 0.0274579794849668 0.113171411160442
"sido" 0.0254814167667722 0.0527325023969319 0.0491093352381803 0.0600107387637788 0.0534816557920633 0.00517812758906379 0.074673304293715 0.0273522975929978 0.0592791653493519 0.0284390996993581 0.0519273017775115 0.0707598519486175 0.0596474629260166 0.0544423641264656 0.0921679960857049 0.0980642124463098 0.0174109863323757
"mundo" 0.0364020239525318 0.0191754554170662 0.0267869101299165 0.0473768990240359 0.032088993475238 0.0776719138359569 0.0497822028624767 0.050145878920496 0.00790388871324692 0.0284390996993581 0.42740163770721 0.0598737208795994 0.0493634175939448 0.0451473263487764 0.055755948249377 0.0333418322317453 0.0261164794985636
"vez" 0.101925667067089 0.0527325023969319 0.0848252154114023 0.091595338113136 0.112311477163333 0.0673156586578293 0.124455507156192 0.0410284463894967 0.0474233322794815 0.0406272852847973 0.0599161174355902 0.0653167864141084 0.0390793722618729 0.0504587765074559 0.0375499243312131 0.0549159589699335 0.0522329589971272
"juan" 0.116486476648102 0.239693192713327 0.071431760346444 0.0505353589589716 0.00534816557920633 0.00517812758906379 0.0124455507156192 0.182348650619985 0.0158077774264938 0.00406272852847973 0.0159776313161574 0 0.00205680906641436 0.0265572507933979 0.0898922430959344 0.111793202188793 0
"han" 0.0254814167667722 0.0383509108341323 0.0401803651948748 0.0473768990240359 0.096266980425714 0.0621375310687655 0.0622277535780958 0.0273522975929978 0.0671830540625988 0.0365645567563175 0.0519273017775115 0.0381014587415632 0.0514202266603591 0.0703767146025043 0.0762377251573114 0.0686449487124169 0.0522329589971272
"sí" 0.101925667067089 0.215723873441994 0.035715880173222 0.0505353589589716 0.0695261525296823 0.165700082850041 0.0705247873885086 0.0774981765134938 0.0592791653493519 0.125944584382872 0.0599161174355902 0.0816459830176355 0.0143976634649006 0.0278851133330678 0.0250332828874754 0.0313805479828191 0.0174109863323757
"brazos" 0.0291216191620254 0.129434324065197 0.0669672753247913 0.0821199583083289 0.112311477163333 0.113918806959403 0.0829703381041278 0.0547045951859956 0.0790388871324692 0.0487527423417567 0.011983223487118 0.0816459830176355 0.0493634175939448 0.0398358761900968 0.0386878008260983 0.029419263733893 0.113171411160442
"padre" 0.00728040479050635 0.0143815915627996 0.0312513951515693 0.0284261394144215 0.0855706492673013 0.0207125103562552 0.00829703381041278 0.0774981765134938 0.0553272209927284 0.0406272852847973 0.0319552626323148 0.00544306553450904 0.0246817087969724 0.103573278094252 0.129717920416918 0.0254966952360406 0.0609384521633151
"niño" 0.0436824287430381 0.0239693192713327 0.053573820259833 0.1326553172673 0.0534816557920633 0.0621375310687655 0.0165940676208256 0.0273522975929978 0.126462219411951 0.0406272852847973 0.0359496704613541 0.0435445242760723 0.0493634175939448 0.037180151110757 0.106960390519213 0.00588385274677859 0.0348219726647515
"amor" 0.109206071857595 0.0910834132310642 0.0848252154114023 0.0315845993493573 0.0534816557920633 0.025890637945319 0.132752540966604 0.0273522975929978 0.0118558330698704 0.0243763711708784 0.391451967245856 0.152405834966253 0.0164544725313149 0.0212458006347183 0.0159302709283934 0.0137289897424834 0.00870549316618786
"sol" 0.0800844526955699 0.100671140939597 0.174114915844457 0.0726445785035217 0.0695261525296823 0.134631317315659 0.0497822028624767 0.050145878920496 0.043471387922858 0.0406272852847973 0.151787497503495 0.0707598519486175 0.0329089450626298 0.0199179380950484 0.0307226653619016 0.0274579794849668 0.00870549316618786
"santa" 0.0254814167667722 0.0335570469798658 0.0491093352381803 0.0284261394144215 0.0909188148465076 0.134631317315659 0.0871188550093342 0.0319110138584974 0.0592791653493519 0.373771024620135 0.00798881565807869 0 0.0719883173245028 0.0358522885710871 0.0318605418567869 0.00980642124463098 0.0174109863323757
"volvió" 0.0509628335335445 0.119846596356663 0.0401803651948748 0.0758030384384574 0.106963311584127 0.0207125103562552 0.074673304293715 0.12764405543399 0.122510275055327 0.0731291135126351 0 0.136076638362726 0.0287953269298011 0.0358522885710871 0.0386878008260983 0.0353031164806715 0
"casa" 0.0327618215572786 0.0527325023969319 0.0446448502165275 0.126338397397429 0.048133490212857 0.0362468931234466 0.0995644057249533 0.118526622902991 0.0671830540625988 0.0771918420411148 0.00798881565807869 0.0381014587415632 0.0185112815977293 0.0597538142851452 0.064858960208459 0.0254966952360406 0.0261164794985636
"nada" 0.061883440719304 0.062320230105465 0.053573820259833 0.0726445785035217 0.032088993475238 0.0103562551781276 0.0663762704833022 0.0227935813274982 0.0316155548529877 0.0650036564556756 0.0199720391451967 0.0870890485521446 0.0308521359962155 0.0663931269834947 0.0716862191777704 0.0725675172102693 0.0174109863323757
"hombre" 0.0655236431145572 0.00479386385426654 0.0446448502165275 0.0536938188939073 0.0213926623168253 0.0207125103562552 0.0456336859572703 0.0683807439824945 0.0869427758457161 0.0690663849841554 0.0639105252646295 0.0544306553450904 0.0473066085275304 0.0464751888884463 0.0489286892800655 0.109831917939867 0.0261164794985636
"sólo" 0.0509628335335445 0.0527325023969319 0.071431760346444 0.0505353589589716 0.0267408278960317 0.0673156586578293 0.0912673719145406 0.050145878920496 0.051375276636105 0.0650036564556756 0.167765128819652 0.0326583932070542 0.0411361813282873 0.0398358761900968 0.0409635538158688 0.0470708219742287 0.0609384521633151
"así" 0.0800844526955699 0.0527325023969319 0.0669672753247913 0.0379015192192287 0.0427853246336507 0.0466031483015742 0.0539307197676831 0.0592633114514953 0.0632311097059753 0.0365645567563175 0.0718993409227082 0.0435445242760723 0.0390793722618729 0.0531145015867957 0.064858960208459 0.0549159589699335 0.0261164794985636
"aún" 0.0691638455098103 0.062320230105465 0.071431760346444 0.069486118568586 0.0427853246336507 0.0517812758906379 0.0788218211989214 0.0729394602479942 0.0553272209927284 0.0771918420411148 0.0359496704613541 0.0707598519486175 0.045249799461116 0.0398358761900968 0.0523423187647213 0.0411869692274501 0.00870549316618786
"frente" 0.0582432383240508 0.0767018216682646 0.0491093352381803 0.0726445785035217 0.064177986950476 0.0673156586578293 0.0373366521468575 0.0410284463894967 0.043471387922858 0.0853172990980743 0.0199720391451967 0.0707598519486175 0.0781587445237459 0.0305408384124075 0.0500665657749508 0.0451095377253025 0.0957604248280665
"mujer" 0.116486476648102 0.0527325023969319 0.0669672753247913 0.0726445785035217 0.016044496737619 0.0155343827671914 0.0414851690520639 0.109409190371991 0.0908947202023395 0.0284390996993581 0.0159776313161574 0.0435445242760723 0.0185112815977293 0.0610816768248151 0.0341362948465574 0.0823739384549003 0.0522329589971272
