"Bazan_Pazos-ne0077" "Bazan_Piedra-ne0082" "Bazan_Sirena-ne0085" "BlascoIbanez_Arroz-ne0163" "BlascoIbanez_Barraca-ne0164" "BlascoIbanez_Bodega-ne0019" "Clarin_Cuesta-ne0170" "Clarin_Hijo-ne0135" "Clarin_Regenta-ne0325" "Galdos_Bringas-ne0027" "Galdos_Misericordia-ne0002" "Galdos_Tristana-ne0005" "Miro_Amigo-ne0044" "Miro_Hilvan-ne0041" "Miro_Vivir-ne0042" "Pereda_Pedro-ne0144" "Pereda_Penas-ne0145" "Pereda_Sotileza-ne0146" "Picon_Dulce-ne0155" "Picon_JuanV-ne0162" "Picon_Lazaro-ne0161" "Valera_Genio-ne0151" "Valera_Juanita-ne0152" "Valera_Morsamor-ne0153"
"vehemente" 0.00358324474756041 0.00192515016171261 0.00743807800064463 0.0032975729862821 0 0.00299607514156455 0 0 0.00197419074630991 0.00420150413848158 0 0 0.00504235578862445 0 0 0.00090908264470323 0.0014856302414892 0.00175443213417897 0 0.00318076274690671 0 0.00755158677717155 0.00277069710739222 0.00239739163789797
"verso" 0.00119441491585347 0 0.00743807800064463 0.00219838199085473 0 0 0 0.00223873914211516 0.00460644507472312 0.00280100275898772 0 0.00761817697025102 0 0 0 0.00181816528940646 0 0.00175443213417897 0.00119085896657259 0.00636152549381342 0 0 0.00138534855369611 0.00119869581894898
"violento" 0.00119441491585347 0.00385030032342523 0.0123967966677411 0.0032975729862821 0 0.00299607514156455 0 0.00223873914211516 0.00296128611946486 0 0.00119306115631487 0.00190454424256275 0 0.00939290522558627 0.00865688438730901 0 0 0.000877216067089485 0 0 0 0 0 0.00479478327579593
"volviese" 0.00238882983170694 0.00385030032342523 0 0.00439676398170946 0 0.00499345856927425 0 0 0.00197419074630991 0.00140050137949386 0.00596530578157436 0 0 0 0 0 0 0 0.00357257689971777 0 0.00326317506934247 0.00188789669429289 0.00554139421478444 0.00359608745684695
"zapatillas" 0.00119441491585347 0 0.00495871866709642 0.00109919099542737 0 0 0 0.00783558699740306 0.00263225432841321 0.00420150413848158 0 0.00761817697025102 0 0 0 0.00090908264470323 0.00519970584521218 0.000877216067089485 0.00119085896657259 0.00318076274690671 0 0 0 0
"absolutamente" 0.00477765966341388 0.00385030032342523 0.00743807800064463 0.00439676398170946 0 0.00099869171385485 0.0108974009698687 0.00223873914211516 0.00164515895525826 0.00560200551797544 0.00238612231262975 0.00190454424256275 0 0 0 0.00181816528940646 0 0 0.00238171793314518 0 0 0.00188789669429289 0 0.00119869581894898
"adelantado" 0.00238882983170694 0.00192515016171261 0 0.0032975729862821 0 0 0.00544870048493434 0.00111936957105758 0.00493547686577477 0.00140050137949386 0 0 0 0.00313096840852876 0 0.00181816528940646 0.0014856302414892 0.000877216067089485 0 0 0 0 0 0.0071921749136939
"adoraba" 0.00119441491585347 0 0 0.00769433696799156 0.00378866809373165 0.0039947668554194 0 0 0.00329031791051651 0.00420150413848158 0.00119306115631487 0.00761817697025102 0 0 0 0 0.000742815120744598 0.000877216067089485 0 0 0.00326317506934247 0 0 0.00119869581894898
"afirmar" 0.00119441491585347 0.00385030032342523 0 0.00439676398170946 0 0.00099869171385485 0.00544870048493434 0 0.000329031791051651 0 0.00119306115631487 0 0 0.00313096840852876 0 0.00181816528940646 0.000742815120744598 0.00263164820126845 0.00119085896657259 0 0 0.0188789669429289 0.00277069710739222 0.00599347909474492
"agarró" 0 0.00385030032342523 0.00247935933354821 0.00219838199085473 0.0113660042811949 0.00499345856927425 0 0.00335810871317274 0.000329031791051651 0.00140050137949386 0.00238612231262975 0 0.00504235578862445 0 0.0043284421936545 0.00090908264470323 0 0.00526329640253691 0.00119085896657259 0 0 0.00188789669429289 0 0.00239739163789797
"alameda" 0.00477765966341388 0 0 0.0208846289131199 0 0 0 0.00111936957105758 0 0 0.00238612231262975 0 0 0 0 0.00090908264470323 0 0.00438608033544742 0.00357257689971777 0.00318076274690671 0 0 0 0
"alarde" 0.00119441491585347 0.00385030032342523 0 0 0.00189433404686582 0.00499345856927425 0.0108974009698687 0.00783558699740306 0.00230322253736156 0.00140050137949386 0 0.00190454424256275 0.00504235578862445 0.00313096840852876 0 0.00454541322351615 0 0.000877216067089485 0 0 0 0 0 0.00119869581894898
"amenazaba" 0.00477765966341388 0.00192515016171261 0 0.00109919099542737 0 0.0019973834277097 0 0.00223873914211516 0.00296128611946486 0.00140050137949386 0.00238612231262975 0.00190454424256275 0.00504235578862445 0 0.0129853265809635 0.00090908264470323 0.0014856302414892 0.000877216067089485 0.00119085896657259 0 0 0 0 0.00479478327579593
"anteriores" 0.00119441491585347 0.00577545048513784 0.00247935933354821 0.00109919099542737 0.00378866809373165 0.00099869171385485 0 0.00111936957105758 0.00164515895525826 0.00280100275898772 0.00238612231262975 0.00190454424256275 0.00504235578862445 0.00626193681705752 0 0.00090908264470323 0.0014856302414892 0.00175443213417897 0.00238171793314518 0 0.00326317506934247 0.00377579338858578 0 0.00359608745684695
"apoyaba" 0.00358324474756041 0 0 0 0.00189433404686582 0.0039947668554194 0 0 0.00427741328367147 0.00140050137949386 0.00119306115631487 0 0 0.00313096840852876 0 0.00272724793410969 0.00297126048297839 0.00175443213417897 0 0.00318076274690671 0.00326317506934247 0 0 0.00119869581894898
"-aquí" 0.00358324474756041 0 0.00247935933354821 0 0 0 0 0.00223873914211516 0.00197419074630991 0.00140050137949386 0.00477224462525949 0 0 0.00939290522558627 0.017313768774618 0 0.000742815120744598 0.00350886426835794 0.00714515379943553 0 0.00326317506934247 0 0 0
"arco" 0 0 0.00247935933354821 0.00219838199085473 0 0.0019973834277097 0 0.00447747828423032 0.00329031791051651 0.00280100275898772 0 0.00190454424256275 0.0100847115772489 0 0 0 0.000742815120744598 0.00263164820126845 0.00119085896657259 0 0.00326317506934247 0.00188789669429289 0 0.00599347909474492
"asegurar" 0 0 0.00247935933354821 0.00439676398170946 0.00189433404686582 0.00099869171385485 0 0 0.00263225432841321 0.00140050137949386 0.00238612231262975 0.00190454424256275 0 0 0 0.00181816528940646 0.0014856302414892 0.000877216067089485 0.00357257689971777 0 0.00326317506934247 0.00566369008287866 0.00277069710739222 0.00359608745684695
"bote" 0.00238882983170694 0.00192515016171261 0.00991743733419284 0 0 0 0 0 0.000658063582103303 0 0.00119306115631487 0 0 0 0 0 0.0014856302414892 0.0192987534759687 0 0 0 0.00377579338858578 0 0
"boticario" 0 0 0 0 0 0.00099869171385485 0 0.00111936957105758 0.000329031791051651 0 0 0 0 0 0 0.00181816528940646 0 0.00263164820126845 0 0.00318076274690671 0 0 0.037404410949795 0
"brisa" 0.00238882983170694 0.00192515016171261 0.00495871866709642 0 0.00378866809373165 0.0039947668554194 0 0.00223873914211516 0.00296128611946486 0 0 0 0 0.012523873634115 0.0043284421936545 0.00090908264470323 0.000742815120744598 0.00438608033544742 0 0 0 0 0 0.00239739163789797
"buscado" 0 0 0.0123967966677411 0 0.00189433404686582 0.0039947668554194 0 0.00223873914211516 0.00230322253736156 0.00280100275898772 0 0 0 0 0 0.00090908264470323 0.0014856302414892 0 0.00357257689971777 0 0 0.00566369008287866 0.00277069710739222 0.00479478327579593
"cambiado" 0 0 0.00247935933354821 0.00439676398170946 0.00568300214059747 0.0039947668554194 0 0.00335810871317274 0.00230322253736156 0.00280100275898772 0 0.00190454424256275 0 0 0 0.00181816528940646 0.00222844536223379 0.00350886426835794 0 0 0 0.00188789669429289 0 0.00119869581894898
"caracteres" 0.00238882983170694 0 0 0.0032975729862821 0 0 0.00544870048493434 0.00111936957105758 0.000658063582103303 0.00560200551797544 0.00835142809420411 0.00761817697025102 0 0 0 0.00181816528940646 0.0014856302414892 0.000877216067089485 0.00238171793314518 0 0.00978952520802741 0 0.00138534855369611 0.00119869581894898
"catástrofe" 0.00238882983170694 0.00385030032342523 0 0.00219838199085473 0.00568300214059747 0.0019973834277097 0 0.0055968478552879 0.00230322253736156 0.00840300827696315 0 0 0 0 0 0.00090908264470323 0 0 0.00476343586629036 0 0 0.00188789669429289 0 0.00119869581894898
"chistes" 0.00238882983170694 0 0 0.00219838199085473 0 0.00299607514156455 0 0.00335810871317274 0.00361934970156817 0 0 0.00190454424256275 0 0 0 0 0 0 0 0.00636152549381342 0 0.00755158677717155 0.00554139421478444 0.00479478327579593
"choque" 0.00358324474756041 0 0.00247935933354821 0.00219838199085473 0.00378866809373165 0.00499345856927425 0 0 0.00296128611946486 0 0.00238612231262975 0.00190454424256275 0 0 0 0.00545449586821938 0.0014856302414892 0.000877216067089485 0 0.00318076274690671 0 0 0 0.00119869581894898
"cobre" 0.00597207457926735 0 0.00991743733419284 0.0032975729862821 0.00378866809373165 0.00099869171385485 0 0 0.00131612716420661 0.00420150413848158 0 0 0.00504235578862445 0 0 0 0.000742815120744598 0.00438608033544742 0.00238171793314518 0.00318076274690671 0.00652635013868494 0 0 0.00239739163789797
"comiendo" 0.00238882983170694 0 0 0.00439676398170946 0.00378866809373165 0.0019973834277097 0 0.00335810871317274 0.00164515895525826 0.00140050137949386 0.00238612231262975 0 0 0 0 0.00090908264470323 0.00371407560372299 0.00175443213417897 0.00119085896657259 0.00318076274690671 0 0.00188789669429289 0.00554139421478444 0
"confesaba" 0.00119441491585347 0 0 0.00109919099542737 0 0 0 0.0055968478552879 0.00822579477629128 0 0 0 0 0 0 0 0 0 0.00119085896657259 0 0.00326317506934247 0 0.00277069710739222 0
"conocí" 0.00119441491585347 0 0.00495871866709642 0 0 0.00099869171385485 0 0 0.000329031791051651 0.00140050137949386 0.00238612231262975 0.00380908848512551 0.0100847115772489 0.00313096840852876 0 0.00454541322351615 0.00742815120744598 0.000877216067089485 0 0.00318076274690671 0 0.00566369008287866 0 0.00359608745684695
"continua" 0.00119441491585347 0 0.00247935933354821 0.00219838199085473 0.00568300214059747 0.0059921502831291 0.00544870048493434 0.00223873914211516 0.000329031791051651 0 0.00119306115631487 0.00190454424256275 0 0 0.0043284421936545 0 0.00965659656967977 0 0.00119085896657259 0.00318076274690671 0 0 0 0.00119869581894898
"convertirse" 0 0.00192515016171261 0.00495871866709642 0.00439676398170946 0.0075773361874633 0.00299607514156455 0 0.0055968478552879 0.00197419074630991 0 0 0.00380908848512551 0 0 0 0.00090908264470323 0 0 0.00476343586629036 0 0 0 0.00277069710739222 0.00239739163789797
"cruces" 0.00597207457926735 0 0 0.0032975729862821 0 0.0019973834277097 0 0.00335810871317274 0.00131612716420661 0.00140050137949386 0.00238612231262975 0 0 0 0.0043284421936545 0.00272724793410969 0.0014856302414892 0.00350886426835794 0 0.00318076274690671 0.00652635013868494 0 0.00415604566108833 0
"cuchillo" 0.00238882983170694 0.00192515016171261 0.00743807800064463 0.00109919099542737 0.00189433404686582 0.00099869171385485 0 0.00223873914211516 0.00296128611946486 0.00140050137949386 0.00238612231262975 0 0 0 0 0.00090908264470323 0.00297126048297839 0.00263164820126845 0.00119085896657259 0 0.00326317506934247 0 0.00277069710739222 0.00119869581894898
"cuna" 0.00836090441097428 0.00192515016171261 0.00247935933354821 0 0.00189433404686582 0 0.0272435024246717 0.00447747828423032 0.00197419074630991 0.00140050137949386 0 0 0 0 0 0.00090908264470323 0.000742815120744598 0 0.00119085896657259 0 0.00326317506934247 0.00188789669429289 0.00277069710739222 0.00359608745684695
"curvas" 0.00238882983170694 0 0.00247935933354821 0.0032975729862821 0.00568300214059747 0.00299607514156455 0 0.00335810871317274 0.00263225432841321 0 0.00238612231262975 0.00190454424256275 0 0 0 0.00181816528940646 0.0014856302414892 0.00175443213417897 0.00357257689971777 0 0 0.00188789669429289 0 0
"delgado" 0.00119441491585347 0.00385030032342523 0 0.00109919099542737 0.00189433404686582 0 0 0.00335810871317274 0.00263225432841321 0 0.0167028561884082 0 0 0.00626193681705752 0.0043284421936545 0 0 0 0 0 0 0.00188789669429289 0 0.00239739163789797
"desahogo" 0.00238882983170694 0.00385030032342523 0.00495871866709642 0.00109919099542737 0.0075773361874633 0 0 0 0.000987095373154954 0.00140050137949386 0.00238612231262975 0.00190454424256275 0 0 0 0.00181816528940646 0.000742815120744598 0.00526329640253691 0.00238171793314518 0 0.00326317506934247 0.00188789669429289 0.00415604566108833 0.00239739163789797
"desconocida" 0 0 0 0.00219838199085473 0 0.00099869171385485 0.00544870048493434 0.00111936957105758 0.00329031791051651 0.00140050137949386 0.00477224462525949 0 0.00504235578862445 0.00313096840852876 0.0043284421936545 0.00090908264470323 0.00371407560372299 0 0.00357257689971777 0.00318076274690671 0 0.00188789669429289 0 0.00239739163789797
"deseando" 0.00358324474756041 0 0 0.00219838199085473 0.00378866809373165 0.0039947668554194 0 0 0.00164515895525826 0.00420150413848158 0.00119306115631487 0.00190454424256275 0 0.00626193681705752 0 0.00090908264470323 0.0014856302414892 0.000877216067089485 0.00595429483286294 0.00318076274690671 0.00652635013868494 0.00188789669429289 0 0
"destreza" 0.00238882983170694 0.00192515016171261 0 0 0 0 0 0.00223873914211516 0.000329031791051651 0.00140050137949386 0 0.00380908848512551 0.00504235578862445 0 0 0.00272724793410969 0.000742815120744598 0.00526329640253691 0 0 0 0.00566369008287866 0.00692674276848055 0.00958956655159187
"dichosa" 0.00358324474756041 0.00192515016171261 0.00247935933354821 0.0032975729862821 0 0.0019973834277097 0 0 0.00131612716420661 0.00700250689746929 0.00119306115631487 0.00761817697025102 0 0.00939290522558627 0 0 0 0 0.00357257689971777 0 0 0.00755158677717155 0 0.00239739163789797
"disponer" 0.00238882983170694 0.00192515016171261 0.00247935933354821 0 0 0 0 0.00223873914211516 0.00131612716420661 0.00840300827696315 0.00119306115631487 0 0 0.00313096840852876 0 0.00181816528940646 0.00371407560372299 0.00175443213417897 0 0.00318076274690671 0.00652635013868494 0.00188789669429289 0.00554139421478444 0.00119869581894898
"dorado" 0.00477765966341388 0 0.00743807800064463 0.0032975729862821 0 0.00299607514156455 0 0 0.00296128611946486 0.00280100275898772 0 0.00190454424256275 0 0.00313096840852876 0 0.00181816528940646 0.000742815120744598 0.00263164820126845 0 0 0 0.00188789669429289 0.00138534855369611 0.00239739163789797
"duerme" 0.00597207457926735 0 0.00743807800064463 0 0 0 0 0.00335810871317274 0.00230322253736156 0 0.00119306115631487 0.00380908848512551 0 0.00313096840852876 0.0043284421936545 0.00090908264470323 0.00297126048297839 0.00350886426835794 0.00238171793314518 0 0.00326317506934247 0 0 0.00119869581894898
"elección" 0.0214994684853624 0 0 0 0 0.00099869171385485 0.00544870048493434 0 0.00131612716420661 0.00280100275898772 0.00238612231262975 0.00190454424256275 0 0 0 0.00454541322351615 0.000742815120744598 0 0 0 0 0 0 0.00119869581894898
"entrecejo" 0.00716648949512081 0.00385030032342523 0.00495871866709642 0.00109919099542737 0.00378866809373165 0 0 0.00111936957105758 0.00164515895525826 0.00280100275898772 0.00119306115631487 0 0 0 0 0.00090908264470323 0.000742815120744598 0.00350886426835794 0.00476343586629036 0 0.00326317506934247 0.00188789669429289 0.00138534855369611 0.00119869581894898
"entregó" 0.00477765966341388 0 0 0.00219838199085473 0.00568300214059747 0 0.00544870048493434 0.00335810871317274 0.000987095373154954 0.00140050137949386 0.00238612231262975 0.00190454424256275 0 0 0.0043284421936545 0.00181816528940646 0.00297126048297839 0.000877216067089485 0.00357257689971777 0.00318076274690671 0 0 0.00138534855369611 0.00359608745684695
"estuvieron" 0.00119441491585347 0 0.00247935933354821 0.00219838199085473 0 0 0 0 0.00131612716420661 0.00560200551797544 0.00596530578157436 0.00190454424256275 0 0 0 0.00090908264470323 0.00222844536223379 0.000877216067089485 0.00357257689971777 0.00318076274690671 0 0.00188789669429289 0.00554139421478444 0.00479478327579593
"existía" 0.00358324474756041 0.00192515016171261 0 0.00109919099542737 0.00189433404686582 0.00499345856927425 0 0.00223873914211516 0.00164515895525826 0.00140050137949386 0.00238612231262975 0.00190454424256275 0 0.00313096840852876 0 0.00272724793410969 0.0014856302414892 0.000877216067089485 0.00357257689971777 0.00318076274690671 0.00652635013868494 0 0.00138534855369611 0
"faroles" 0 0.00192515016171261 0 0.00219838199085473 0 0.00299607514156455 0 0 0.00460644507472312 0 0.00119306115631487 0 0 0 0 0.00272724793410969 0.000742815120744598 0.00263164820126845 0.00119085896657259 0.0159038137345335 0.00326317506934247 0.00188789669429289 0 0
"fundamento" 0.00238882983170694 0.00192515016171261 0 0.00219838199085473 0 0.00099869171385485 0.00544870048493434 0 0.00164515895525826 0.00140050137949386 0.00238612231262975 0 0 0 0 0 0.00371407560372299 0.00175443213417897 0.00238171793314518 0.00318076274690671 0 0.00377579338858578 0.00692674276848055 0.00479478327579593
"glorioso" 0.00358324474756041 0 0.00247935933354821 0 0 0.0039947668554194 0 0.00111936957105758 0.000987095373154954 0 0.00238612231262975 0.00190454424256275 0 0.00313096840852876 0.00865688438730901 0.00090908264470323 0 0.000877216067089485 0 0 0.00326317506934247 0.00566369008287866 0.00692674276848055 0.00839087073264288
"grises" 0.00238882983170694 0.00192515016171261 0.00495871866709642 0.00109919099542737 0 0.00099869171385485 0 0.00111936957105758 0.00197419074630991 0 0.00119306115631487 0 0.00504235578862445 0.00939290522558627 0.0302990953555815 0 0.00445689072446759 0.00175443213417897 0.00119085896657259 0 0.00326317506934247 0 0 0
"guarda" 0 0.00192515016171261 0.00247935933354821 0.00109919099542737 0.00189433404686582 0.0019973834277097 0.00544870048493434 0.00223873914211516 0.00164515895525826 0.00140050137949386 0.00119306115631487 0.00190454424256275 0.00504235578862445 0.00313096840852876 0.00865688438730901 0.00090908264470323 0.0014856302414892 0.00175443213417897 0.00238171793314518 0 0.00978952520802741 0 0.00554139421478444 0.00119869581894898
"haberme" 0 0 0.00247935933354821 0.00109919099542737 0 0.00099869171385485 0.0108974009698687 0 0.000329031791051651 0 0.00119306115631487 0.00190454424256275 0 0.00313096840852876 0 0.011818074381142 0.00668533608670138 0 0.00238171793314518 0.00318076274690671 0 0 0.00138534855369611 0.00119869581894898
"hablan" 0.00358324474756041 0 0.00247935933354821 0.00109919099542737 0.00189433404686582 0.0039947668554194 0.0108974009698687 0.00335810871317274 0.00230322253736156 0.00280100275898772 0.00119306115631487 0.00190454424256275 0 0 0.0043284421936545 0.00181816528940646 0.000742815120744598 0 0.00119085896657259 0.00636152549381342 0 0 0.00277069710739222 0.00119869581894898
"hermosísima" 0.00358324474756041 0 0 0.00109919099542737 0 0 0 0.00111936957105758 0.00427741328367147 0.00140050137949386 0 0.00190454424256275 0.00504235578862445 0 0 0 0 0 0.0107177306991533 0.00636152549381342 0.00326317506934247 0 0.00138534855369611 0.00239739163789797
"historias" 0.00358324474756041 0.00192515016171261 0 0.00109919099542737 0.00947167023432912 0 0 0.00111936957105758 0.000658063582103303 0.00560200551797544 0.00357918346894462 0.00190454424256275 0 0 0 0.00181816528940646 0.0014856302414892 0.000877216067089485 0.00119085896657259 0 0 0.00566369008287866 0.00277069710739222 0.00479478327579593
"igualmente" 0.00119441491585347 0.00192515016171261 0 0.00109919099542737 0.00568300214059747 0.00499345856927425 0 0 0 0.00280100275898772 0.00357918346894462 0.00380908848512551 0 0 0.0043284421936545 0 0.00297126048297839 0.00263164820126845 0 0 0.00978952520802741 0.00377579338858578 0.00554139421478444 0.00119869581894898
"instintivamente" 0.00238882983170694 0.00385030032342523 0.00247935933354821 0.0032975729862821 0.0132603383280608 0.0059921502831291 0 0 0 0.00140050137949386 0.00119306115631487 0 0 0 0 0.00090908264470323 0.00222844536223379 0 0.00833601276600812 0 0.00652635013868494 0 0 0
"interesaba" 0.00119441491585347 0.00192515016171261 0 0 0.00568300214059747 0.0039947668554194 0 0 0.00197419074630991 0 0.00238612231262975 0 0 0 0.0043284421936545 0.00454541322351615 0.00297126048297839 0.00350886426835794 0.00238171793314518 0 0 0.00188789669429289 0.00277069710739222 0
"jornada" 0.00358324474756041 0.00385030032342523 0.00495871866709642 0 0 0.0039947668554194 0 0 0.000658063582103303 0 0.00238612231262975 0 0 0.00313096840852876 0 0.00454541322351615 0.00965659656967977 0 0 0 0.00326317506934247 0 0 0.00119869581894898
"ju" 0 0 0 0 0.00189433404686582 0 0 0 0 0 0 0 0 0 0 0 0 0.030702562348132 0 0 0 0 0 0
"latín" 0.00119441491585347 0.00192515016171261 0 0 0 0.00099869171385485 0 0.00223873914211516 0.00394838149261982 0 0 0 0 0 0 0.00090908264470323 0.00371407560372299 0.00701772853671588 0 0 0.00326317506934247 0 0.00138534855369611 0.00359608745684695
"llanura" 0 0 0.0123967966677411 0 0.00378866809373165 0.0059921502831291 0.00544870048493434 0.00111936957105758 0.000329031791051651 0 0 0 0.0201694231544978 0 0 0.00272724793410969 0.00594252096595678 0 0 0.00318076274690671 0.00652635013868494 0 0 0.00239739163789797
"lodo" 0.00477765966341388 0.00192515016171261 0.00991743733419284 0 0 0 0 0 0.00789676298523963 0 0.00119306115631487 0 0 0 0 0 0 0 0 0 0 0.00377579338858578 0 0
"madame" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0660763843002511 0.00138534855369611 0
"madrugada" 0.00238882983170694 0.00385030032342523 0.00495871866709642 0.00219838199085473 0 0 0 0.00335810871317274 0.000987095373154954 0 0 0 0 0 0 0.00454541322351615 0.00222844536223379 0.00438608033544742 0.00833601276600812 0 0.00652635013868494 0 0 0
"mentir" 0.00358324474756041 0.00385030032342523 0.00247935933354821 0.00439676398170946 0 0.0019973834277097 0 0.00111936957105758 0.00263225432841321 0.00140050137949386 0.00238612231262975 0.00190454424256275 0 0.00626193681705752 0 0.00090908264470323 0 0.000877216067089485 0.00357257689971777 0.00636152549381342 0.00326317506934247 0.00188789669429289 0 0
"mudo" 0.00119441491585347 0.00385030032342523 0.00495871866709642 0 0 0.00099869171385485 0 0 0.00230322253736156 0.00280100275898772 0.00357918346894462 0.00571363272768826 0.00504235578862445 0.00313096840852876 0.0043284421936545 0.00363633057881292 0.000742815120744598 0 0.00238171793314518 0.00636152549381342 0.00652635013868494 0 0 0.00119869581894898
"muera" 0.00716648949512081 0.00192515016171261 0.00495871866709642 0.00109919099542737 0 0.0019973834277097 0 0 0.00296128611946486 0 0.00477224462525949 0.00380908848512551 0 0.00313096840852876 0 0.00181816528940646 0.000742815120744598 0 0.00119085896657259 0 0.00326317506934247 0.00377579338858578 0.00138534855369611 0
"obreros" 0 0 0.00247935933354821 0.00439676398170946 0.00189433404686582 0.00699084199698395 0 0 0.00427741328367147 0 0 0 0.0151270673658733 0.00313096840852876 0.0043284421936545 0 0.00297126048297839 0 0 0 0.00326317506934247 0 0 0
"oficial" 0.00238882983170694 0.0173263514554135 0.00247935933354821 0.00109919099542737 0 0.00099869171385485 0 0.00111936957105758 0.000658063582103303 0.00840300827696315 0 0 0 0 0 0.00363633057881292 0.000742815120744598 0 0 0.00318076274690671 0 0.00377579338858578 0.00692674276848055 0
"padecer" 0.00119441491585347 0 0 0.00109919099542737 0.00378866809373165 0 0 0.00447747828423032 0.00230322253736156 0.00420150413848158 0.00477224462525949 0.00761817697025102 0 0 0.0129853265809635 0.00181816528940646 0 0.000877216067089485 0.00119085896657259 0.00318076274690671 0 0 0 0.00239739163789797
"-para" 0.00358324474756041 0.00385030032342523 0.00495871866709642 0 0 0 0 0.00111936957105758 0.00197419074630991 0 0.00238612231262975 0.00190454424256275 0 0 0 0.00545449586821938 0.000742815120744598 0.00614051246962639 0.00357257689971777 0.00318076274690671 0 0 0 0.00119869581894898
"paraguas" 0.00119441491585347 0.00192515016171261 0 0.00659514597256419 0 0 0 0 0.00559354044787807 0.00140050137949386 0.00119306115631487 0 0 0 0 0.00090908264470323 0.00297126048297839 0.00263164820126845 0.00119085896657259 0 0 0 0 0
"partir" 0 0.00192515016171261 0.00495871866709642 0.00109919099542737 0.00568300214059747 0.0019973834277097 0 0 0.000658063582103303 0.00420150413848158 0.00477224462525949 0.00952272121281377 0 0 0 0 0.000742815120744598 0.00175443213417897 0.00357257689971777 0.00954228824072012 0.00326317506934247 0.00188789669429289 0.00138534855369611 0.00119869581894898
"pasadas" 0.00238882983170694 0.00192515016171261 0 0.00219838199085473 0.00378866809373165 0.0019973834277097 0 0.00223873914211516 0.000987095373154954 0.00280100275898772 0.00238612231262975 0.00190454424256275 0.00504235578862445 0.00313096840852876 0 0 0.000742815120744598 0.000877216067089485 0.00714515379943553 0.00954228824072012 0.00652635013868494 0.00377579338858578 0 0
"pedirle" 0.00238882983170694 0 0 0.00109919099542737 0.00189433404686582 0.00099869171385485 0 0.0055968478552879 0.00164515895525826 0.00140050137949386 0.00119306115631487 0 0 0.00313096840852876 0 0.00272724793410969 0.00222844536223379 0.00263164820126845 0.00595429483286294 0 0.00326317506934247 0 0.00138534855369611 0.00239739163789797
"peñas" 0 0.00770060064685045 0 0 0 0 0 0 0 0 0.00119306115631487 0 0.0100847115772489 0.0313096840852876 0.0216422109682725 0.00090908264470323 0.00519970584521218 0.00350886426835794 0 0 0.00326317506934247 0 0 0.00119869581894898
"pereza" 0 0.00192515016171261 0 0.00109919099542737 0 0.00099869171385485 0.00544870048493434 0.0055968478552879 0.00789676298523963 0 0.00238612231262975 0.00190454424256275 0 0 0 0 0 0 0 0 0 0 0 0
"picos" 0.00238882983170694 0.00192515016171261 0 0.00219838199085473 0 0 0 0.00111936957105758 0.000658063582103303 0.00420150413848158 0.00238612231262975 0.00190454424256275 0 0 0.0129853265809635 0.00181816528940646 0.00594252096595678 0.00263164820126845 0 0 0.00326317506934247 0 0.00138534855369611 0.00479478327579593
"pino" 0.00716648949512081 0 0.00743807800064463 0 0.00378866809373165 0.00099869171385485 0.00544870048493434 0 0.00197419074630991 0.00140050137949386 0 0.00190454424256275 0 0.012523873634115 0 0.00090908264470323 0 0.00701772853671588 0 0 0.00326317506934247 0 0.00138534855369611 0
"ponga" 0.00238882983170694 0.00385030032342523 0 0.00109919099542737 0 0 0 0 0.000658063582103303 0.00700250689746929 0.00477224462525949 0.00380908848512551 0 0.00313096840852876 0 0.00090908264470323 0.0014856302414892 0.00350886426835794 0.00357257689971777 0.00636152549381342 0 0.00188789669429289 0.00415604566108833 0.00119869581894898
"producir" 0.00238882983170694 0 0.00247935933354821 0 0.00189433404686582 0.00299607514156455 0 0.00335810871317274 0.00131612716420661 0.00420150413848158 0.00119306115631487 0.00190454424256275 0 0.00313096840852876 0 0.00181816528940646 0.000742815120744598 0.000877216067089485 0.00238171793314518 0 0.00652635013868494 0.00377579338858578 0.00277069710739222 0.00479478327579593
"pulso" 0.00238882983170694 0.00385030032342523 0.00495871866709642 0.00219838199085473 0 0 0 0.00223873914211516 0.00526450865682642 0 0 0.00571363272768826 0 0 0 0.00090908264470323 0.00222844536223379 0 0 0 0 0 0.00277069710739222 0.00119869581894898
"puros" 0.00119441491585347 0.00385030032342523 0.00247935933354821 0.00109919099542737 0 0.0039947668554194 0 0 0.00164515895525826 0.00140050137949386 0.00596530578157436 0.00190454424256275 0 0 0 0.00272724793410969 0.000742815120744598 0.000877216067089485 0.00714515379943553 0.00954228824072012 0 0 0.00138534855369611 0
"puse" 0.00358324474756041 0.00192515016171261 0.00743807800064463 0 0 0 0 0.00111936957105758 0.000329031791051651 0.00280100275898772 0.00119306115631487 0 0.0100847115772489 0 0 0.00545449586821938 0.00817096632819058 0.00175443213417897 0 0 0 0.00377579338858578 0 0.00119869581894898
"quejarse" 0.00358324474756041 0.00385030032342523 0.00247935933354821 0.00109919099542737 0.00568300214059747 0.0039947668554194 0.00544870048493434 0.00447747828423032 0.00197419074630991 0.00140050137949386 0.00238612231262975 0 0 0 0.0043284421936545 0 0.000742815120744598 0 0 0 0.00326317506934247 0 0.00554139421478444 0.00119869581894898
