	Id	Weight	Label
992	Chung_C	2	Chung_C
982	Mitzenmacher_M	2	Mitzenmacher_M
1051	Allison_B	2	Allison_B
1516	Lappin_S	2	Lappin_S
1062	Bernaola-Galván_P	2	Bernaola-Galván_P
1063	Saxonhouse_A	2	Saxonhouse_A
1104	Giles_C	2	Giles_C
74	Sidner_C	2	Sidner_C
1095	Altick_R	2	Altick_R
1464	Bell_T	2	Bell_T
1468	Vel_O	2	Vel_O
1476	Kolata_G	2	Kolata_G
1085	Harris_M	2	Harris_M
1480	Johnson_D	2	Johnson_D
1481	Guenter_S	2	Guenter_S
1482	Aoyama_H	2	Aoyama_H
1070	Ireland_M	2	Ireland_M
1488	Burton_D	2	Burton_D
1493	Collins_C	2	Collins_C
1496	Gillam_L	2	Gillam_L
1582	Vartapetiance_A	2	Vartapetiance_A
1048	Bonchek-Dokow_E	2	Bonchek-Dokow_E
1578	Aked_J	2	Aked_J
979	Treffers-Daller_J	2	Treffers-Daller_J
2508	Buckley_C	2	Buckley_C
1326	Leech_G	2	Leech_G
58	Chaurasia_M	2	Chaurasia_M
1333	Edmundson_H	2	Edmundson_H
1226	Plale_B	2	Plale_B
1212	Linmans_A	2	Linmans_A
59	Stańczyk_U	2	Stańczyk_U
1205	Friedman_E	2	Friedman_E
1197	DePaulo_B	2	DePaulo_B
1116	Parker_R	2	Parker_R
1446	Royal-Statistical-Society	2	Royal-Statistical-Society
1574	Constable_J	2	Constable_J
66	Bernsen_N	2	Bernsen_N
76	Robinson_S	2	Robinson_S
1532	Lester_N	2	Lester_N
1534	Prieto-Rodriguez_E	2	Prieto-Rodriguez_E
1057	Karig_D	2	Karig_D
44	Bethard_S	2	Bethard_S
1553	Sharp_D	2	Sharp_D
1555	Anshen_F	2	Anshen_F
1570	Song_D	2	Song_D
1519	Obaidat_M	2	Obaidat_M
1499	Abou-Assaleh_T	2	Abou-Assaleh_T
1233	Marthi_B	2	Marthi_B
1066	Fish_S	2	Fish_S
2392	Gatica-Perez_D	2	Gatica-Perez_D
2299	Dwoskin_J	2	Dwoskin_J
448	Estival_D	2	Estival_D
2248	Allen_R	2	Allen_R
2250	Vanderbok_J	2	Vanderbok_J
439	Stein_S	2	Stein_S
2253	Stent_A	2	Stent_A
420	O'Donnell_B	2	O'Donnell_B
2262	Heuvel_H	2	Heuvel_H
2265	Huang_L	2	Huang_L
2301	Baroni_M	2	Baroni_M
2269	Backer_E	2	Backer_E
20	Schils_E	2	Schils_E
2276	Jamison_K	2	Jamison_K
402	Kindermann_J	2	Kindermann_J
2289	Black_B	2	Black_B
2294	Woolls_D	2	Woolls_D
2296	Caver_J	2	Caver_J
16	Ott_M	2	Ott_M
398	Sporer_S	2	Sporer_S
613	Rosen-Zvi_M	2	Rosen-Zvi_M
2246	Garrard_P	2	Garrard_P
1065	Boves_L	2	Boves_L
11	Collins_J	2	Collins_J
388	Marcus_L	2	Marcus_L
300	Gray_G	2	Gray_G
343	Joy_M	2	Joy_M
2321	Laffal_J	2	Laffal_J
316	Fortier_J	2	Fortier_J
1114	Kumar_V	2	Kumar_V
615	Shmatikov_V	2	Shmatikov_V
666	Kaszkiel_M	2	Kaszkiel_M
2037	Wolters_M	2	Wolters_M
2306	Berry_D	2	Berry_D
378	Blom_J	2	Blom_J
2312	Ishizaki_S	2	Ishizaki_S
1511	Laan_N	2	Laan_N
2319	Thompson_P	2	Thompson_P
370	Van-Peer_W	2	Van-Peer_W
2330	Picornell_I	2	Picornell_I
2368	Cha_S	2	Cha_S
2381	Kemerer_C	2	Kemerer_C
359	Choi_Y	2	Choi_Y
2374	Hockey_S	2	Hockey_S
2369	Tournier_M	2	Tournier_M
2377	Svartvik_J	2	Svartvik_J
125	Garrett_M	2	Garrett_M
2349	Kline_E	2	Kline_E
358	Rockwell_G	2	Rockwell_G
2304	Sanderson_C	2	Sanderson_C
1036	Fürnkranz_J	1	Fürnkranz_J
1028	Sangtae_A	1	Sangtae_A
3062	Eliot_S	1	Eliot_S
1044	Klaussner_C	1	Klaussner_C
1043	Rao_J	1	Rao_J
3061	Dahmen_S	1	Dahmen_S
1041	Ringbom_H	1	Ringbom_H
1040	Sadeghi_A	1	Sadeghi_A
1039	Canettieri_P	1	Canettieri_P
1038	Hausser_R	1	Hausser_R
3048	Killourhy_K	1	Killourhy_K
3058	Picardi_C	1	Picardi_C
1035	Haselden_R	1	Haselden_R
1034	DeLaVina_E	1	DeLaVina_E
3063	Turmo_J	1	Turmo_J
1032	Weitzman_M	1	Weitzman_M
1031	Jakobsson_M	1	Jakobsson_M
3064	Roodman_A	1	Roodman_A
1029	Bernaldo-de-Quirós_M	1	Bernaldo-de-Quirós_M
1045	Paisley_W	1	Paisley_W
1047	Lang_P	1	Lang_P
3047	Belak_B	1	Belak_B
3054	Cranenburgh_A	1	Cranenburgh_A
1067	Levin_C	1	Levin_C
1100	Sutinen_E	1	Sutinen_E
1090	Hänlein_H	1	Hänlein_H
1091	Cavalcante_T	1	Cavalcante_T
1074	Song_Y	1	Song_Y
1073	Bannerjee_A	1	Bannerjee_A
1064	Luo_W	1	Luo_W
1072	Lau_S	1	Lau_S
1071	Giron_J	1	Giron_J
3046	Khinchin_A	1	Khinchin_A
1086	Glassman_S	1	Glassman_S
3040	Bian_W	1	Bian_W
1068	Hopper_P	1	Hopper_P
1098	Egan_G	1	Egan_G
1106	Pruscha_H	1	Pruscha_H
1105	Panckhurst_R	1	Panckhurst_R
1103	Okita_T	1	Okita_T
1102	Uhlig_S	1	Uhlig_S
1101	Cocke_J	1	Cocke_J
1099	Amasyah_M	1	Amasyah_M
3038	Malvern_D	1	Malvern_D
1089	Lavallée_J	1	Lavallée_J
1096	Paaß_G	1	Paaß_G
3039	Philippsen_M	1	Philippsen_M
1094	Hellinga_W	1	Hellinga_W
1093	Manganaro_L	1	Manganaro_L
1092	Nelson_K	1	Nelson_K
3049	Hilbert_D	1	Hilbert_D
3273	Koomey_J	1	Koomey_J
3051	Robson_E	1	Robson_E
1061	Chmielik_J	1	Chmielik_J
213	Hyrskykari_A	1	Hyrskykari_A
212	Müller-Pfeiffer_S	1	Müller-Pfeiffer_S
211	Birch_D	1	Birch_D
210	Noecker-Jr_J	1	Noecker-Jr_J
3276	Gamst_G	1	Gamst_G
225	Thompson_S	1	Thompson_S
3268	Méndez-Cruz_C	1	Méndez-Cruz_C
207	Kincaid_J	1	Kincaid_J
237	Kustikova_V	1	Kustikova_V
3262	Wayman_J	1	Wayman_J
243	Weid_J	1	Weid_J
242	De-Morgan_S	1	De-Morgan_S
3263	Dybkjaer_H	1	Dybkjaer_H
240	Zatko_P	1	Zatko_P
239	Kennedy_C	1	Kennedy_C
3264	Purnelle_G	1	Purnelle_G
236	Herrmann_J	1	Herrmann_J
3267	Tanguy_L	1	Tanguy_L
3265	Liang_Z	1	Liang_Z
234	Huang_a	1	Huang_a
233	Layton_T	1	Layton_T
232	Vepstas_L	1	Vepstas_L
231	Sanchez-Perez_M	1	Sanchez-Perez_M
214	Hauptmeier_H	1	Hauptmeier_H
3275	Teng_G	1	Teng_G
3269	Rubin_V	1	Rubin_V
1050	Dillon_G	1	Dillon_G
3052	L.-Brisson	1	L.-Brisson
1059	Cooper_H	1	Cooper_H
3053	Laertius_D	1	Laertius_D
1056	Gitchell_D	1	Gitchell_D
3057	Shoens_K	1	Shoens_K
1055	Thomopoulos_S	1	Thomopoulos_S
3055	Russell_I	1	Russell_I
1053	Clare_A	1	Clare_A
1052	Handelsman_J	1	Handelsman_J
3056	Lindskoog_K	1	Lindskoog_K
1049	Kappe_F	1	Kappe_F
216	Tirvengadum_V	1	Tirvengadum_V
3140	Busa_R	1	Busa_R
638	Rubin_A	1	Rubin_A
660	Conlin_J	1	Conlin_J
3274	Kacmarcik_G	1	Kacmarcik_G
3270	Hida_K	1	Hida_K
3271	English_C	1	English_C
222	Schuster_H	1	Schuster_H
221	Ha-Le-Quan_e	1	Ha-Le-Quan_e
3272	Meuschke_N	1	Meuschke_N
219	Stoler_A	1	Stoler_A
1075	Noordewier_M	1	Noordewier_M
957	Morgan_B	1	Morgan_B
1076	Beer_J	1	Beer_J
1009	Smyth_L	1	Smyth_L
993	Frieze_A	1	Frieze_A
3069	Kuseler_T	1	Kuseler_T
991	Roberts_H	1	Roberts_H
990	Khan_S	1	Khan_S
989	Neumann_S	1	Neumann_S
1005	Mahanti_A	1	Mahanti_A
1007	Fligelstone_S	1	Fligelstone_S
987	Clark_M	1	Clark_M
1017	Chow_Y	1	Chow_Y
1024	Delany_S	1	Delany_S
1023	Beekhof_F	1	Beekhof_F
1022	Schubert_L	1	Schubert_L
1021	Karnan_M	1	Karnan_M
1020	Pierrehumbert_J	1	Pierrehumbert_J
1019	Tambovtseva_J	1	Tambovtseva_J
1018	Forni_K	1	Forni_K
1016	Camtepe_A	1	Camtepe_A
1008	Asher_N	1	Asher_N
1015	Rigoll_G	1	Rigoll_G
1014	Ishihara_S	1	Ishihara_S
1013	Archer_J	1	Archer_J
1012	Voorhees_E	1	Voorhees_E
1011	Knopp_J	1	Knopp_J
994	Logan_H	1	Logan_H
3068	Kelly_C	1	Kelly_C
1006	Martynenko_G	1	Martynenko_G
3008	Archer_D	1	Archer_D
1225	Marchi_A	1	Marchi_A
229	Belak_S	1	Belak_S
1223	Buck_J	1	Buck_J
1214	Mantyjarvi_J	1	Mantyjarvi_J
1222	Whitney_D	1	Whitney_D
1221	Limbek_M	1	Limbek_M
1220	Garside_R	1	Garside_R
1218	Mitra_M	1	Mitra_M
1217	Meyers_L	1	Meyers_L
1216	Larson_W	1	Larson_W
1110	Struzik_Z	1	Struzik_Z
996	Barber_J	1	Barber_J
3036	Truong_N	1	Truong_N
3080	Marcotte_D	1	Marcotte_D
997	Wigler_S	1	Wigler_S
3065	Bowman_M	1	Bowman_M
1003	Ericsson_S	1	Ericsson_S
1002	López-Escobedo_F	1	López-Escobedo_F
1001	Tonkin_S	1	Tonkin_S
1000	Ferrand_F	1	Ferrand_F
3067	Zuckert_M	1	Zuckert_M
998	Tesitelová_M	1	Tesitelová_M
1010	Aristotle	1	Aristotle
988	Klijn_E	1	Klijn_E
1087	Robinson_C	1	Robinson_C
986	Van-den-Berg_E	1	Van-den-Berg_E
3071	Hansen_J	1	Hansen_J
978	Sever_H	1	Sever_H
976	Dooley_J	1	Dooley_J
968	Yasdi_M	1	Yasdi_M
975	Smith_N	1	Smith_N
974	Durfee_A	1	Durfee_A
973	Gray_M	1	Gray_M
972	Fink_P	1	Fink_P
971	Bartholmew_D	1	Bartholmew_D
970	Mántaras_R	1	Mántaras_R
969	Poshyachinda_V	1	Poshyachinda_V
1025	Firoiu_V	1	Firoiu_V
1027	Stone_H	1	Stone_H
1107	Lin_C	1	Lin_C
1078	Zweig_G	1	Zweig_G
3042	Boult_T	1	Boult_T
3043	Baldwin_B	1	Baldwin_B
3044	Ponte_J	1	Ponte_J
1082	van-der-Maaten_L	1	van-der-Maaten_L
1081	Purnell_E	1	Purnell_E
3045	Maurer_H	1	Maurer_H
1079	Orgel_S	1	Orgel_S
1077	Verdonk_P	1	Verdonk_P
980	Chung_R	1	Chung_R
981	Kupiec_J	1	Kupiec_J
3070	Corbett_E	1	Corbett_E
3079	Radman-Pesa_A	1	Radman-Pesa_A
1026	Thomason_S	1	Thomason_S
3073	Brown_M	1	Brown_M
963	Pauli_D	1	Pauli_D
3074	Bougoulias_D	1	Bougoulias_D
961	Abney_S	1	Abney_S
960	Cunningham_H	1	Cunningham_H
3075	Heintze_N	1	Heintze_N
958	Posner_R	1	Posner_R
956	Rothman-Shore_J	1	Rothman-Shore_J
661	Katz_T	1	Katz_T
954	Kastorp_F	1	Kastorp_F
983	Harman_D	1	Harman_D
953	Boomsma_D	1	Boomsma_D
952	Serant_D	1	Serant_D
951	Zervas_G	1	Zervas_G
950	Lakhotia_A	1	Lakhotia_A
949	Sadoun_B	1	Sadoun_B
965	Rogers_R	1	Rogers_R
3072	Markham_M	1	Markham_M
985	Bilange_E	1	Bilange_E
977	Amores_J	1	Amores_J
984	Sacks-Davis_R	1	Sacks-Davis_R
3266	Klampfl_S	1	Klampfl_S
3249	Proyecto-ITEM	1	Proyecto-ITEM
3277	Morton_T	1	Morton_T
64	Rosenberger_C	1	Rosenberger_C
48	Stevens_K	1	Stevens_K
3310	Chen_Y	1	Chen_Y
3311	Spink_A	1	Spink_A
45	Santos_E	1	Santos_E
3312	Abel_J	1	Abel_J
3313	Schultz_E	1	Schultz_E
3308	Rosenthal_J	1	Rosenthal_J
61	Wiles_S	1	Wiles_S
41	Baker_K	1	Baker_K
71	Van-den-Bosch_A	1	Van-den-Bosch_A
79	Burges_C	1	Burges_C
78	Drewes_H	1	Drewes_H
77	McKendrick_A	1	McKendrick_A
3305	Spence_J	1	Spence_J
75	Verco_K	1	Verco_K
73	Montoliu_R	1	Montoliu_R
72	Bransford_J	1	Bransford_J
70	Dalen-Oskam_K	1	Dalen-Oskam_K
62	Brew_C	1	Brew_C
69	Small_I	1	Small_I
68	May_M	1	May_M
67	Kranenburg_P	1	Kranenburg_P
3307	Schneier_B	1	Schneier_B
49	Akila_M	1	Akila_M
60	Niculae_V	1	Niculae_V
50	Proyecto-BASURDE	1	Proyecto-BASURDE
271	Wilson_C	1	Wilson_C
281	Toth_A	1	Toth_A
3251	Eriksson_G	1	Eriksson_G
279	Vildjiounaite_E	1	Vildjiounaite_E
277	Kowtko_J	1	Kowtko_J
269	Shalhoub_G	1	Shalhoub_G
3252	Crabb_P	1	Crabb_P
3253	Morrissey_P	1	Morrissey_P
3254	Goldberg_L	1	Goldberg_L
273	Clancy_D	1	Clancy_D
3255	van-Velzen_M	1	van-Velzen_M
270	Tarlinskaya_M	1	Tarlinskaya_M
52	Weikum_G	1	Weikum_G
167	Bolz_N	1	Bolz_N
165	Winter_W	1	Winter_W
327	Tommasi_C	1	Tommasi_C
51	Dominguez_I	1	Dominguez_I
3309	Dawes_R	1	Dawes_R
57	Whelan_K	1	Whelan_K
56	Halavais_A	1	Halavais_A
55	Place_B	1	Place_B
54	Kurimo_M	1	Kurimo_M
53	Italie_H	1	Italie_H
65	Ducretet_P	1	Ducretet_P
63	Gordon_L	1	Gordon_L
206	Turnbull_J	1	Turnbull_J
42	Schütze_H	1	Schütze_H
35	Stajner_S	1	Stajner_S
34	Dalli_A	1	Dalli_A
33	Macedo_L	1	Macedo_L
32	Clarke_C	1	Clarke_C
3318	Sibun_P	1	Sibun_P
22	Slautina_M	1	Slautina_M
3319	Shi_W	1	Shi_W
3320	Robshaw_M	1	Robshaw_M
27	Schmeiser_B	1	Schmeiser_B
3321	Varshney_P	1	Varshney_P
25	Oldfield_R	1	Oldfield_R
3322	Drew_J	1	Drew_J
3323	Nanetti_L	1	Nanetti_L
3304	Rabinovich_M	1	Rabinovich_M
82	Pir_P	1	Pir_P
164	Verine_B	1	Verine_B
135	Wright_N	1	Wright_N
142	Chiles_J	1	Chiles_J
141	Simonsen_J	1	Simonsen_J
140	Turney_P	1	Turney_P
139	Merkl_D	1	Merkl_D
138	Nenadić_O	1	Nenadić_O
1227	Pietraszek_T	1	Pietraszek_T
36	Van-Everbroeck_E	1	Van-Everbroeck_E
3315	Elson_D	1	Elson_D
3314	Bidgood_J	1	Bidgood_J
9	Garnett_J	1	Garnett_J
40	Crerar_M	1	Crerar_M
81	Werner_T	1	Werner_T
10	Loken-Kim_K	1	Loken-Kim_K
17	Erdman_D	1	Erdman_D
3326	Uszkalo_K	1	Uszkalo_K
15	Rose_T	1	Rose_T
14	Westley_R	1	Westley_R
13	Si_A	1	Si_A
3327	Samuelsson_C	1	Samuelsson_C
3328	Dierks_K	1	Dierks_K
19	Kirkpatrick_D	1	Kirkpatrick_D
3317	Henderson_L	1	Henderson_L
8	Dexter_J	1	Dexter_J
7	Hmeidi_I	1	Hmeidi_I
6	Aslanturk_O	1	Aslanturk_O
5	Lemire_D	1	Lemire_D
4	Adams_S	1	Adams_S
3330	Brinegar_C	1	Brinegar_C
1	Brill_E	1	Brill_E
18	Boguraev_B	1	Boguraev_B
3324	Pringle_M	1	Pringle_M
39	Filoche_P	1	Filoche_P
282	Leonard_L	1	Leonard_L
3250	Ashford_T	1	Ashford_T
285	Kay_P	1	Kay_P
278	Schuster_J	1	Schuster_J
199	Lodhi_H	1	Lodhi_H
198	Mishne_G	1	Mishne_G
197	Rosenbaum_R	1	Rosenbaum_R
195	Amasyalı_M	1	Amasyalı_M
187	Watson_G	1	Watson_G
194	Cavnar_W	1	Cavnar_W
193	Paolo_M	1	Paolo_M
192	Mohsen_A	1	Mohsen_A
191	Honloor_A	1	Honloor_A
190	Karadimitriou_K	1	Karadimitriou_K
189	Chandramouli_R	1	Chandramouli_R
188	Trotman_A	1	Trotman_A
245	Krallmann_D	1	Krallmann_D
247	Williams_D	1	Williams_D
166	Bohm_C	1	Bohm_C
298	Islam_A	1	Islam_A
305	Abbot_D	1	Abbot_D
304	Sulea_M	1	Sulea_M
303	Makela_S	1	Makela_S
302	Plakias_S	1	Plakias_S
3243	Wei-Feng_V	1	Wei-Feng_V
3244	Névéol_A	1	Névéol_A
299	Reed_M	1	Reed_M
200	Totty_R	1	Totty_R
201	Al-Ayyoub_M	1	Al-Ayyoub_M
202	Jansen_B	1	Jansen_B
185	Greenberg_J	1	Greenberg_J
246	Kirschnick_N	1	Kirschnick_N
176	Indyk_P	1	Indyk_P
3280	Gabrielatos_C	1	Gabrielatos_C
182	Leonard_R	1	Leonard_R
181	Stratil_M	1	Stratil_M
180	Fu_M	1	Fu_M
179	Yearwood_J	1	Yearwood_J
178	Taylor_L	1	Taylor_L
177	The-PLoS-Medicine-Editors	1	The-PLoS-Medicine-Editors
175	Korybski_T	1	Korybski_T
174	Pury_P	1	Pury_P
203	de-Haan_P	1	de-Haan_P
173	Polovinkin_A	1	Polovinkin_A
172	Monrose_F	1	Monrose_F
171	Pateriya_P	1	Pateriya_P
170	Newman_E	1	Newman_E
169	Béhar_H	1	Béhar_H
168	Medori_J	1	Medori_J
184	Denby_L	1	Denby_L
186	Padmavathi_G	1	Padmavathi_G
205	Widrow_B	1	Widrow_B
3279	Kenna_R	1	Kenna_R
297	Abraham_A	1	Abraham_A
307	Freedman_J	1	Freedman_J
296	Seymour_M	1	Seymour_M
256	Marusenko_M	1	Marusenko_M
3248	Kittler_J	1	Kittler_J
248	Wacholder_N	1	Wacholder_N
3260	Tripuraneni_N	1	Tripuraneni_N
264	Oelke_D	1	Oelke_D
263	Thesleff_H	1	Thesleff_H
3259	Dershowitz_I	1	Dershowitz_I
261	Bowers_F	1	Bowers_F
260	Coyotl-Morales_R	1	Coyotl-Morales_R
259	Bouchard_T	1	Bouchard_T
258	Slater_E	1	Slater_E
3258	Levy_J	1	Levy_J
310	Matlach_V	1	Matlach_V
255	Heels_E	1	Heels_E
254	Ju_W	1	Ju_W
3261	Forstall_C	1	Forstall_C
252	Franks_J	1	Franks_J
251	Li_Y	1	Li_Y
250	Watkins_J	1	Watkins_J
249	Jautze_K	1	Jautze_K
265	Sandell_N	1	Sandell_N
3256	Warren_R	1	Warren_R
286	Knagenhjelm_P	1	Knagenhjelm_P
289	McGue_M	1	McGue_M
311	Najak_D	1	Najak_D
295	Miller_K	1	Miller_K
324	Nadalutti_P	1	Nadalutti_P
294	Cervell_S	1	Cervell_S
293	Jelinek_F	1	Jelinek_F
3245	Newman_M	1	Newman_M
291	Lane_P	1	Lane_P
3246	López_M	1	López_M
306	Harris_R	1	Harris_R
3242	Swadesh_M	1	Swadesh_M
3247	Eisen_M	1	Eisen_M
318	Ayala_F	1	Ayala_F
325	Hagenauer_J	1	Hagenauer_J
3239	Ovenden_R	1	Ovenden_R
312	Moerk_E	1	Moerk_E
322	Rude_S	1	Rude_S
3240	Tilahun_G	1	Tilahun_G
320	Pawłowski_A	1	Pawłowski_A
319	Tseng_C	1	Tseng_C
317	Kan_M	1	Kan_M
309	Barker_N	1	Barker_N
3241	Dean_C	1	Dean_C
315	Holland_J	1	Holland_J
314	Francis_B	1	Francis_B
313	Parker_H	1	Parker_H
3005	N/A	1	N/A
869	Ariew_R	1	Ariew_R
1228	Swanson_B	1	Swanson_B
724	Beaugrande_R	1	Beaugrande_R
708	Alemozafar_A	1	Alemozafar_A
707	Sams_E	1	Sams_E
706	Devereux_Z	1	Devereux_Z
3132	C.-Collobert	1	C.-Collobert
704	Newsome_R	1	Newsome_R
703	Mao_H	1	Mao_H
3130	Dalbhanjan_R	1	Dalbhanjan_R
720	Lanke_J	1	Lanke_J
3128	Ross_S	1	Ross_S
3127	Bernárdez_E	1	Bernárdez_E
740	Alzahrani_S	1	Alzahrani_S
739	Garcia_A	1	Garcia_A
738	Lightfoot_D	1	Lightfoot_D
737	Ardat_A	1	Ardat_A
736	Wu_N	1	Wu_N
735	Hsu_C	1	Hsu_C
732	Liu_Y	1	Liu_Y
731	Aamodt_A	1	Aamodt_A
730	Garcia_S	1	Garcia_S
729	Stadlober_E	1	Stadlober_E
728	Kirby_L	1	Kirby_L
727	Keune_K	1	Keune_K
726	Richaudeau_F	1	Richaudeau_F
709	Tapanainen_P	1	Tapanainen_P
701	Jurafsky_D	1	Jurafsky_D
710	Gravetter_F	1	Gravetter_F
892	Fengxiang_F	1	Fengxiang_F
902	Balota	1	Balota
901	Scheutz_M	1	Scheutz_M
3089	Core_M	1	Core_M
3091	Wiebe_J	1	Wiebe_J
898	Xunfeng_X	1	Xunfeng_X
897	Manzar_H	1	Manzar_H
896	Martin_T	1	Martin_T
895	Giot_R	1	Giot_R
894	Maloney_R	1	Maloney_R
893	Lopez_J	1	Lopez_J
891	Daller_J	1	Daller_J
712	Rodrigues_T	1	Rodrigues_T
827	Dodick_J	1	Dodick_J
802	Valencia_V	1	Valencia_V
825	Committee-on-Identifying-the-Needs-of-the-Forensic-Science-Community	1	Committee-on-Identifying-the-Needs-of-the-Forensic-Science-Community
711	Schegloff_E	1	Schegloff_E
718	Holotyak_T	1	Holotyak_T
717	Schuetze_H	1	Schuetze_H
716	Cha_M	1	Cha_M
715	Médard_M	1	Médard_M
3131	Wakao_T	1	Wakao_T
713	Coughlin_E	1	Coughlin_E
725	Grundy_I	1	Grundy_I
702	Alviar_J	1	Alviar_J
904	Stevens_J	1	Stevens_J
700	Wolpert_D	1	Wolpert_D
694	Pullum_G	1	Pullum_G
693	Djuzelic_M	1	Djuzelic_M
692	Nadeem_S	1	Nadeem_S
691	Hille_E	1	Hille_E
690	Vazirian_S	1	Vazirian_S
689	Schenkel_A	1	Schenkel_A
688	Yamposkiy_R	1	Yamposkiy_R
687	Rissanen_J	1	Rissanen_J
686	Wee_W	1	Wee_W
685	Parks_P	1	Parks_P
684	Morgan_J	1	Morgan_J
741	Cassirer_P	1	Cassirer_P
3124	Drucker_H	1	Drucker_H
743	Kidder_C	1	Kidder_C
3108	Nevalainen_T	1	Nevalainen_T
3107	Oh_A	1	Oh_A
799	Mowat_B	1	Mowat_B
798	Mehndiratta_P	1	Mehndiratta_P
797	Bree_L	1	Bree_L
796	El-Fiqi_H	1	El-Fiqi_H
795	Twyman_R	1	Twyman_R
794	Tellegen_A	1	Tellegen_A
792	Mori_S	1	Mori_S
695	Colas_F	1	Colas_F
696	Eiichiro_S	1	Eiichiro_S
697	Rothstein_I	1	Rothstein_I
699	Hunyadi_L	1	Hunyadi_L
3098	Spolsky_E	1	Spolsky_E
672	Casares_J	1	Casares_J
679	Lee_Y	1	Lee_Y
3134	Yom-Tov_E	1	Yom-Tov_E
3135	Segarra_S	1	Segarra_S
676	Maier_E	1	Maier_E
675	Finegan_E	1	Finegan_E
674	Bates_E	1	Bates_E
673	Zečević_A	1	Zečević_A
671	Diwersy_S	1	Diwersy_S
670	Junkins_J	1	Junkins_J
3133	Morimoto_T	1	Morimoto_T
669	Fox_N	1	Fox_N
668	Reinartz_P	1	Reinartz_P
3136	Henny_U	1	Henny_U
3138	McCombe_N	1	McCombe_N
3139	Pearce_C	1	Pearce_C
663	Durian_D	1	Durian_D
680	Barto_A	1	Barto_A
681	De-Luca_A	1	De-Luca_A
682	Turunen_V	1	Turunen_V
683	McClelland_J	1	McClelland_J
903	Foti_N	1	Foti_N
905	Ng_B	1	Ng_B
1229	Damon_B	1	Damon_B
3087	Lieber_R	1	Lieber_R
840	Coppers-Ide_H	1	Coppers-Ide_H
856	Baxter_D	1	Baxter_D
836	Premaratne_K	1	Premaratne_K
841	Avneri_G	1	Avneri_G
857	Blatt_B	1	Blatt_B
834	Paschoud_F	1	Paschoud_F
854	Ali_N	1	Ali_N
858	Hehn_W	1	Hehn_W
859	Vassiliou_M	1	Vassiliou_M
860	Kavasidis_I	1	Kavasidis_I
852	Tufan_T	1	Tufan_T
833	Détrie_C	1	Détrie_C
842	Glassy_L	1	Glassy_L
861	Piroi_F	1	Piroi_F
862	Beaudouin_V	1	Beaudouin_V
851	Azrif_M	1	Azrif_M
850	Lutosławski_W	1	Lutosławski_W
2602	Pan_Y	1	Pan_Y
871	Orebaugh_A	1	Orebaugh_A
926	Guvenir_H	1	Guvenir_H
924	Longstaff_T	1	Longstaff_T
3085	Carmona_J	1	Carmona_J
3086	Brodley_C	1	Brodley_C
837	Padhraic_S	1	Padhraic_S
838	Bull_J	1	Bull_J
855	Uhde_C	1	Uhde_C
864	Cambazoglu_B	1	Cambazoglu_B
831	Verhagen_A	1	Verhagen_A
843	Skoglund_M	1	Skoglund_M
3094	Chai_S	1	Chai_S
865	Chair_Z	1	Chair_Z
849	LuperFoy_S	1	LuperFoy_S
867	Lay_T	1	Lay_T
848	Marsden_H	1	Marsden_H
839	Castro_D	1	Castro_D
868	Abramson_N	1	Abramson_N
2857	Tappert_C	1	Tappert_C
870	Kintsch_W	1	Kintsch_W
853	Serrano_J	1	Serrano_J
3097	Iker_H	1	Iker_H
844	Pereira_F	1	Pereira_F
828	Sabordo_M	1	Sabordo_M
3095	Padhye_J	1	Padhye_J
845	Siderov_Y	1	Siderov_Y
846	Croft_W	1	Croft_W
3096	Veres_A	1	Veres_A
832	Hairetakis_N	1	Hairetakis_N
863	Makris_C	1	Makris_C
835	D.-el-Murr	1	D.-el-Murr
921	Rasmussen_C	1	Rasmussen_C
919	Browne_W	1	Browne_W
890	Mohan_A	1	Mohan_A
918	Elovici_Y	1	Elovici_Y
930	Stronks_E	1	Stronks_E
909	Tribble_C	1	Tribble_C
907	Roth_M	1	Roth_M
872	Goldstein_M	1	Goldstein_M
888	Kilgarrif_A	1	Kilgarrif_A
826	Burwick_F	1	Burwick_F
886	Sarkar_A	1	Sarkar_A
885	Soboroff_I	1	Soboroff_I
884	N.-O’Sullivan	1	N.-O’Sullivan
3092	Neumann_W	1	Neumann_W
882	Sousa-Silva_R	1	Sousa-Silva_R
881	Rockeach_M	1	Rockeach_M
880	Draux_R	1	Draux_R
879	Cho_J	1	Cho_J
878	McCoy_K	1	McCoy_K
877	Villaseñor_L	1	Villaseñor_L
876	Valencia-García_R	1	Valencia-García_R
875	Huang_Z	1	Huang_Z
3093	Li_F	1	Li_F
873	Rich_E	1	Rich_E
887	Maron_M	1	Maron_M
889	Carayannis_G	1	Carayannis_G
906	Holzman_M	1	Holzman_M
931	Karp_R	1	Karp_R
932	Allnutt_J	1	Allnutt_J
933	Worm_K	1	Worm_K
908	Collins_P	1	Collins_P
917	Eiselt_A	1	Eiselt_A
916	Jaynes_J	1	Jaynes_J
915	Warren_A	1	Warren_A
914	Myers_E	1	Myers_E
913	Piqueras_J	1	Piqueras_J
912	Stigler_S	1	Stigler_S
3088	Bellmann_H	1	Bellmann_H
910	van-Cranenburgh_A	1	van-Cranenburgh_A
925	Cunningham_G	1	Cunningham_G
927	Boreham_J	1	Boreham_J
929	Ulrich_A	1	Ulrich_A
934	Beet_S	1	Beet_S
