"Bélico-social_CruzadosCausa-ne0020" "Bélico-social_FlordeSantidad-ne0017" "Bélico-social_GerifaltesAntano-ne0022" "Bélico-social_MediaNoche-ne0037" "Bélico-social_ResplandorHoguera-ne0021" "Esperpéntico_Baza-ne0036" "Esperpéntico_Corte-ne0033" "Esperpéntico_TiranoBanderas-ne0030" "Esperpéntico_Viva-ne0035" "Sonatas_SonataEstio-ne0014" "Sonatas_SonataInvierno-ne0016" "Sonatas_SonataOtono-ne0013" "Sonatas_SonataPrimavera-ne0015"
"echarle" 0 0 0 0 0 0.0019612842489262 0.00929503777768925 0 0.00341362948465574 0 0 0 0
"eclesiástico" 0 0.00517812758906379 0 0 0 0.0019612842489262 0.00265572507933979 0 0.00568938247442623 0 0 0.00479386385426654 0.00534816557920633
"egoísta" 0 0 0.0162509141139189 0 0 0.00588385274677859 0 0.00205680906641436 0 0 0.00829703381041278 0 0.00534816557920633
"ejemplar" 0 0.00517812758906379 0 0.00870549316618786 0 0.0019612842489262 0.00398358761900968 0.00205680906641436 0.00341362948465574 0 0.00414851690520639 0 0
"elocuente" 0 0 0 0 0 0.00392256849785239 0.00132786253966989 0.0123408543984862 0.00227575298977049 0 0 0 0
"encendían" 0 0 0.00406272852847973 0 0 0.00588385274677859 0.00132786253966989 0.00617042719924309 0.00227575298977049 0 0 0.00479386385426654 0
"encontrar" 0.00455871626549964 0.0103562551781276 0 0.00870549316618786 0.00395194435662346 0 0.00531145015867957 0 0.00113787649488525 0 0 0.00479386385426654 0
"enfermedad" 0 0 0.00406272852847973 0 0 0.0019612842489262 0.00929503777768925 0 0 0 0.00414851690520639 0.00479386385426654 0
"enjugándose" 0.00455871626549964 0.00517812758906379 0 0 0 0.0019612842489262 0.00265572507933979 0.00411361813282873 0.00227575298977049 0 0 0 0.0106963311584127
"entramos" 0 0 0.00406272852847973 0 0 0 0 0 0 0.0089289700433055 0.0165940676208256 0.00958772770853308 0.0106963311584127
"época" 0.00455871626549964 0 0 0 0 0.00784513699570479 0.00398358761900968 0 0.00113787649488525 0.00446448502165275 0 0 0.00534816557920633
"equivocado" 0 0 0 0 0.00790388871324692 0.00588385274677859 0.00398358761900968 0.00205680906641436 0.00113787649488525 0 0.00414851690520639 0 0
"-es" 0 0 0 0 0 0 0 0.022624899730558 0 0 0 0 0
"esclava" 0 0.00517812758906379 0 0 0 0.00588385274677859 0.00132786253966989 0.0102840453320718 0 0.00446448502165275 0 0 0
"escucha" 0 0.025890637945319 0.00406272852847973 0.0174109863323757 0 0.0019612842489262 0.00132786253966989 0 0.00113787649488525 0 0 0 0
"escupió" 0 0 0 0 0 0.00588385274677859 0.00398358761900968 0.00205680906641436 0.00455150597954098 0 0 0 0
"esquila" 0 0 0 0 0.0395194435662346 0 0 0 0 0 0.00414851690520639 0 0
"estuvieron" 0.00455871626549964 0 0.00406272852847973 0 0.00395194435662346 0 0.00265572507933979 0 0.00455150597954098 0.00446448502165275 0 0 0.00534816557920633
"excusa" 0 0 0 0 0 0.00392256849785239 0.00265572507933979 0 0.00796513546419672 0 0 0 0
"existe" 0 0 0 0 0 0.0137289897424834 0 0.00205680906641436 0.00227575298977049 0 0.00414851690520639 0 0
"experiencias" 0 0 0 0 0 0 0 0.0185112815977293 0.00227575298977049 0 0 0 0
"extendió" 0.00455871626549964 0 0.00406272852847973 0 0 0 0.00398358761900968 0 0.00113787649488525 0 0.00414851690520639 0.0191754554170662 0
"fajarnés" 0 0 0 0 0 0.00588385274677859 0 0 0.00910301195908196 0 0 0 0
"fajines" 0 0 0 0 0 0 0.00132786253966989 0 0.0113787649488525 0 0 0 0
"fantoche" 0 0 0 0 0 0.0019612842489262 0.00663931269834947 0.00205680906641436 0.00455150597954098 0 0 0 0
"ferrándiz" 0 0 0 0 0 0 0.0146064879363688 0 0 0 0 0 0
"fieles" 0 0 0.00406272852847973 0 0 0 0.00265572507933979 0 0.00568938247442623 0.0089289700433055 0 0 0.00534816557920633
"fieros" 0 0 0.00812545705695945 0 0 0 0 0 0.00113787649488525 0.0223224251082638 0.00829703381041278 0 0.00534816557920633
"folletín" 0 0 0 0 0 0.00392256849785239 0.00132786253966989 0.00822723626565746 0.00455150597954098 0 0 0 0
"forales" 0.00455871626549964 0 0 0 0.0355674992096111 0 0.00132786253966989 0 0 0 0 0 0
"fragante" 0.00455871626549964 0.0155343827671914 0 0 0 0.0019612842489262 0 0.00411361813282873 0.00113787649488525 0 0 0.00479386385426654 0.0106963311584127
"franca" 0.00911743253099927 0 0.00812545705695945 0 0 0.0019612842489262 0.00132786253966989 0.00205680906641436 0.00227575298977049 0.0089289700433055 0 0 0
"gaceta" 0 0 0 0 0 0.0019612842489262 0.00132786253966989 0 0.0102408884539672 0 0 0 0
"gaita" 0.00455871626549964 0.00517812758906379 0.00812545705695945 0.0174109863323757 0.00790388871324692 0.0019612842489262 0 0 0.00227575298977049 0 0 0 0
"gentes" 0 0.0103562551781276 0 0.00870549316618786 0 0.00392256849785239 0.00132786253966989 0.00411361813282873 0.00113787649488525 0.00446448502165275 0.00414851690520639 0 0
"gitanos" 0 0 0 0 0 0.0019612842489262 0.00132786253966989 0 0.0102408884539672 0 0 0 0
"gloriosa" 0 0 0 0 0.0158077774264938 0.00588385274677859 0 0 0 0.0089289700433055 0.00414851690520639 0.00479386385426654 0
"gotas" 0.00455871626549964 0.00517812758906379 0 0 0.00395194435662346 0 0 0 0.00341362948465574 0.0089289700433055 0.00414851690520639 0 0.0106963311584127
"guasa" 0 0 0 0 0 0.00588385274677859 0.00398358761900968 0.00205680906641436 0.00455150597954098 0 0 0 0
"guedeja" 0 0.0362468931234466 0 0 0 0.0019612842489262 0 0.00205680906641436 0 0 0 0.00479386385426654 0.00534816557920633
"gustaba" 0.00911743253099927 0 0 0 0 0 0.00132786253966989 0.00617042719924309 0.00113787649488525 0.0089289700433055 0.00829703381041278 0 0
"gustan" 0 0 0 0 0 0.0019612842489262 0.00265572507933979 0.00205680906641436 0.00796513546419672 0 0 0 0
"habíamos" 0 0 0 0 0.00395194435662346 0.0019612842489262 0.00132786253966989 0.00205680906641436 0 0.00446448502165275 0.0124455507156192 0.00958772770853308 0.00534816557920633
"habíase" 0.00455871626549964 0.00517812758906379 0.00406272852847973 0 0.00395194435662346 0 0.00398358761900968 0 0 0.00446448502165275 0.0124455507156192 0 0
"hablase" 0 0.0103562551781276 0.00406272852847973 0 0 0 0 0.00205680906641436 0.00341362948465574 0.0089289700433055 0 0 0.0106963311584127
"halló" 0 0.00517812758906379 0.00812545705695945 0 0.00395194435662346 0.0019612842489262 0.00132786253966989 0.00205680906641436 0.00227575298977049 0.0089289700433055 0 0 0
"hayan" 0 0 0 0 0.00395194435662346 0.0019612842489262 0.00398358761900968 0.00205680906641436 0.00227575298977049 0.00446448502165275 0.00414851690520639 0 0.00534816557920633
"hazañas" 0 0 0.00812545705695945 0 0 0 0 0 0.00113787649488525 0.0133934550649583 0.0165940676208256 0 0.00534816557920633
"herejes" 0.00455871626549964 0 0.00406272852847973 0 0 0 0.00132786253966989 0 0.00227575298977049 0.0133934550649583 0.00829703381041278 0.00479386385426654 0
"hermosos" 0 0 0 0 0 0 0.00132786253966989 0 0 0.017857940086611 0 0.0191754554170662 0.0106963311584127
"heroicas" 0 0 0.00406272852847973 0.0174109863323757 0.00395194435662346 0.00392256849785239 0.00265572507933979 0 0.00341362948465574 0 0 0 0
"hidalgos" 0.0319110138584974 0.00517812758906379 0 0 0 0 0 0 0 0.00446448502165275 0.00829703381041278 0 0
"hundía" 0.00455871626549964 0.00517812758906379 0 0 0.00790388871324692 0.00392256849785239 0.00132786253966989 0.00205680906641436 0.00113787649488525 0.0089289700433055 0 0 0
"ideario" 0 0 0 0 0 0.00392256849785239 0.00132786253966989 0.0164544725313149 0 0 0 0 0
"imaginación" 0 0 0.00406272852847973 0 0 0.0019612842489262 0.00398358761900968 0.00411361813282873 0.00227575298977049 0.0089289700433055 0 0 0
"impaciencia" 0 0 0 0 0 0.00980642124463098 0 0.00411361813282873 0 0.00446448502165275 0 0.00958772770853308 0.00534816557920633
"inclinándose" 0 0 0.00406272852847973 0 0.00790388871324692 0 0.00398358761900968 0.00411361813282873 0.00113787649488525 0 0.00829703381041278 0 0
"indulgente" 0.00455871626549964 0.00517812758906379 0 0 0 0.0019612842489262 0.00265572507933979 0.00205680906641436 0 0 0.00829703381041278 0.00958772770853308 0.00534816557920633
"ingenuo" 0 0.00517812758906379 0.00406272852847973 0 0.00395194435662346 0.00392256849785239 0.00132786253966989 0 0.00113787649488525 0 0.00414851690520639 0.00479386385426654 0.0106963311584127
"inquieto" 0 0 0 0 0 0.00588385274677859 0.00531145015867957 0.00205680906641436 0 0.00446448502165275 0 0.00479386385426654 0.00534816557920633
"interesante" 0 0 0 0 0 0.0019612842489262 0.00531145015867957 0.00822723626565746 0 0 0.00829703381041278 0 0
"italia" 0.00455871626549964 0 0 0 0 0 0.00265572507933979 0 0.00568938247442623 0 0.00829703381041278 0 0.00534816557920633
"jaca" 0 0 0 0 0 0 0.00663931269834947 0 0.00682725896931147 0 0 0 0
"jaques" 0 0 0 0 0 0.0019612842489262 0.00265572507933979 0 0.00910301195908196 0 0 0 0
"jara" 0 0.0155343827671914 0.00406272852847973 0 0.00395194435662346 0 0 0 0.00568938247442623 0 0 0.00479386385426654 0
"juega" 0 0 0 0 0 0.0137289897424834 0.00132786253966989 0.00205680906641436 0.00227575298977049 0 0 0 0
"juzgo" 0 0 0 0 0 0.00588385274677859 0 0.00205680906641436 0.00682725896931147 0 0 0 0.00534816557920633
"lamentable" 0 0 0 0 0 0.0019612842489262 0.00265572507933979 0 0.00910301195908196 0 0 0 0
"lazo" 0 0 0.00406272852847973 0 0 0 0.00531145015867957 0.00617042719924309 0.00227575298977049 0.00446448502165275 0 0 0
"lejanía" 0 0.0207125103562552 0 0.00870549316618786 0.00790388871324692 0.0019612842489262 0 0 0.00113787649488525 0.0089289700433055 0 0 0
"levanté" 0 0 0 0 0 0 0 0 0 0.0133934550649583 0.00414851690520639 0.0239693192713327 0.0106963311584127
"levita" 0 0 0.00812545705695945 0 0.00395194435662346 0.00588385274677859 0.00132786253966989 0 0.00455150597954098 0 0 0 0
"ligera" 0 0.00517812758906379 0.00406272852847973 0.00870549316618786 0.00395194435662346 0 0.00132786253966989 0 0 0 0.00414851690520639 0.0143815915627996 0.0106963311584127
"limpiándose" 0 0 0.00406272852847973 0 0.00395194435662346 0 0.00796717523801936 0 0.00341362948465574 0 0 0 0
"llamé" 0 0 0 0 0.00395194435662346 0 0 0 0 0.0089289700433055 0 0.0287631831255992 0.0106963311584127
"llamo" 0.00455871626549964 0.00517812758906379 0.00812545705695945 0 0 0.0019612842489262 0.00398358761900968 0.00205680906641436 0.00227575298977049 0 0 0 0
"llegue" 0.00911743253099927 0.0103562551781276 0 0 0.00790388871324692 0.0019612842489262 0 0 0.00227575298977049 0.00446448502165275 0 0.00479386385426654 0
"llenando" 0 0.0207125103562552 0.00812545705695945 0.00870549316618786 0 0 0.00132786253966989 0 0.00113787649488525 0.00446448502165275 0 0 0.00534816557920633
"lucir" 0.00455871626549964 0 0 0 0 0.00588385274677859 0.00132786253966989 0 0.00455150597954098 0.00446448502165275 0 0.00479386385426654 0
"majo" 0 0 0 0 0 0.0019612842489262 0.00796717523801936 0.00205680906641436 0.00341362948465574 0 0 0 0
"mantener" 0 0 0.00406272852847973 0 0 0.00392256849785239 0.00265572507933979 0 0.00682725896931147 0 0 0 0
"marcaba" 0 0 0.00812545705695945 0 0.00790388871324692 0.0019612842489262 0.00132786253966989 0.00205680906641436 0 0 0.00414851690520639 0.0143815915627996 0
"masones" 0 0 0 0 0 0.0019612842489262 0.00663931269834947 0 0.00227575298977049 0 0.0124455507156192 0 0
"matado" 0.00455871626549964 0.00517812758906379 0 0 0.00395194435662346 0 0.00132786253966989 0 0.00455150597954098 0.00446448502165275 0 0.00958772770853308 0
"mató" 0 0 0.00406272852847973 0 0.00395194435662346 0.0019612842489262 0 0 0.00568938247442623 0.0089289700433055 0.00414851690520639 0 0
"maximina" 0 0 0 0 0 0 0 0 0 0 0.0456336859572703 0 0
"medallas" 0 0.025890637945319 0 0 0.00395194435662346 0 0.00132786253966989 0.00205680906641436 0.00227575298977049 0 0 0.00479386385426654 0
"medida" 0 0 0 0.00870549316618786 0.0118558330698704 0.0019612842489262 0 0.00617042719924309 0.00113787649488525 0.0089289700433055 0 0 0
"melancólico" 0.00455871626549964 0 0.00406272852847973 0 0 0 0.00132786253966989 0 0 0.00446448502165275 0.0124455507156192 0.0191754554170662 0
"melindre" 0 0 0 0 0 0.0019612842489262 0.00663931269834947 0.00205680906641436 0.00455150597954098 0 0 0 0
"mendía" 0 0 0.0284390996993581 0 0.0158077774264938 0 0 0 0 0 0 0 0
"mes" 0.00911743253099927 0.0103562551781276 0 0 0 0.00392256849785239 0 0 0.00341362948465574 0.00446448502165275 0 0.00479386385426654 0
"metiendo" 0 0 0.00406272852847973 0.00870549316618786 0.00790388871324692 0.0019612842489262 0.00132786253966989 0.00411361813282873 0.00227575298977049 0.00446448502165275 0 0 0
"miles" 0 0 0.00406272852847973 0.0435274658309393 0.00395194435662346 0.0019612842489262 0.00265572507933979 0 0 0.00446448502165275 0 0 0
"miramiento" 0 0 0 0 0 0.00980642124463098 0.00531145015867957 0 0.00227575298977049 0 0 0 0
"moda" 0 0 0 0 0 0.00588385274677859 0.00531145015867957 0 0.00455150597954098 0 0 0 0
"moderantismo" 0 0 0 0 0 0.00784513699570479 0.00531145015867957 0 0.00341362948465574 0 0 0 0
"mon" 0 0 0 0 0 0 0 0 0.0125166414437377 0 0 0 0
"monacal" 0 0 0 0 0 0 0 0 0 0 0.00829703381041278 0.0431447746883988 0
"mudo" 0 0.00517812758906379 0.00406272852847973 0 0 0 0.00265572507933979 0.00205680906641436 0.00227575298977049 0.0089289700433055 0.00414851690520639 0.00479386385426654 0
"muelle" 0 0 0 0 0 0.00980642124463098 0 0.00411361813282873 0.00455150597954098 0 0 0 0
"municiones" 0 0 0.00406272852847973 0.0696439453295029 0 0.00392256849785239 0 0 0 0 0 0 0
"murmuraba" 0 0.0155343827671914 0.00812545705695945 0 0 0 0 0.00205680906641436 0.00113787649488525 0.00446448502165275 0.00829703381041278 0.00479386385426654 0
"murmuraciones" 0 0 0 0 0 0 0.00398358761900968 0.00411361813282873 0.00682725896931147 0 0 0 0
"mutiles" 0 0 0.00406272852847973 0 0.0395194435662346 0 0 0 0 0 0 0 0
"naranjas" 0 0 0 0 0 0.00392256849785239 0 0 0.0102408884539672 0 0 0 0
"navío" 0.00911743253099927 0 0 0.00870549316618786 0 0.0019612842489262 0.00132786253966989 0.00205680906641436 0.00227575298977049 0.0133934550649583 0 0 0
"nombramientos" 0 0 0 0 0 0 0.00531145015867957 0 0.00796513546419672 0 0 0 0
"nombres" 0.00911743253099927 0 0 0 0 0.00392256849785239 0.00398358761900968 0.00411361813282873 0.00227575298977049 0 0 0 0
"nudo" 0.00455871626549964 0 0.00406272852847973 0 0 0 0 0.00411361813282873 0.00341362948465574 0 0.00414851690520639 0.0143815915627996 0
"nuevamente" 0 0.0103562551781276 0 0 0.00395194435662346 0 0.00132786253966989 0.00205680906641436 0 0.0133934550649583 0 0.00958772770853308 0.00534816557920633
"obstinado" 0.00455871626549964 0 0.0121881855854392 0.0261164794985636 0 0 0.00132786253966989 0.00411361813282873 0 0 0.00414851690520639 0 0
"ofrecido" 0 0 0 0 0 0 0.00929503777768925 0 0.00113787649488525 0 0.00829703381041278 0 0.00534816557920633
"pagó" 0 0 0 0 0 0.0019612842489262 0.00398358761900968 0.00822723626565746 0.00341362948465574 0 0 0 0
"palpitación" 0 0.0103562551781276 0 0 0 0 0.00132786253966989 0.0164544725313149 0 0 0 0 0
"paseaban" 0.00455871626549964 0 0 0 0.0158077774264938 0 0.00132786253966989 0.00205680906641436 0.00113787649488525 0.00446448502165275 0.00414851690520639 0 0.00534816557920633
"paseando" 0.0136761487964989 0 0.0121881855854392 0 0.00790388871324692 0 0.00132786253966989 0 0.00113787649488525 0 0.00414851690520639 0 0
"patricio" 0 0 0 0 0 0 0.00531145015867957 0.0102840453320718 0 0.00446448502165275 0 0 0.00534816557920633
"patriotismo" 0 0 0 0 0 0.00784513699570479 0.00132786253966989 0.00411361813282873 0.00455150597954098 0 0 0 0
"pensando" 0 0 0.0121881855854392 0 0.00395194435662346 0 0.00265572507933979 0 0.00113787649488525 0.00446448502165275 0.00829703381041278 0 0.00534816557920633
"peregrinación" 0 0.0103562551781276 0 0 0 0.0019612842489262 0 0.00822723626565746 0 0.0133934550649583 0.00414851690520639 0 0
"perfectamente" 0 0 0 0 0 0.00588385274677859 0.00132786253966989 0.00205680906641436 0.00568938247442623 0.00446448502165275 0 0 0
"perfumada" 0 0 0 0 0 0 0 0.00205680906641436 0.00227575298977049 0.00446448502165275 0 0.0239693192713327 0.0106963311584127
"perfumado" 0.00455871626549964 0 0 0 0 0 0.00398358761900968 0.00411361813282873 0.00227575298977049 0 0 0.00479386385426654 0.0106963311584127
"permanecer" 0 0 0 0 0 0.00392256849785239 0.00265572507933979 0 0.00568938247442623 0.0089289700433055 0 0 0
"personajes" 0 0 0.00406272852847973 0 0 0 0.00663931269834947 0.00205680906641436 0.00341362948465574 0 0 0.00479386385426654 0
"pesadumbre" 0 0 0 0 0.00395194435662346 0.0019612842489262 0.00398358761900968 0.00205680906641436 0.00227575298977049 0 0.00414851690520639 0 0.0106963311584127
"pido" 0 0 0.00406272852847973 0 0 0.0019612842489262 0.00398358761900968 0.00411361813282873 0.00341362948465574 0 0.00414851690520639 0 0
"pieles" 0 0 0.0121881855854392 0.0174109863323757 0.00395194435662346 0.0019612842489262 0.00132786253966989 0 0.00113787649488525 0.00446448502165275 0 0.00479386385426654 0
"pienso" 0.00911743253099927 0 0 0.00870549316618786 0 0 0.00796717523801936 0 0.00113787649488525 0 0 0.00479386385426654 0
"pisando" 0.00455871626549964 0 0.00406272852847973 0 0 0.0019612842489262 0 0.00205680906641436 0.00682725896931147 0 0 0 0.00534816557920633
"plazo" 0 0 0.00406272852847973 0 0 0.0019612842489262 0.00265572507933979 0.0102840453320718 0.00227575298977049 0 0 0 0
"pliegues" 0.0273522975929978 0.00517812758906379 0 0 0 0.0019612842489262 0 0 0.00341362948465574 0 0 0 0
"polaco" 0 0 0 0 0 0 0 0.022624899730558 0 0 0 0 0
"pones" 0 0 0.00406272852847973 0 0 0.00588385274677859 0.00265572507933979 0.00617042719924309 0.00227575298977049 0 0 0 0
"posta" 0 0 0 0 0 0 0 0 0.00227575298977049 0 0 0 0.048133490212857
"potro" 0.00455871626549964 0 0 0 0 0 0 0.00411361813282873 0.00113787649488525 0.00446448502165275 0 0.0287631831255992 0
"presa" 0 0.0103562551781276 0.0121881855854392 0 0 0.00588385274677859 0 0.00205680906641436 0 0 0 0 0.0106963311584127
"presentaba" 0 0 0.00406272852847973 0 0 0.00588385274677859 0.00398358761900968 0.00411361813282873 0.00227575298977049 0 0 0 0
"procuraba" 0.00455871626549964 0.00517812758906379 0 0 0.00790388871324692 0.0019612842489262 0.00265572507933979 0 0 0.00446448502165275 0 0.00958772770853308 0.00534816557920633
"prójimo" 0.0136761487964989 0 0 0 0 0.00392256849785239 0.00531145015867957 0 0.00113787649488525 0 0.00414851690520639 0 0
"prometía" 0 0 0 0 0 0.00588385274677859 0.00531145015867957 0 0.00455150597954098 0 0 0 0
"pronunciamiento" 0 0 0 0 0 0.019612842489262 0 0 0.00113787649488525 0 0 0 0
"pronunció" 0.00911743253099927 0.00517812758906379 0 0 0 0.00392256849785239 0.00132786253966989 0 0.00227575298977049 0 0 0.00479386385426654 0.0106963311584127
"propicia" 0 0 0.00812545705695945 0 0 0.0019612842489262 0.00132786253966989 0 0.00113787649488525 0.00446448502165275 0.00829703381041278 0.00479386385426654 0.0106963311584127
"provecho" 0 0 0 0 0.00395194435662346 0.00588385274677859 0.00265572507933979 0.00205680906641436 0.00455150597954098 0 0 0 0
"puñal" 0 0 0 0 0 0.00392256849785239 0.00398358761900968 0.00822723626565746 0 0 0 0 0.0106963311584127
"puñales" 0 0 0 0.00870549316618786 0 0.00588385274677859 0.00132786253966989 0.00617042719924309 0.00341362948465574 0 0 0 0
"puntas" 0 0.00517812758906379 0.00406272852847973 0.0174109863323757 0.00395194435662346 0.0019612842489262 0 0.00411361813282873 0.00341362948465574 0 0 0 0
"pupila" 0 0 0 0 0 0 0.0106229003173591 0 0.00113787649488525 0 0.00414851690520639 0 0.00534816557920633
"quemado" 0 0 0 0.00870549316618786 0.0118558330698704 0.0019612842489262 0.00265572507933979 0.00411361813282873 0.00227575298977049 0 0 0 0
"quinto" 0.00455871626549964 0 0 0 0 0.0019612842489262 0.00531145015867957 0.00205680906641436 0.00341362948465574 0 0.00414851690520639 0 0
"quiquiriquí" 0 0 0 0 0 0 0.0132786253966989 0 0.00113787649488525 0 0 0 0
"quisiese" 0 0.00517812758906379 0.00406272852847973 0 0.0118558330698704 0.00588385274677859 0.00132786253966989 0 0 0.00446448502165275 0.00414851690520639 0 0
"ramón" 0 0 0 0 0 0 0.00796717523801936 0 0.00341362948465574 0 0.00829703381041278 0 0
"razones" 0.00455871626549964 0 0 0 0 0.00392256849785239 0.00398358761900968 0 0.00568938247442623 0 0 0 0
"reconocer" 0 0.00517812758906379 0.00406272852847973 0 0 0.0019612842489262 0.00398358761900968 0.00617042719924309 0.00113787649488525 0 0.00414851690520639 0 0
"rectoral" 0 0.00517812758906379 0.0203136426423986 0 0.00790388871324692 0 0 0 0.00341362948465574 0 0 0 0
"recuerda" 0 0.00517812758906379 0.00812545705695945 0 0 0.0019612842489262 0.00132786253966989 0 0.00227575298977049 0.0133934550649583 0.00414851690520639 0 0
"regencia" 0 0 0 0 0 0.00392256849785239 0 0 0.0102408884539672 0 0 0 0
"relaciones" 0 0 0 0 0 0.0019612842489262 0.00265572507933979 0.0123408543984862 0.00227575298977049 0 0 0 0
"relámpago" 0.00455871626549964 0 0 0.00870549316618786 0 0 0.00796717523801936 0 0.00227575298977049 0.00446448502165275 0 0 0
"relámpagos" 0.0136761487964989 0 0 0 0.00395194435662346 0.0019612842489262 0 0.00205680906641436 0.00341362948465574 0.0089289700433055 0 0 0
"rencores" 0 0 0 0 0 0.0137289897424834 0.00531145015867957 0 0 0 0 0 0
"respetos" 0 0 0 0 0 0.00392256849785239 0.00265572507933979 0.00411361813282873 0.00113787649488525 0 0.00829703381041278 0.00479386385426654 0.00534816557920633
"retratos" 0 0 0 0 0 0 0.00265572507933979 0.00411361813282873 0.00227575298977049 0.00446448502165275 0 0.0143815915627996 0.00534816557920633
"revisor" 0 0 0 0 0 0 0.0146064879363688 0 0 0 0 0 0
"revólver" 0 0 0 0 0 0.00392256849785239 0.00265572507933979 0.00205680906641436 0.00682725896931147 0 0 0 0
"ridículo" 0 0 0 0 0 0.0019612842489262 0.00398358761900968 0.00617042719924309 0.00455150597954098 0 0 0 0
"rigor" 0 0 0.00406272852847973 0 0 0 0.00531145015867957 0.00822723626565746 0.00227575298977049 0 0 0 0
"rinconada" 0 0 0 0 0 0.00392256849785239 0.00398358761900968 0.00617042719924309 0.00341362948465574 0 0 0 0
"roble" 0.00455871626549964 0.0155343827671914 0.0121881855854392 0 0.00395194435662346 0 0 0 0.00113787649488525 0 0 0.00958772770853308 0
"robo" 0 0 0 0 0 0.00392256849785239 0.00398358761900968 0.00411361813282873 0.00341362948465574 0 0 0.00479386385426654 0
"romana" 0 0 0 0 0 0.0019612842489262 0.00663931269834947 0 0.00455150597954098 0 0.00414851690520639 0 0
"romea" 0 0 0 0 0 0 0.0146064879363688 0 0 0 0 0 0
"rompe" 0.00455871626549964 0.00517812758906379 0 0.00870549316618786 0 0 0.00398358761900968 0 0.00455150597954098 0.00446448502165275 0 0 0
"roses" 0 0 0 0 0.0197597217831173 0.0019612842489262 0.00531145015867957 0 0.00113787649488525 0 0 0 0
"rotundo" 0 0 0 0 0 0.00392256849785239 0.00132786253966989 0.00822723626565746 0.00455150597954098 0 0 0 0
"sacaban" 0 0 0.00406272852847973 0 0.00395194435662346 0 0.00663931269834947 0.00205680906641436 0.00341362948465574 0 0 0 0
"saldrá" 0.0273522975929978 0 0 0 0.00395194435662346 0 0.00265572507933979 0.00205680906641436 0.00113787649488525 0 0 0 0
"salga" 0.0136761487964989 0 0 0 0 0.0019612842489262 0.00398358761900968 0.00205680906641436 0.00341362948465574 0 0 0 0
"salta" 0 0.00517812758906379 0 0.0261164794985636 0.00395194435662346 0 0 0.00205680906641436 0.00455150597954098 0.00446448502165275 0 0 0
"sangrienta" 0.00455871626549964 0.00517812758906379 0.00812545705695945 0 0 0.0019612842489262 0.00132786253966989 0 0.00341362948465574 0.00446448502165275 0 0.00479386385426654 0
"secas" 0 0.00517812758906379 0 0 0 0.0019612842489262 0.00265572507933979 0 0 0.0089289700433055 0.00414851690520639 0.0143815915627996 0.00534816557920633
"seguí" 0 0 0 0 0 0 0 0 0 0.00446448502165275 0.0124455507156192 0.00958772770853308 0.0267408278960317
"señorial" 0.00455871626549964 0.0103562551781276 0 0 0 0 0 0 0 0.00446448502165275 0 0.0239693192713327 0.0106963311584127
"señorito" 0 0 0 0 0 0 0.00398358761900968 0 0.00910301195908196 0 0 0 0
"sentándose" 0.00455871626549964 0.00517812758906379 0.00406272852847973 0 0 0 0.00132786253966989 0 0.00341362948465574 0 0.0124455507156192 0.00479386385426654 0
"sentían" 0 0 0.0121881855854392 0 0.00790388871324692 0 0.00531145015867957 0.00205680906641436 0 0.00446448502165275 0 0 0
"serenísima" 0 0 0 0 0 0.0019612842489262 0 0 0.0113787649488525 0 0 0 0
"sesenta" 0 0 0.00406272852847973 0 0 0 0.00398358761900968 0.00822723626565746 0.00341362948465574 0 0 0 0
"sexo" 0 0 0 0 0 0.00784513699570479 0.00265572507933979 0.00205680906641436 0.00341362948465574 0.00446448502165275 0 0 0
"siguiendo" 0 0 0 0 0.00395194435662346 0 0.00796717523801936 0 0.00113787649488525 0.00446448502165275 0 0.00479386385426654 0.00534816557920633
"sillas" 0 0.00517812758906379 0 0 0 0.00588385274677859 0 0.00205680906641436 0 0.0089289700433055 0.0124455507156192 0 0.00534816557920633
"simón" 0 0 0 0 0 0.00392256849785239 0.00796717523801936 0.00205680906641436 0.00113787649488525 0.00446448502165275 0 0 0
"sofocada" 0.00455871626549964 0 0.0121881855854392 0.00870549316618786 0.00395194435662346 0.0019612842489262 0 0 0.00113787649488525 0.00446448502165275 0 0.00958772770853308 0
"soguilla" 0 0 0 0 0 0 0.0146064879363688 0 0 0 0 0 0
"solfeo" 0 0 0 0 0 0 0 0.00411361813282873 0.0102408884539672 0 0 0 0
"sombría" 0.00455871626549964 0.0207125103562552 0.00406272852847973 0.00870549316618786 0 0 0 0 0.00113787649488525 0 0.00414851690520639 0.00958772770853308 0
"soñar" 0.00455871626549964 0 0 0 0 0 0.0106229003173591 0 0 0.00446448502165275 0.00414851690520639 0 0
"sorprendido" 0.00911743253099927 0 0.00406272852847973 0 0 0 0.00265572507933979 0 0.00227575298977049 0 0.0165940676208256 0 0
"suavemente" 0 0.00517812758906379 0 0.0174109863323757 0 0 0.00265572507933979 0 0.00113787649488525 0.00446448502165275 0 0.00479386385426654 0.016044496737619
"supone" 0 0 0 0 0 0.00588385274677859 0.00265572507933979 0 0.00682725896931147 0 0 0 0
"suspira" 0.00455871626549964 0.025890637945319 0 0 0 0 0 0.00617042719924309 0.00227575298977049 0 0 0 0
"suyas" 0 0 0.00406272852847973 0 0 0.00980642124463098 0.00132786253966989 0 0.00227575298977049 0 0.00829703381041278 0 0
